Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
G_houlzz,124656229,2024/12/18,498,248350,y,,Sprinkling Snowflakes,Evil Snowman,Curse,"Laser Finger Pointers | Neon Laser Launcher | Spider Flinger | Frosted Santa | Super Slash Cat Claws | Shark Launcher | Carnagecopia | Bacon Frying Pan | Eggshot | Egg Locater | Ink Launcher | Sign: This Is NOT Epic | Liberty Torch | Megagavel | Ghost Potion | Exploding Heart | Epic Popper | Stop Hitting Yourself | Dragon Plushie | Clown Bomb | Halloween Sparkler | Flowersplosian | Protest Sign: Egg Hunt Nao | Crab Horde | Big Flower | The Celebrator | Skull Gun | Rainbow Fireworks | Staff of Sparks | Chicken Gun | Ghost Bag | Pom-Poms | Slush Cannon | Clown Gun | Hand Cannon | Witches Brew | Spray Paint | Snowball Launcher | Beach Staff | Shuriken | Chepi the Mushroom Cat | Fake C4 | Sign: This Is Epic | Shade Potion | Selfie Stick | Lightning Wand | EPIC Stamper | Noob Pop | Beehive | Red Balloon | Squid Launcher | Neon Throwing Stars | Snowball Cannon | Bauble Detector | Christmas Tree Lights | Beach Ball | Blueberry Pie | AFK Sign | Metal Detector | Bighead Potion | Egg Hammer | Science Project: Volcano | Science Project: Potato | Noob Hot Chocolate | Pest Hammer | Party Horn | Paint Grenade | Dragonshead Cannon | RAIG Table | Inflatable Saxophone | Pinata Bat | Earth Horn | Bauble Staff | Skele-tar | Killer Whale Launcher | Staff of the Woodlands | Pumpkin Gun | Banjo | Giant Ninja Star | Teddy Bloxpin | TOMATOES! | Flower Crossbow | Metal Guitar | Speech Bubble | The Fiery Sun | Wooden Sword | Confetti Cannon | Spook Launcher | Mega Mallet | Soul Lantern | Lightblox Jar | Protest Sign: Noobs | Pumpkin Bucket | Necromancer Staff | Gravity Gun | Touchdown Football | Spell Book of Ice Cold Revenge",608
ZarabelIe,1077148206,2024/10/11,496,246317,y,Community Manager,,Mini Zara,Drop Stars,"Zee's Cotton Candy | Giga Award | Boba Gun | Air Wizard's Staff | Beach Staff | Chepi the Mushroom Cat | Wooden Sword | Cossack Bottle | Megagavel",840
IsIamorrada,16007595,2025/03/13,487,236945,y,Moderator,Starlight,Mini Crolie,Drop Tokens,"Bacon Frying Pan | Scrumptious Award | Binoculars | TypicalToype | 3rd Place Trophy | Mega Mallet | 2nd Place Trophy | Zee's Cotton Candy | Megagavel | Stop Hitting Yourself | Selfie Stick | Turkey Leg | Noob Pop | Giga Award | Staff of the Woodlands | Clown Gun | Boba Gun | Ultra-Flat Spray Paint",840
lovhrz,1745139570,2025/02/06,476,226465,y,,Wisps,Mini Worthy,Lovely Explosion,"RC Tank | Dance Grenade | Otherworldly Sceptre | Big Pink Daisy | TypicalToype | Bongos | Flowersplosian | Chepi the Mushroom Cat | Big Flower | Stitch Bunny | Heart Balloon | Festive Penguin | Festive Teddy | Meteor Staff | Slushie | Kittypult | Boba Tea | Love Hurts Ray Gun | Metal Guitar | Mega Mallet | Beach Gun | Liberty Torch | Stop Hitting Yourself | Gravity Gun | Pink Coconut Drink | Banjo | Roman Candle | RoVacuum | Slurpee | The Celebrator | Neon Throwing Stars | Fluffy Bunny | Lollipop Cat | Bag O' Noobs | Rat Plague Summoner | Hypnocannon | AFK Sign | Sakura Parasol | Earth Horn | Clown Gun | Staff of the Woodlands | Dragonshead Cannon | Snowman Gun | Pumpkin Gun | Hot Chocolate | Boxing Glove Launcher | Skull Gun | Beast Claws | Teddy Bloxpin | Flower Crossbow | Breath of Ice",724
perfxsion,23889273,2024/08/25,473,223705,y,,Supernova,,Curse,"Skull Gun | Otherworldly Sceptre | Neon Laser Launcher | Clown Gun | Science Project: Potato | Fireworks | Dragonshead Cannon",124
4nstxble,2588428405,2025/03/06,467,218374,y,,,Box Cat,Teleport Away,"Big Flower | Kittypult | Decoy Deploy | Princess Mischief's Wand | Bighead Potion | Super Slash Cat Claws | Gravity Gun | Berry Sweet Boba | Subspace Debonair Disguise | Tee Shirt Cannon | Sakura Parasol",840
mlsIeaded,252529831,2024/04/27,462,213506,y,,,Barry the Bear,,"2nd Place Trophy | Giga Award | Uber Award | Megagavel | Opulent Award | Fluffy Bunny | 3rd Place Trophy",826
winterIistic,422903666,2024/12/03,456,208238,y,,,,Pop,"Megagavel | Stop Hitting Yourself | Stardust Mooncaster | Powerful Paintbrush | Lollipop Cat | Cake | 4-String Roblocaster | Fluffy Bunny | Boba Tea | Science Project: Volcano | Metal Guitar | Mega Mallet | Pink Coconut Drink | Soul Lantern | Sakura Parasol | Pom-Poms | Bobo the Picnic Bear",826
internaIdecay,1335086938,2025/03/13,450,202221,y,,,,Zero Gravity Ragdoll,"Anti Award | Scrumptious Award | Fake C4 | Uber Award | 2nd Place Trophy",840
zliec,338264673,2024/05/19,448,200521,y,RESURRECTED,Flare,Mini Worthy,,"Trowel | Bighead Potion | Epic Award | Princess Sceptor",124
Deg3nz,266661371,2024/04/26,445,198237,y,1st Seasoneer,Plasmatic,,Separate,"Stop Hitting Yourself | Pinata Bat | Uber Award | Boba Tea | Spray Paint | Sakura Parasol | Megagavel | Opulent Award",840
ovrchids,124790004,2025/03/13,444,196885,y,,,,,"Megagavel | Stupendous Award | Prodigious Award | Boba Tea | Beach Gun | Ceramic Potion | Big Flower | Stop Hitting Yourself",840
svxrio,1445441476,2024/11/24,439,192631,y,,,Round Cat,Curse,"Foam Finger | Teddy Bloxpin | Soul Lantern | Beach Staff",840
AztraIs,161392207,2025/03/13,436,190511,y,Ethereal,Bubbles,Shiny Star,Firecracker,"Big Pink Daisy | Heart Balloon | Festive Teddy | Pumpkin Staff | Kittypult | Boba Tea | Chocolate Gelt | Present Basket | Mega Mallet | 2019 Fireworks | TypicalToype | Holiday Ham | 2018 Fireworks | Christmas Tree Topper | 4th of July Fireworks | ROBAR eXtreme Chocolate Crunch | Egg Beater | Dance Grenade | Stop Hitting Yourself | Trowel | Princess Sceptor | 2025 Fireworks | Chepi the Mushroom Cat | Stardust Mooncaster | Pink Coconut Drink | Lucky Harp | Geolocator | Turkey Leg | Lollipop Cat | Berry Sweet Boba | Sakura Parasol | Bobo the Picnic Bear | Staff of the Woodlands | Fortune Cookie | Bucket | Fireworks | Maraca | Ceramic Potion | Summer Fireworks",840
Vliec,21473630,2025/03/13,435,189092,y,,Shine,,Balloon,"Kittypult | Stop Hitting Yourself | Present Basket | Ultra-Flat Spray Paint | Winsome Wizard Wand | TypicalToype | Festive Penguin | Festive Teddy | Holiday Ham | Egg Beater | Ceramic Potion | Chepi the Mushroom Cat | Trowel | Fluffy Bunny | Lollipop Cat | Dozens of Dinosaurs | Mega Mallet | Sakura Parasol | Boba Tea | Berry Sweet Boba | Staff of the Woodlands | Zee's Cotton Candy",840
Espretion,2257394152,2025/03/06,431,185357,y,,Blue Electro,,Disconnect,"Binoculars | Ceramic Potion | Mega Mallet | Banana Peel | Megagavel | Stop Hitting Yourself | Berry Sweet Boba | Sakura Parasol | Ultra-Flat Spray Paint",704
byunia,283263262,2024/10/20,426,181565,y,,,,,"",124
pecuIiarfeeling,1549510198,2024/12/18,423,179110,y,Leader,,,The Claw,"Turkey Leg | 4th of July Fireworks | Shark Launcher | Squid Launcher | Liberty Torch | Skull Gun | Epic Award | Princess Sceptor | Speech Bubble | Dragon Plushie | Piggybank | Confetti Cannon | TypicalToype",032
mi_jchael,1157033564,2025/01/04,417,174304,y,Millionaire,,Jumbo Hamster,,"Science Project: Potato | Dragon Plushie | Bauble Staff | Dance Grenade | Snowman Gun | Robo Companion | Didgeridoo | Eggstaff | Crab Horde | Alpaca Plushie | Big Flower | Piggybank | Eggshot | Bauble Detector | Slush Cannon | Stop Hitting Yourself | Metal Detector | AFK Sign | Megagavel | Clown Gun | Epiczza | Heart Balloon | Pest Hammer | Party Horn | Science Project: Volcano",840
HeIsJustA_LonelyBoy,73588484,2024/10/31,416,172925,y,Prince,Prismatic Prism,Halrog,,"Beach Staff | Christmas Tree Topper | Laser Finger Pointers | April Showers | Chocolate Bunny | Disguise Watch | Throwing Barrel | Blue Throwing Barrel | TOMATOES! | Marching Drum | Skeleton Foam Finger | Tom's Beans | Fireworks | Otherworldly Sceptre | R-80 | Metal Detector | Pumpkin Gun | Didgeridoo | Magical Umbrella | Clown Bomb | Whoopee Cushion | Pest Hammer | Saxophone | Staff of the Woodlands | Stop Hitting Yourself | Geolocator | Cymbals | Bug Net | Silly Guitar | Drone | Goblet | Pumpkin Bucket | Halloween Sparkler | Cherry Pie | Big Flower | Maraca | Teddy Bloxpin | 2019 Fireworks | Moonwalk Potion | Metal Guitar | Roblox Snowglobe | Winter Snowfall | Epicsauce | Ultra-Flat Spray Paint | Shade Potion | Moneybag | Ghost Bag | Soul Lantern | Flute | Tambourine | Clown Gun | Item of Sentiment | Dragonshead Cannon | BANG! | Sign: This Is Epic | Zombie Protest Sign",276
Timberwolf_JWR,20301334,2025/01/12,414,171625,n,,,,Curse,"Teddy Bloxpin | Metal Guitar | Snowman Gun | Clown Gun | Wooden Sword | Stop Hitting Yourself | Staff of the Woodlands",528
unzipid,384161746,2025/03/03,406,164438,y,,,,,"Frost Potion | Vine Staff",840
prettayangel,240973905,2025/02/17,405,164004,y,1st Seasoneer,,,,"Anti Award | Scrumptious Award | Uber Award",410
PinkaliciousPink3191,541840159,2025/01/18,405,163623,y,Lovely,Pink sparkles,Party Crystal,Bird of Prey,"Winsome Wizard Wand | Laser Finger Pointers | Baseball Bat | Neon Laser Launcher | Panda Friend | Christmas Tree Lights | Kunai | The Midas Glove | Carnagecopia | Bacon Frying Pan | Monster Friend | Hedgehog Friend | Otherworldly Sceptre | Flower Feet | Exploding Heart | Epic Popper | Chocolate Milk | Saxophone | Yellow Snowball | Epicsauce | Dragon Plushie | Pumpkin Bucket | Blueberry Pie | Ham Bone | Protest Sign: Egg Hunt Nao | Santa | Big Flower | Christmas Tree Launcher | Eggshot | Caltrops | Rainbow Fireworks | Staff of Sparks | Green Balloon | Ghost Bag | Bunch of Balloons | BANG! | Slush Cannon | Super Slash Cat Claws | RedBLOX | Cursed Mummy Friend | Frisbee | Witches Brew | Meteor Staff | Basketball | Misfortune Cookie | April Showers | Foam Finger | Roman Candle | Snowball Launcher | Throwing Barrel | 8-Bit Ninja Stars | Beehive | TOMATOES! | Marching Drum | Rock It Guitar | Squid Launcher | Pizza | Ancient Firecracker | Bauble Detector | Frost Potion | Beach Ball | Red Foam Finger | Chameleon Potion | Disco Potion | Protest Sign: Touch Grass | Jack Frost | War Rocks | Bacon Launcher | Noob Hot Chocolate | Pest Hammer | Starblox Latte | Paint Grenade | Banjo | Selfie Stick | Boomerang | Protest Sign: Save the Noobs | Bouquet of Pain Throwing Stars | Fortune Telling Eight Ball | Skele-tar | Big Stick | Silly Guitar | Protest Sign: Eggs are for eating | Love Hurts Ray Gun | Frosty the Snowfriend | Bloxiade | Protest Sign: Pro Fake Mustache | Goala Cola | Metal Guitar | Rolling Pin | The Fiery Sun | Beach Staff | Confetti Cannon | Shade Potion | Green Epicsauce | Mega Mallet | Soul Lantern | Ticket Launcher | Punk Wrist Cuff | 8-Bit Staff | Jingle Bells | Cherry Pie | Touchdown Football | Ra'k Guitar | Nunchucks | Chocolate Bunny | Bandit Dog | Hot Chocolate | Snowball | Brighteyes's Sparkling Shillelagh | Spider Flinger | Balloon Sword | Icicle Cannon | Frying Pan | Apple Pie | Alpaca Plushie | Dance Potion | Shark Launcher | Inflatable Saxophone | The Christmas Creep | Plunger Launcher | Lightning Wand | Egg Locater | Science Project: Potato | Protest: More Gear Nao | Mariachi Guitar | Sign: This Is NOT Epic | Liberty Torch | Megagavel | Bighead Potion | Pumpkin Gun | Ink Launcher | Torch | Slushie | Chicken Gun | Ghost Potion | Skull Gun | Fake C4 | Stop Hitting Yourself | Cake | A Very Special Monster | AFK Sign | Waffle | Snowman Gun | Moneybag | Staff of Neverending Frost | Tambourine | Crab Horde | Clown Bomb | The Celebrator | Tennis Racket | Shuriken | Snowball Cannon | Red Balloon | Red Stratobloxxer | Moonwalk Potion | Festive Plungers | Piggybank | Compass | Double Cheezburger | Earth Horn | Slurpee | Spray Paint | Whoopee Cushion | Noob Pop | Zombie Protest Sign | Bloxilicious Bubble Gum | Police Badge | Robo Companion | Didgeridoo | Science Project: Volcano | Sign: This Is Epic | Christmas Cookie | Bauble Staff | EPIC Stamper | Ice Cream | Halloween Sparkler | Monster Mash | Item of Sentiment | Smore | Face Off Potion | Red Pirate Juice | Frosted Santa | Goblet | Chimp Friend | Latke | Taco | Metal Detector | Yellow Card | Sparkler | Magical Umbrella | Skeleton Foam Finger | Bonk Bat | Egg Hammer | Party Horn | Staff of the Woodlands | Dragonshead Cannon | Noise Maker | Cymbals | Pinata Bat | Eggstaff | Killer Whale Launcher | Haunted Pizza | Boxing Glove Launcher | Starfish | Beast Claws | Pool Noodle | Giant Ninja Star | Teddy Bloxpin | Retro Candy | Flower Crossbow | Roblox Snowglobe | Speech Bubble | Winter Snowfall | Chick Horde | Ultra-Flat Spray Paint | Bundle of TNT | R-80 | Megaphone | Hot Dog | Watermelon | Protest Sign: Noobs | Sonic Boom Tuba | Epiczza | Pom-Poms | Tiger Warrior Club | Vine Staff | Spell Book of Ice Cold Revenge",840
Baltz3D,502222058,2025/01/28,393,154682,y,,Orbs,Shiny Star,Water Drop,"Clown Gun | Metal Guitar | 2019 Fireworks | Lucky Harp | Party Horn | Otherworldly Sceptre | Bongos | Big Flower | Squid Launcher | Disco Potion | Magic Dragon | Mega Mallet | Banana Peel | Blue Throwing Barrel | Flower Feet | Spell Book of Ice Cold Revenge | Seranok's Golden Chalice of Fame | Earth's Might Staff | Christmas Cookie | AFK Sign | Gravity Gun",484
Kelvintic,1314197298,2025/03/12,388,150683,y,Boxer,,,Zero Gravity Ragdoll,"Otherworldly Sceptre | Megagavel | Red Stratobloxxer | Ceramic Potion | Earth Horn | Electric Blue",458
1S3nt,1994842954,2025/01/17,377,142025,y,Leader,Love Aura,Airborne Pup,,"Annoying Elf | Alpaca Plushie | The Midas Glove | Brighteyes's Sparkling Shillelagh | Bandit Dog | Otherworldly Sceptre | Stop Hitting Yourself | Dragon Plushie | Vine Staff | Staff of Neverending Frost | Badblox Hatchling | Big Flower | Christmas Tree Launcher | Clown Gun | Heart Balloon | Lucky Harp | Chimp Friend | A Very Special Monster | Rainbow Fireworks | Beach Staff | Christmas Cookie | Skull Gun | Korblox Deathspeaker's Spell Book | Powerful Paintbrush | Science Project: Volcano | Protest Sign: Touch Grass | Magical Umbrella | Science Project: Potato | Dragonshead Cannon | Mega Mallet | Snowman Gun | Pumpkin Gun | Love Hurts Ray Gun | Teddy Bloxpin | Selfie Stick | Helper Cannon | Punk Wrist Cuff | Sparkler | Pom-Poms | Spell Book of Ice Cold Revenge",840
GModderR,451410071,2025/01/26,374,139930,y,,,,,"Scrumptious Award | Anti Award",124
vmoIIyv,663446164,2025/01/04,373,139076,y,Leader,Love Aura,Airborne Pup,Lovely Explosion,"Baseball Bat | Neon Laser Launcher | Panda Friend | Christmas Tree Lights | Kunai | Carnagecopia | Bacon Frying Pan | iLift Three | Epic Popper | Chocolate Milk | Electronic Illumination Device | Epicsauce | Dragon Plushie | Pumpkin Bucket | Starfish | Ham Bone | Protest Sign: Egg Hunt Nao | Chick Horde | Cowbell | Christmas Tree Launcher | Ghost Bag | Bunch of Balloons | Shuriken | Clown Gun | Cursed Mummy Friend | Frisbee | Witches Brew | Misfortune Cookie | Fire Extinguisher | Chocolate Bunny | Throwing Barrel | Beehive | TOMATOES! | Skeleton Foam Finger | Tom's Beans | Bauble Detector | Frost Potion | Pizza | Red Foam Finger | Egg Hammer | Torch | Slushie | Paint Grenade | Fortune Telling Eight Ball | Skele-tar | Big Stick | Silly Guitar | Pink Coconut Drink | Frosty the Snowfriend | Bloxiade | Metal Guitar | Rolling Pin | The Fiery Sun | Confetti Cannon | Nunchucks | Green Epicsauce | 2019 Fireworks | Soul Lantern | Ticket Launcher | 8-Bit Staff | Jingle Bells | Ra'k Guitar | 2018 Fireworks | Jingle Bell Launcher | 4th of July Fireworks | Haunted Pizza | Frying Pan | Apple Pie | Alpaca Plushie | Shark Launcher | The Christmas Creep | ROBAR eXtreme Chocolate Crunch | Throwing Spork | Egg Locater | Mariachi Guitar | Sign: This Is NOT Epic | Noise Maker | Stop Hitting Yourself | Cake | A Very Special Monster | Director's Clapboard | Badblox Hatchling | Space Sandwich | Crab Horde | Moonwalk Potion | Stardust Mooncaster | Whoopee Cushion | Poison Picnic | Lightblox Jar | Lucky Harp | Bloxilicious Bubble Gum | Police Badge | Robo Companion | Ice Cream | Snowball Cannon | Chimp Friend | Taco | Metal Detector | Magical Umbrella | Bonk Bat | Party Horn | Science Project: Volcano | Science Project: Potato | Cymbals | Pinata Bat | Eggstaff | Killer Whale Launcher | Cherry Pie | Pool Noodle | Giant Ninja Star | Flower Crossbow | Roblox Snowglobe | Drone | Spook Launcher | Latke | Watermelon | Bugle | Pom-Poms | BANG! | Spell Book of Ice Cold Revenge | Laser Finger Pointers | Annoying Elf | Frosted Santa | Monster Friend | Hedgehog Friend | Otherworldly Sceptre | Flower Feet | Exploding Heart | Saxophone | Yellow Snowball | Protest Sign: Blame John | Halloween Sparkler | Instant Snowman | Bundle of TNT | Santa | Big Flower | Carrot Slingshot | Staff of Sparks | Slush Cannon | Heart Balloon | RedBLOX | Basketball | April Showers | Marching Drum | 8-Bit Ninja Stars | Squid Launcher | Beach Ball | Chameleon Potion | Protest Sign: Touch Grass | Jack Frost | Pirate Juice | Noob Hot Chocolate | Pest Hammer | Magic Dragon | Bauble Staff | Inflatable Saxophone | Piggybank | Protest Sign: Eggs are for eating | Love Hurts Ray Gun | Menacing Mage Energy Ball | Red Balloon | Wooden Sword | Shade Potion | Punk Wrist Cuff | Spinning Robot Helmet | Crossbow | Christmas Tree Topper | Snowball | Spider Flinger | Disguise Watch | Blue Throwing Barrel | Dance Potion | Compass | Liberty Torch | Megagavel | Throwing Bolts | Overseer Teddy | Bag O Christmas Tree Seeds | Green Balloon | Caltrops | Rock It Guitar | Steampunk Zapper | Touchdown Football | Waffle | Marshmallow Chirp | Bug Net | Ultra-Flat Spray Paint | Staff of Neverending Frost | Goblet | Slateskin Potion | Noob Pop | R-80 | Eggshot | The Celebrator | Sign: This Is Epic | Spooky Guitar | Blueberry Pie | Red Stratobloxxer | Chicken Gun | Vine Staff | Tambourine | Crowbar | Magical Horseshoe | Fire Breath Potion | Slurpee | Ancient Firecracker | Clown Bomb | Didgeridoo | Zombie Protest Sign | Snowman Gun | Maraca | Yellow Card | Ghost Potion | Turkey Leg | Starblox Latte | Earth Horn | Korblox Deathspeaker's Spell Book | EPIC Stamper | Microphone | Fluffy Bunny | Face Off Potion | Monster Mash | Foam Finger | Bloxxy Radar | Red Pirate Juice | Beach Gun | Smore | Anubis Staff | Boba Tea | Double Cheezburger | AFK Sign | RAIG Table | Staff of the Woodlands | Hot Dog | Chocolate Gelt | Bucket | Sparkler | Skelefriend | Pumpkin Gun | Dragonshead Cannon | Roboarm | Item of Sentiment | Lightning Wand | Hot Chocolate | Bandit Dog | Ink Launcher | Protest Sign: Save the Noobs | Pumpkin Staff | Bighead Potion | Skull Gun | Fake C4 | Teddy Bloxpin | Christmas Cookie | Slingshot | Big Pink Daisy | Speech Bubble | Winter Snowfall | Tennis Racket | Selfie Stick | Game Studio Executive Briefcase | Moneybag | Geolocator | Personal Fighter Jets | Flute | Protest Sign: Noobs | Beach Staff | Meteor Staff | Necromancer Staff | Tiger Warrior Club | Banjo | Rainbow Fireworks",840
lacevelet,93565044,2024/10/13,369,136528,y,,,,,"Alpaca Plushie | Megagavel | Bighead Potion | Epic Popper | Big Pink Daisy | Festive Penguin | Turkey Leg | Fluffy Bunny | Beach Staff | Powerful Paintbrush | Sakura Parasol | Moneybag | Nunchucks | Double Cheezburger | Goala Cola | Hedgehog Friend",840
e_jie,990553729,2025/03/06,368,135656,y,,,,Confetti Explosion,"Otherworldly Sceptre | Subspace Debonair Disguise",643
IoveIybabydoll,1476484788,2024/06/30,367,134978,y,,Easter Aura,Little Bunny,,"Spider Flinger | Chicken Gun | Alpaca Plushie | Shark Launcher | Bacon Frying Pan | Bandit Dog | Otherworldly Sceptre | Megagavel | Bighead Potion | Exploding Heart | Epic Popper | Chocolate Milk | Overseer Teddy | Stop Hitting Yourself | Cake | A Very Special Monster | Starfish | Staff of Neverending Frost | Crab Horde | Big Flower | Tennis Racket | Stitch Bunny | Stardust Mooncaster | Festive Teddy | Bloxilicious Bubble Gum | Fake C4 | Prime Award | Korblox Deathspeaker's Spell Book | Egg Hammer | Summer Fireworks | Party Horn | Staff of the Woodlands | Pink Coconut Drink | Spell Book of Ice Cold Revenge | The Celebrator | Earth Horn | Hot Chocolate | Killer Whale Launcher | Inflatable Saxophone | Big Stick | Necromancer Staff | Boba Tea | Marshmallow Chirp | Maraca | Double Cheezburger | Giant Ninja Star | Sakura Parasol | Eggshot | Egg Locater | The Fiery Sun | Selfie Stick | Confetti Cannon | Nunchucks | Ancient Firecracker | Skull Gun | Soul Lantern | Ticket Launcher | Snowball Launcher | Dragon Plushie | Cowbell | Pom-Poms | Tiger Warrior Club | Science Project: Volcano | Rainbow Fireworks",380
pasariame,1618916768,2025/03/08,361,130437,y,,,,Drop Tokens,"The Midas Glove | Chameleon Potion | Bloxxy Radar | Ceramic Potion | Clown Gun | Slurpee | Staff of the Woodlands",840
youreveryentry,69070927,2025/01/08,360,129382,y,,,AristoCAT,,"Pizza | Prodigious Award | Silly Guitar | Misfortune Cookie | Flute | Staff of the Woodlands",124
br3qn,3285331011,2024/06/14,356,126856,y,Haggard,Flurry Tree,Orange Balloon Animal,Lightning,"Laser Finger Pointers | Neon Laser Launcher | Christmas Tree Lights | Frying Pan | Alpaca Plushie | Shark Launcher | The Christmas Creep | Hedgehog Friend | Egg Locater | Ink Launcher | Sign: This Is NOT Epic | Liberty Torch | Megagavel | Bighead Potion | Exploding Heart | Epic Popper | Skull Gun | Dragon Plushie | Pumpkin Bucket | Director's Clapboard | Staff of Neverending Frost | Protest Sign: Egg Hunt Nao | Crab Horde | Santa | Big Flower | The Celebrator | Slush Cannon | Clown Gun | Police Badge | Turkey Leg | Egg Hammer | Chick Horde | Noob Pop | TOMATOES! | Tennis Racket | Halloween Sparkler | Powerful Paintbrush | Squid Launcher | Necromancer Staff | Red Pirate Juice | Bucket | Chicken Gun | Lightblox Jar | Yellow Card | Jingle Bells | AFK Sign | Pumpkin Gun | Jack Frost | Magical Umbrella | Hot Chocolate | Bonk Bat | Pest Hammer | Party Horn | Science Project: Volcano | Science Project: Potato | RAIG Table | Frosted Santa | Pinata Bat | Double Cheezburger | Bauble Staff | Paint Grenade | Winter Snowfall | Red Balloon | Metal Guitar | Snowball | Frosty the Snowfriend | Teddy Bloxpin | Noob Hot Chocolate | Flower Crossbow | Roblox Snowglobe | Speech Bubble | Snowman Gun | Selfie Stick | Killer Whale Launcher | Green Epicsauce | Earth Horn | Soul Lantern | Ticket Launcher | Red Foam Finger | Epiczza | Pom-Poms | Christmas Tree Launcher | Blueberry Pie | Spell Book of Ice Cold Revenge",807
vaba123g,405986360,2025/03/12,356,126787,y,Loyal,,,Terminate,"Scrumptious Award | Vine Staff | Fake C4 | Frost Potion | Shark Launcher | Anti Award | Big Flower | Lightblox Jar | Ceramic Potion",616
Canthonic,28475247,2025/01/27,355,126340,n,,,,,"Laser Finger Pointers | Dance Potion | Monster Mash | Item of Sentiment | Snowball Cannon",840
divury,67816428,2025/02/28,353,124501,y,,,,Disconnect,"Laser Finger Pointers | Neon Laser Launcher | Super Slash Cat Claws | Scrumptious Award | Snowman Gun | Festive Penguin | Protest Sign: Touch Grass | Big Stick | Boba Tea | Rolling Pin | 2018 Fireworks | 2nd Place Trophy | Banana Peel | Alpaca Plushie | Spray Paint | Korblox Mage Staff | Ceramic Potion | Berry Sweet Boba | Opulent Award | Skelefriend | Staff of the Woodlands | Pink Coconut Drink | Mega Mallet | Necromancer Staff | Big Flower",840
