Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
Greerzry,3702907301,2024/10/20,40,1615,n,Writer,Conscience,,Halrog of Prey,"Stop Hitting Yourself | Halloween Sparkler | Spook Launcher | Soul Lantern | Monster Mash",124
jms2004852,3094011648,2025/02/09,40,1614,n,Different,,,Drop Coins,"Neon Throwing Stars | Otherworldly Sceptre | Drone | Chameleon Potion | Slingshot | Pest Hammer | Ra'k Guitar | Staff of the Woodlands",724
fakerburbro2,2967853909,2024/12/17,40,1614,n,Snowman Title,Gingerbread Men,Gingerbread Pal,Drop Stars,"Snowball | Frosted Santa | Christmas Cookie | The Christmas Creep | Red Pirate Juice | Bauble Detector | Frost Potion | Red Foam Finger | Hot Chocolate | Snowball Cannon | Roblox Snowglobe | Frosty the Snowfriend | Christmas Tree Launcher | Jingle Bells",642
IZarcoI,2929279280,2024/12/11,40,1614,y,Wealthy,Prismatic Prism,Star Buddy,Zero Gravity Ragdoll,"Dragonshead Cannon | Egg Locater | Chimp Friend | R-80 | Soul Lantern | Neon Laser Launcher | Moneybag | Snowball | Stop Hitting Yourself | Saxophone | Staff of the Woodlands",840
dani_14498,2398091949,2024/09/10,40,1614,n,,,Tiny Elephant,Disappear,"Stop Hitting Yourself | RedBLOX | Basketball | Green Epicsauce | Panda Friend | Spider Flinger | Chicken Gun | Halloween Sparkler | Didgeridoo | Christmas Cookie | Lightblox Jar | Teddy Bloxpin | Skeleton Foam Finger | Starfish | Cowbell | Tennis Racket | Big Flower | Ancient Firecracker | Slingshot | Nunchucks | R-80 | Protest Sign: Noobs | Soul Lantern | Flute | Bugle | Torch | Pirate Juice | Sparkler | Pest Hammer | Starblox Latte | Pumpkin Gun",862
Moppilin,1314743006,2024/08/30,40,1614,n,Sk8r,Purple flame,Dr. Ishmael,Terminate,"Witches Brew | Frost Potion | A Very Special Monster | Face Off Potion | Chameleon Potion | Flower Feet | Halloween Sparkler | Bloxxy Radar",276
Crecies,1376207839,2025/02/18,40,1614,n,Imbecile,Floating Flower,Crow,Shatter,"Protest Sign: Pro Fake Mustache | Otherworldly Sceptre | Torch | Snowman Gun | Rat Plague Summoner",643
Nayeon_Yummy,2005394739,2025/01/25,40,1614,n,Unique,Funny Bone,Meerkat,Spaghettificate,"Otherworldly Sceptre | Staff of the Woodlands | Dragonshead Cannon | Snowman Gun | Teddy Bloxpin | Seranok's Golden Chalice of Fame | Red Stratobloxxer | Protest Sign: Noobs | Stop Hitting Yourself",484
2761_EIEI,4257451141,2024/12/22,40,1614,n,,Pink Stars,Piggy bank,The Claw,"Bauble Detector",410
briadoresu,542389006,2025/02/09,40,1614,y,Nametag,Love Aura,Pink Possum,Cupid's Arrow,"Bloxilicious Bubble Gum | Basketball | Fake C4 | Neon Laser Launcher | Disguise Watch | Icicle Cannon | Blue Throwing Barrel | Alpaca Plushie | Dance Potion | Item of Sentiment | Frost Potion | Chimp Friend | Taco | Metal Detector | Flower Feet | Epic Popper | Bonk Bat | Chocolate Milk | Magic Dragon | Staff of the Woodlands | Stop Hitting Yourself | Berry Sweet Boba | Cymbals | Valentine’s Throwing Stars | Spell Book of Ice Cold Revenge | AFK Sign | Starfish Shuriken | Clown Bomb | Blueberry Pie | Annoying Elf | Marshmallow Chirp | Spinning Robot Helmet | Love Hurts Ray Gun | Laser Finger Pointers | Big Flower | Menacing Mage Energy Ball | Red Balloon | Moonwalk Potion | Ultra-Flat Spray Paint | Drone | Game Studio Executive Briefcase | Ancient Firecracker | 2019 Fireworks | Bighead Potion | Flute | Marching Drum | April Showers | Slurpee | Dragonshead Cannon | Whoopee Cushion | Snowball | Lightblox Jar",840
silver_wolf124,321851648,2024/10/23,40,1614,n,Elven,Musical Barrier,,Disco,"",840
choachoa2121,480278153,2024/10/18,40,1614,n,Casual,Supernova,Bunny Egg,Avalanche,"Stop Hitting Yourself | Snowball | Fortune Telling Eight Ball | Christmas Tree Lights | Silly Guitar | Marshmallow Chirp | Tambourine | Space Sandwich | Pest Hammer | Starfish | Rolling Pin | Foam Finger | Egg Locater | Ancient Firecracker | Big Stick | Latke | Egg Hammer | AFK Sign | Flute | Slush Cannon | Exploding Heart | Christmas Tree Launcher | Pom-Poms | Spray Paint | Rock It Guitar | Rainbow Fireworks",410
viavlux,534816520,2025/01/19,40,1614,y,,Aura,,Comic Thwack,"Otherworldly Sceptre | Big Flower",826
00vbwuu,5356288256,2024/10/09,40,1614,n,,Red Divergent,,Spaghettificate,"Epicsauce | RedBLOX | Cymbals | Panda Friend | Starfish | Cherry Pie | Marshmallow Chirp | Goblet | Teddy Bloxpin | Shark Launcher | Carnagecopia | Bacon Frying Pan | Stop Hitting Yourself | Starblox Latte | Nunchucks | Ancient Firecracker | Laser Finger Pointers | Torch | Magical Umbrella | Bighead Potion | Hot Dog | Egg Hammer | Red Stratobloxxer | Chocolate Milk | Ra'k Guitar | Foam Finger",458
mellysdinero,2455942766,2024/11/09,40,1614,n,MURICAN,Lightning Cloud,Spring Fairy,Halrog of Prey,"Alpaca Plushie | Monster Friend | Sign: This Is NOT Epic | Liberty Torch | Ghost Potion | Exploding Heart | Big Pink Daisy | Hand Cannon | Whoopee Cushion | Cursed Mummy Friend | Skeleton Foam Finger | AFK Sign | Caltrops | Sign: This Is Epic | Haunted Pizza | Pumpkin Gun | Killer Whale Launcher | Fortune Telling Eight Ball | Mega Mallet | The Fiery Sun | Spook Launcher | Shade Potion | Soul Lantern | Necromancer Staff | Science Project: Potato | Ra'k Guitar",840
santagoodOoO,1380484255,2024/12/07,40,1614,y,,,Brilliant Crown,Ascend,"Epicsauce | Winter Snowfall | Cymbals | Otherworldly Sceptre | Kunai | Stop Hitting Yourself | Clown Bomb",840
exortivai,4352950292,2024/08/03,40,1614,n,,,Twitter Bird,Ascend,"Pizza | Cake | Ice Cream | Teddy Bloxpin | Chocolate Milk",840
snncia,3706711996,2024/10/20,40,1613,n,Zombie,Smoke,Yellow Soul,Curse,"Megagavel | Skele-tar | Bouquet of Pain Throwing Stars | Selfie Stick | Soul Lantern",840
vansiry,138300685,2025/03/11,40,1613,n,:-),Flower Ring,Threatening Goose,Drop Robux,"Banana Peel | The Christmas Creep | Super Slash Cat Claws | Torch | Epic Popper | Party Horn | Didgeridoo",840
soy_alexiscraft4,612149701,2024/10/05,40,1613,n,VANQUISHER,Aura,,Ascend,"Panda Friend | Squid Launcher | Fortune Telling Eight Ball | Selfie Stick | Spray Paint | Otherworldly Sceptre",484
d1l3mer,2313786715,2024/07/02,40,1613,n,,,,Disco,"Stop Hitting Yourself | Cymbals | April Showers | Fortune Telling Eight Ball | Disguise Watch | Throwing Barrel | Ice Cream | Teddy Bloxpin | Item of Sentiment | Christmas Tree Launcher | Drone | R-80 | Slush Cannon | Magical Umbrella | Ancient Firecracker | Face Off Potion | Green Epicsauce",458
LittleKungFu,294119913,2025/01/11,40,1613,y,Epic,Cyan flame,,Ragdoll,"Bloxilicious Bubble Gum | Cymbals | Cake | Fortune Telling Eight Ball | Waffle | Chocolate Milk | Smore | Apple Pie | Goblet | Space Sandwich | Shark Launcher | Foam Finger | Roblox Snowglobe | Bauble Detector | Snowball Cannon | Wooden Sword | Moneybag | Pizza | Latke | Taco | Ice Cream | Watermelon | Noise Maker | Hot Dog | Pirate Juice | Tambourine | Pest Hammer | Starblox Latte | Marshmallow Chirp",840
NV0LT,905502482,2024/04/05,40,1613,y,Geek,Crow Feathers,Big Friendly Bee,Curse,"Megagavel | Epic Popper | Pest Hammer | Metal Guitar | Green Epicsauce | Egg Hammer",840
greenninjaIOI,1292917917,2024/12/04,40,1613,n,Baller,Cosmic Trail,Fiery Phoenix,Separate,"Annoying Elf | Teddy Bloxpin | Protest Sign: Noobs | Otherworldly Sceptre | Torch",036
Cookie_frong935,989898979,2025/02/19,40,1613,y,INSOMNIAC,Black sparkles,Dark Pegasus,Cupid's Arrow,"Chicken Gun | Alpaca Plushie | The Midas Glove | Megagavel | Pumpkin Bucket | Atmoblaster 777 | Earth's Might Staff | Spell Book of Ice Cold Revenge | Powerful Paintbrush | Christmas Tree Launcher | Megaphone | War Rocks | Pest Hammer | Flute | Mega Mallet | R-80 | Ra'k Guitar",840
risasyax,2242766855,2025/01/01,40,1613,y,Epic,Rainbow Spiral,,Drop Robux,"Snowball Cannon | Tiger Warrior Club | Slushie",840
NikiNaiii,1355775886,2024/08/21,40,1613,n,.,,Bunny Egg,,"Stop Hitting Yourself | Rolling Pin | Egg Hammer | Epicsauce | Eggshot | Drone | Compass | Bloxxy Radar",578
qofn2oabd,1797197639,2025/02/14,40,1613,n,,,,Shark Attack,"Frosted Santa | Frost Potion | Exploding Heart | Magical Horseshoe | Pest Hammer | Epicsauce | Cymbals | Clown Bomb | Frosty the Snowfriend | Christmas Tree Launcher | Saxophone | Ultra-Flat Spray Paint | Red Stratobloxxer | Festive Plungers | Slush Cannon | Magic Dragon | Face Off Potion | Item of Sentiment | Stop Hitting Yourself | Disguise Watch",410
snowxiki,2526205849,2024/07/07,40,1613,n,9th Seasoneer,,,Disappear,"Police Badge | Ticket Launcher",840
Daegeum_28,1924631469,2025/02/21,40,1613,n,Artist,,Bunny Egg,Explode,"Bauble Detector | Clown Bomb | Pest Hammer | Starblox Latte | Soul Lantern",410
Sanayeonnie,721009829,2024/12/22,40,1613,n,Demigod,Fairy Wings,Scorpion,Top of Tree,"Bauble Detector | Snowman Gun | Snowball Cannon",608
xNoDanger,3965020261,2025/01/28,40,1613,n,,Black sparkles,,Pedestrian,"Roman Candle | Caltrops | Protest Sign: Pro Fake Mustache | Pirate Hook | Banana Peel | Spell Book of Ice Cold Revenge | Discus | Robo Companion | Hand Cannon | Bacon Frying Pan | Brighteyes's Sparkling Shillelagh | Snowball Cannon | Bauble Detector | Snowball Launcher | Otherworldly Sceptre | Annoying Elf | Jack Frost | Starblox Latte | Victrola | Bacon Launcher | Saxophone | Slushie | Epicsauce | Chicken Gun | Big Flower | Inflatable Saxophone | Big Stick | Snowman Gun | Cherry Pie | Staff of Neverending Frost | Goblet | Santa | Ceramic Potion | R-80 | Selfie Stick | Green Epicsauce | Magical Umbrella | Protest Sign: Save the Noobs | Rainbow Fireworks | Protest Sign: Noobs | RoVacuum | Super Slash Cat Claws | Ra'k Guitar",368
alsnchd,1396213439,2024/10/27,40,1613,n,Epic,,,,"Stop Hitting Yourself | Drone | Snowball | Metal Detector | Slush Cannon | Rolling Pin | Pest Hammer | Fake C4 | Bloxxy Radar",410
Isuger_Jennifer,2275927842,2025/02/02,40,1612,n,Myth,Cyan flame,Bunny Egg,Ragdoll,"Rolling Pin | RedBLOX | Egg Locater | Ultra-Flat Spray Paint | Chimp Friend | Green Epicsauce | Waffle | Eggshot | Saxophone | Metal Guitar",036
itsme_emma1613,1343713870,2024/05/06,40,1612,n,INSOMNIAC,Ghosts,Flying Angel,Shatter,"Starfish | Otherworldly Sceptre | April Showers",840
giver_none,574681501,2024/09/21,40,1612,n,Seasoned,Egg Trio,Epic Egg,Bouncy,"Laser Finger Pointers | Misfortune Cookie | Snowball | Clown Bomb | Hot Chocolate | Bloxiade | Roblox Snowglobe | Big Flower | Drone | R-80 | Egg Locater | Ultra-Flat Spray Paint | Otherworldly Sceptre | Moneybag | Bighead Potion | Metal Detector | Ticket Launcher | Egg Hammer | Clown Gun | Spinning Robot Helmet | Pest Hammer | Saxophone | Bloxxy Radar",124
xvrlco,2668409359,2024/05/14,40,1612,y,,Rainbow Sparkles,,,"Magical Umbrella | Chimp Friend | Bloxilicious Bubble Gum | Otherworldly Sceptre | Stop Hitting Yourself | Inflatable Saxophone | Green Epicsauce | Big Flower | Foam Finger | Hot Dog | Protest Sign: Noobs | Noob Pop",840
Elephant_fury,493394870,2024/05/19,40,1612,n,INSOMNIAC,Ghosts,Curious Monkey,Zero Gravity,"Pinata Bat | Snowball | Big Flower | Soul Lantern | Item of Sentiment | Metal Detector | Pest Hammer | Staff of the Woodlands | Bacon Frying Pan",170
abdiel5554,678770901,2024/05/24,40,1612,n,,,,,"Epicsauce | Laser Finger Pointers | Ultra-Flat Spray Paint | Monster Mash | Green Epicsauce | Stop Hitting Yourself | Frost Potion",840
achuc567,691818676,2024/06/24,40,1612,y,Captain,,Mini Easter Bunny,Ragdoll,"The Celebrator | Otherworldly Sceptre | Throwing Barrel | Egg Hammer | Torch | Ink Launcher | Stop Hitting Yourself | Bloxxy Radar",724
builtlikebarbie,418194146,2025/03/02,40,1612,y,Princess,,Bunny Egg,Cupid's Arrow,"Silly Guitar | Ghost Bag | Flute | Berry Sweet Boba | Teddy Bloxpin | Spray Paint | Saxophone | Didgeridoo",840
Ozymandias_8,1550143826,2025/02/20,40,1611,n,Swedish,Glitch,Fancy Duck,Drop Coins,"Stop Hitting Yourself | Fake C4 | Discus | Icicle Cannon | Protest Sign: Pro Fake Mustache | Otherworldly Sceptre | Protest Sign: Save the Noobs | Megaphone | Pest Hammer | Rainbow Fireworks",250
DAVID4atacul1,1788655157,2024/06/24,40,1611,n,Vyrelord,Red flame,Red Eye,Curse,"Staff of the Woodlands | Pinata Bat | Eggstaff | Item of Sentiment | Metal Guitar | The Celebrator | Soul Lantern | Egg Hammer | Epiczza | Pest Hammer | Pumpkin Gun",642
Hamsterchewy11,1180989258,2024/10/27,40,1611,n,:-),Ghost Ring,Halrog,Drop Stars,"Pest Hammer | Staff of the Woodlands | Dance Potion | Monster Mash | Soul Lantern",826
LeChubby03,4565098154,2024/10/26,40,1611,n,Demigod,Flame Ring,Arctic Fowl,Burn,"Stop Hitting Yourself | Beast Claws | Staff of the Woodlands | Otherworldly Sceptre | Foam Finger | Inflatable Saxophone | Saxophone | Ticket Launcher | Ra'k Guitar",608
cloud_vibez2011,2506969263,2024/06/06,40,1611,n,INSOMNIAC,Black flame,,Disappear,"Otherworldly Sceptre | Green Epicsauce | Stop Hitting Yourself | Bugle | Bacon Frying Pan | Egg Hammer | Saxophone",826
Ureshi_Airaito,1204312081,2024/12/27,40,1611,n,Alien,Lightning Storm,Dragon,,"Red Stratobloxxer | Bauble Detector | Staff of the Woodlands",458
moxsdad,2002096402,2024/10/16,40,1611,n,Sinister,,Friendly Raccoon,Burn,"Dragonshead Cannon | Eggshot | Egg Locater | Pizza | Megagavel | Chicken Gun | Watermelon | Squid Launcher | BANG! | Pest Hammer | Eggstaff | Whoopee Cushion | Otherworldly Sceptre | Big Flower",634
ItzMeh_Jeste,247293974,2024/07/25,40,1611,n,,,,Spaghettificate,"Stop Hitting Yourself | Dance Potion | R-80 | Hot Dog | Metal Guitar | Face Off Potion | Pest Hammer | Staff of the Woodlands",840
Lithxoi,7159735831,2024/12/14,40,1611,n,Miner,Sprinkling Snowflakes,Ice Dragon,Comic Thwack,"Snowball | Super Slash Cat Claws | The Midas Glove | Carnagecopia | Otherworldly Sceptre | Ink Launcher | Megagavel | Pumpkin Bucket | Crab Horde | Santa | EPIC Stamper | Neon Throwing Stars | Bauble Detector | Electric Blue | Beast Claws | Shade Potion | AFK Sign | Anubis Staff | Pest Hammer | Megaphone | Magical Umbrella | Kunai | Hot Chocolate | Pool Noodle | Love Hurts Ray Gun | Retro Candy | Goala Cola | Roblox Snowglobe | Speech Bubble | Winter Snowfall | Pumpkin Gun | Soul Lantern | Protest Sign: Noobs | Skeleton Foam Finger | Caltrops",032
gragonfireball,873372153,2024/07/25,40,1611,n,barcode,Lightning Storm,,Bouncy,"Annoying Elf | Otherworldly Sceptre | The Fiery Sun | Killer Whale Launcher | Science Project: Volcano | Neon Laser Launcher",840
DiamondClaw41,1396222986,2024/10/17,40,1611,n,Silly,Burning Flames,Pharaoh Llamhotep,Drop Stars,"Beach Staff | Police Badge | Misfortune Cookie | Snowball | Haunted Pizza | Christmas Tree Lights | Frying Pan | Skeleton Foam Finger | The Christmas Creep | Red Pirate Juice | Egg Locater | Pizza | Red Foam Finger | Metal Detector | Protest Sign: Touch Grass | Jack Frost | Epic Popper | Noob Hot Chocolate | Pest Hammer | Saxophone | Paint Grenade | Beach Ball | Cymbals | Pinata Bat | Double Cheezburger | Bauble Staff | Bandit Dog | Pumpkin Bucket | Director's Clapboard | Ham Bone | Slushie | Chick Horde | Teddy Bloxpin | Christmas Tree Launcher | Santa | Big Flower | The Celebrator | Otherworldly Sceptre | Fortune Telling Eight Ball | Festive Plungers | Red Balloon | Ancient Firecracker | Ghost Bag | Annoying Elf | Hot Chocolate | Slush Cannon | Cherry Pie | Slurpee | Jingle Bells | Frosted Santa | Touchdown Football | Baseball Bat",608
toxiqbby,651577896,2024/09/25,40,1611,n,.,,,Drop Stars,"Staff of the Woodlands | Teddy Bloxpin",300
KayyRosa,818119937,2024/11/09,40,1611,n,Sweetheart,,,,"Item of Sentiment | Staff of the Woodlands | Bloxxy Radar",360
kelicia2020,1349963650,2024/07/21,40,1610,n,,Mystic Cloud,Star Buddy,Drop Coins,"Chimp Friend | Ticket Launcher | Pest Hammer | Starblox Latte",840
littleprincess990,356415362,2024/05/10,40,1610,n,)-:,,,Electrocute,"Teddy Bloxpin | Pizza | Chocolate Milk | Foam Finger",840
alexkristal10,2879552855,2024/06/19,40,1610,n,INSOMNIAC,Vampiric Epic faces,Doge,Curse,"Ink Launcher | Item of Sentiment | Chocolate Milk | Pest Hammer",642
Kxmx_1x,457281624,2024/12/05,40,1610,n,,Red sparkles,,Drop Stars,"Stop Hitting Yourself | Frost Potion | Ghost Bag | Pumpkin Gun | Teddy Bloxpin | Fake C4 | Epicsauce | Lightblox Jar",840
Lilyherzen_emi,4518188631,2025/03/03,40,1610,n,Extrovert,Spellbound Vortex,Banana,Disco,"April Showers | Flashbang | Neon Throwing Stars | Roman Candle | Pest Hammer | Double Cheezburger | Bundle of TNT | Starfish | Magical Umbrella | Caltrops",276
fishallergy,720805262,2025/03/11,40,1610,y,Crackerjack,Tinsel Ring,Little Monkey,Lightning,"PE Whistle | Stop Hitting Yourself",840
vrutads,1617719851,2024/12/30,40,1610,n,,,,Skeletonize,"Snowball Cannon | Bauble Detector | Big Stick",840
slavaganzer,78087006,2024/09/05,40,1610,n,Suspect,Purple sparkles,Rainbow Phoenix,,"Fortune Telling Eight Ball | Chocolate Milk | Staff of the Woodlands | Ultra-Flat Spray Paint",826
luciavitoriar,540258469,2025/03/09,40,1610,n,Epic,Shadow Feet,,Explode,"Stop Hitting Yourself | Bongos | Teddy Bloxpin | Limb Stretching Spell | Ra'k Guitar",076
F3rment3dC0ffe3,1633334640,2024/11/01,40,1609,n,bearface,Halo,Big Friendly Bee,Drop Stars,"Teddy Bloxpin | Otherworldly Sceptre | Soul Lantern | Pumpkin Gun",360
KeyNup,124930654,2024/11/11,40,1609,n,>:(,Crystal Streaks,8-bit Frog,Terminate,"Epicsauce | Staff of the Woodlands | Pest Hammer | Rainbow Fireworks | Stop Hitting Yourself | Dragonshead Cannon",170
Melanythebest1,642389100,2024/08/04,40,1609,n,,,,,"Stop Hitting Yourself | RedBLOX | Basketball | Cake | Eggstaff | Nunchucks | Paint Grenade | Big Stick | Disguise Watch | Cherry Pie | Tiger Warrior Club | Giant Ninja Star | Throwing Spork | Crab Horde | Spray Paint | Big Flower | Rolling Pin | Eggshot | Wooden Sword | Ink Launcher | Otherworldly Sceptre | Face Off Potion | Flower Feet | R-80 | Dragonshead Cannon | Sparkler | Magical Umbrella | Epicsauce | Clown Bomb | Pest Hammer | Saxophone | Bloxxy Radar",840
lisathefunnypig,1040043356,2024/06/20,40,1609,y,Demigod,Black flame,,Drop Robux,"Neon Laser Launcher | Otherworldly Sceptre | Pest Hammer | Ink Launcher | Dragonshead Cannon | Bloxxy Radar | Mega Mallet | Metal Guitar | Starblox Latte",036
GuTzdeD,339344509,2024/07/24,40,1609,y,,,,,"Clown Gun | Laser Finger Pointers | Blue Throwing Barrel | Cymbals | Chameleon Potion | Staff of the Woodlands",360
Jedenastka11,442526403,2024/10/17,40,1609,n,Noob,Ghosts,Skeleton Cat,Drop Stars,"Ultra-Flat Spray Paint | Green Epicsauce | Halloween Sparkler | Ghost Bag | Pumpkin Bucket | Monster Mash",616
13016kais,1046302644,2025/03/12,40,1609,n,Timid,,,Lightning,"Otherworldly Sceptre",250
xFireWolfxx,42206,2024/06/26,40,1609,y,8th Seasoneer,Balloons,Epic Balloon,Sleigh of Prey,"Otherworldly Sceptre | Epic Popper",840
ALLERGIR_RBLOKO,4492044244,2024/07/07,40,1609,n,skulls,Love Aura,,Lightning,"Noob Pop | Alpaca Plushie | Bighead Potion | Love Hurts Ray Gun | Big Flower | Bloxiade | Ice Cream | Shark Launcher | Green Epicsauce",112
Iouemiea,677083021,2024/04/23,40,1609,y,.,Supernova,Octavius the Octopus,Helium Head,"Bloxilicious Bubble Gum | Bandit Dog | Bacon Frying Pan | Bonk Bat | Game Studio Executive Briefcase | Panda Friend | Selfie Stick | Earth Horn | Pom-Poms | Spray Paint",826
SuperJakeFTW,464491177,2024/12/27,40,1608,n,Destined,Red Divergent,Pink Eye,Drop Stars,"Eggstaff | Teddy Bloxpin | Red Stratobloxxer | Protest Sign: Save the Noobs | Bauble Detector | Bloxxy Radar",044
laidfair,3094185123,2025/01/02,40,1608,n,Pro,,All Nighter Potoo,Pop,"Rolling Pin | Moonwalk Potion | Cymbals | Bauble Detector | Dragonshead Cannon | R-80 | Pest Hammer | Chicken Gun | Tambourine | Cherry Pie | Metal Detector | Epic Popper | Stop Hitting Yourself | Monster Mash | Saxophone | Big Flower",840
sinisthr,1150282798,2024/11/12,40,1608,n,Ghostly,,Crow,Gravestone,"Spider Flinger | Love Hurts Ray Gun | Metal Guitar | Heart Balloon | Punk Wrist Cuff | Skeleton Foam Finger | War Rocks",792
nemepro21,1521794597,2024/07/06,40,1608,n,,,Macaron Mobile,Drop Coins,"Plunger Launcher | Pinata Bat | Otherworldly Sceptre | R-80 | Megagavel | The Celebrator | Pest Hammer | Whoopee Cushion | Stop Hitting Yourself",840
XxHGEDxX,1594437211,2024/08/18,40,1608,y,INSOMNIAC,Corruption,Bunny Egg,Comic Thwack,"Pest Hammer | Staff of the Woodlands | Stop Hitting Yourself | Dragonshead Cannon | Mega Mallet | Ultra-Flat Spray Paint | Game Studio Executive Briefcase | Spray Paint | Protest Sign: Save the Noobs",682
jacobmlgfo,698969879,2024/07/23,40,1608,n,.,,Seal,Drop Coins,"Stop Hitting Yourself | Basketball | Ultra-Flat Spray Paint | Face Off Potion | Slush Cannon | Magical Umbrella | Frosty the Snowfriend | Goblet | Santa | Roblox Snowglobe",124
Awfvlx,1758615116,2024/07/10,40,1608,y,uhhactually,Fairy Wings,,Burn,"Dragon Plushie | Silly Guitar | Shark Launcher | Bandit Dog | Game Studio Executive Briefcase | Paint Grenade | Ticket Launcher | Stop Hitting Yourself | Bonk Bat | Saxophone",840
morallyloved,1894249062,2025/01/23,40,1608,n,Princess,White sparkles,,Drop Tokens,"Panda Friend | Item of Sentiment | Alpaca Plushie | Slurpee | Didgeridoo",840
ronodo70,1440229939,2024/09/27,40,1608,n,Seasoned,Heartbeat,Big Friendly Bee,Shatter,"Starfish | Ra'k Guitar | Green Epicsauce | Neon Laser Launcher | Disguise Watch | Ticket Launcher | Otherworldly Sceptre | Touchdown Football | Slushie",840
lailluhh,1810252650,2025/03/11,40,1608,n,Delicate,Floating Flower,Kawaii Cat,,"",275
