Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
Zozo1aza,686350950,2024/04/28,90,8021,n,Smart,Thinking Emojis,Dr. Ishmael,Gravestone,"Snowball | Disguise Watch | Alpaca Plushie | Dance Potion | Item of Sentiment | Throwing Spork | Egg Locater | Flower Feet | Exploding Heart | Chocolate Milk | Saxophone | Stop Hitting Yourself | Cake | A Very Special Monster | Clown Bomb | Halloween Sparkler | Tambourine | Big Flower | Christmas Tree Launcher | Red Stratobloxxer | Moonwalk Potion | Ghost Bag | Bunch of Balloons | Whoopee Cushion | Cursed Mummy Friend | Lightblox Jar | Witches Brew | Bloxilicious Bubble Gum | Basketball | Misfortune Cookie | April Showers | Foam Finger | Tennis Racket | RedBLOX | Throwing Barrel | Goblet | Bug Net | Epicsauce | Marching Drum | Skeleton Foam Finger | Zombie Protest Sign | Pizza | Protest Sign: Noobs | Tom's Beans | Flute | Frost Potion | Chimp Friend | Monster Mash | Chameleon Potion | Metal Detector | Torch | Sparkler | Magical Umbrella | R-80 | Fake C4 | Pest Hammer | Starblox Latte | Staff of the Woodlands | Dragonshead Cannon | Drone | Cymbals | Moneybag | Hot Chocolate | Killer Whale Launcher | Inflatable Saxophone | Fortune Telling Eight Ball | Ancient Firecracker | Cherry Pie | Protest Sign: Eggs are for eating | Giant Ninja Star | Teddy Bloxpin | Noise Maker | Didgeridoo | Metal Guitar | Rolling Pin | Winter Snowfall | Wooden Sword | Ultra-Flat Spray Paint | Pumpkin Bucket | Green Epicsauce | Hot Dog | Soul Lantern | Watermelon | Bugle | Fire Extinguisher | Compass | Pom-Poms | BANG! | Ra'k Guitar | Rainbow Fireworks",682
8rynm,954036367,2025/02/23,90,8019,y,6th Seasoneer,,,Cupid's Arrow,"RoVacuum",484
losingmyself42,1808115058,2024/12/07,90,8016,y,Thoughtful,Love Aura,,Gravestone,"Christmas Tree Lights | Skelefriend | Helen The Hiphipapotamus",840
fle1ts,1204175913,2024/11/18,90,8015,n,,,All Nighter Potoo,,"Stop Hitting Yourself | Foam Finger",840
Aka_unbothered19,1950644516,2025/01/03,90,8014,y,Bright,,,Shatter,"Christmas Tree Launcher | Bauble Detector | Jingle Bell Launcher | Bauble Staff | Staff of the Woodlands | Torch | Dragonshead Cannon | Snowball | Pest Hammer | Science Project: Potato",840
CV_LTS,1077276654,2024/10/26,90,8012,n,,,,Zero Gravity Ragdoll,"Meteor Staff | Ghost Potion | Green Epicsauce | Soul Lantern | Halloween Sparkler",840
7alum,1078220376,2024/06/06,89,8006,y,,Sprinkling Snowflakes,Round Cat,Comic Thwack,"Pumpkin Staff | Carnagecopia | Alpaca Plushie | Epiczza | Party Horn | Otherworldly Sceptre | Game Studio Executive Briefcase | Mega Mallet | Protest Sign: Noobs",840
snowlightice25,588103091,2024/12/27,89,8004,y,Frosty,Sprinkling Snowflakes,Ghost Dragon,Ragdoll,"Snowball Cannon | Otherworldly Sceptre | Staff of the Woodlands",410
Venusrayz,81971375,2025/02/04,89,8004,n,Superior,White Divergent,,Zero Gravity,"Skull Gun | Egg Locater | Big Stick | Clown Gun | Pest Hammer | Science Project: Potato",840
Epharath,553991564,2024/10/23,89,8003,y,,Crow Feathers,,Curse,"Soul Lantern | Staff of the Woodlands",484
chayxona,7106146171,2025/01/10,89,7998,n,Extrovert,Lucky Roll,Ollie Octopus,The Claw,"Spell Book of Ice Cold Revenge | Noob Pop | Snowball Cannon | Pest Hammer | Science Project: Volcano | Snowman Gun",643
RoxyG14,1000590743,2024/09/18,89,7995,n,Silent,Purple Lightning Storm,Cat,Disco,"Epicsauce | TOMATOES! | Shark Launcher | Bighead Potion",840
bl00dydev,507537045,2025/02/10,89,7994,n,Wealthy,Illuminati,Rainbow Phoenix,Separate,"Epicsauce | Cake | April Showers | Waffle | Clown Bomb | Throwing Barrel | Zombie Protest Sign | Ice Cream | Bloxxy Radar | Apple Pie | Item of Sentiment | Disguise Watch | Tom's Beans | Stop Hitting Yourself | Winter Snowfall | Bauble Detector | Drone | Pizza | Moneybag | Chameleon Potion | Metal Detector | Protest Sign: Noobs | Sparkler | Torch | Spinning Robot Helmet | Fake C4 | Spray Paint | Monster Mash | Didgeridoo",124
ebruarda19,802364857,2025/01/13,89,7993,n,,,,,"Noob Pop | Lightblox Jar",300
KawaiiOMG3900,522767778,2025/03/09,89,7992,n,Error,Glitch,,The Claw,"",410
ulnztz,456399521,2024/10/22,89,7991,n,,Zzzz,,,"Laser Finger Pointers | Snowball | Panda Friend | Disguise Watch | Apple Pie | Dance Potion | Compass | Flower Feet | Chocolate Milk | Saxophone | Epicsauce | Cake | Waffle | Clown Bomb | Tambourine | Space Sandwich | Cowbell | Red Stratobloxxer | Moonwalk Potion | Bunch of Balloons | Taco | Whoopee Cushion | Cursed Mummy Friend | Didgeridoo | Witches Brew | Bloxilicious Bubble Gum | Geolocator | Fake C4 | Fire Extinguisher | Foam Finger | Item of Sentiment | April Showers | Throwing Barrel | Stop Hitting Yourself | Ice Cream | Torch | Marching Drum | Monster Mash | Basketball | Slingshot | Protest Sign: Noobs | Tom's Beans | Watermelon | Frost Potion | Pizza | Goblet | Chameleon Potion | Hot Dog | Face Off Potion | Sparkler | Magical Umbrella | Pirate Juice | Magical Horseshoe | Green Epicsauce | Starblox Latte | Staff of the Woodlands | Dragonshead Cannon | Ultra-Flat Spray Paint | Cymbals | R-80 | Latke | Fortune Telling Eight Ball | Protest Sign: Eggs are for eating | Smore | Silly Guitar | Cherry Pie | Marshmallow Chirp | Bloxiade | Teddy Bloxpin | Magic Dragon | Bloxxy Radar | Metal Guitar | Rolling Pin | Ancient Firecracker | Wooden Sword | Drone | Nunchucks | Moneybag | RedBLOX | Soul Lantern | Flute | Bugle | Chimp Friend | Spinning Robot Helmet | Spray Paint | BANG! | Lightblox Jar | Noise Maker",840
HungryLion11,90449008,2024/12/23,89,7990,n,Messy,Flurry Tree,Lion,Terminate,"Ice Cream | Egg Hammer | Starfish | Teddy Bloxpin | Snowball Cannon | Bauble Detector | Soul Lantern | Clown Gun | Meteor Staff | Jack Frost",826
ianchirka,2581230634,2025/01/18,89,7990,n,,,,The Claw,"Winsome Wizard Wand | Laser Finger Pointers | Annoying Elf | Banana Peel | Disguise Watch | Rainbow Fireworks | Tiger Warrior Club | Bacon Frying Pan | Monster Friend | Pom-Poms | Ink Launcher | Sign: This Is NOT Epic | Stop Hitting Yourself | Slingshot | Protest Sign: Noobs | Yellow Snowball | Epicsauce | Game Studio Executive Briefcase | Director's Clapboard | Santa | Snowman Gun | Staff of Sparks | Bunch of Balloons | Lightblox Jar | Slush Cannon | Basketball | Whoopee Cushion | Bloxilicious Bubble Gum | Protest Sign: Pro Fake Mustache | Pirate Hook | Foam Finger | Fake C4 | Throwing Barrel | Starfish | Monster Mash | Paint Grenade | Slushie | Snowball Cannon | Bauble Detector | Frost Potion | War Rocks | Skelefriend | Torch | Jack Frost | Magic Dragon | Science Project: Volcano | Cymbals | Earth Horn | Inflatable Saxophone | Didgeridoo | Beast Claws | Pool Noodle | Roblox Snowglobe | Neon Laser Launcher | Selfie Stick | Nunchucks | Shark Launcher | Personal Fighter Jets | BANG! | Caltrops",840
0dvec,659910928,2025/02/19,89,7987,y,Lovely,Heart-Eyed Epic faces,,Lightning,"The Midas Glove | Clown Gun | Love Hurts Ray Gun | RAIG Table | Gravity Gun | Lucky Harp | Berry Sweet Boba | Tee Shirt Cannon | Bag O' Noobs | Mega Mallet",124
chvexi,1009969889,2024/12/17,89,7983,y,Humble,,,Ghost,"Laser Finger Pointers | Carnagecopia | Snowball Cannon | Bauble Detector | RAIG Table | Silly Guitar | Shark Launcher | Metal Guitar | Pumpkin Gun",840
Myth_YouStupid,1310979603,2025/03/06,89,7982,y,Sweetheart,,Dazzling Heart,Confetti Explosion,"",276
Metalhead_ll,1340777120,2024/10/13,89,7979,n,Imbecile,Corruption,Hammy the Hamster,Curse,"Chepi the Mushroom Cat | Jack Frost | Skelefriend",840
TOMASGG_g,1111841434,2025/01/11,89,7977,n,,,8-bit Frog,Abduct,"Laser Finger Pointers | Panda Friend | Christmas Tree Lights | Monster Friend | Hedgehog Friend | Slingshot | Exploding Heart | Epic Popper | Chocolate Milk | Saxophone | Epicsauce | Pumpkin Bucket | Halloween Sparkler | Santa | Cowbell | Christmas Tree Launcher | Ghost Bag | Bunch of Balloons | Slush Cannon | Cursed Mummy Friend | Witches Brew | RedBLOX | Basketball | Fake C4 | April Showers | Foam Finger | Throwing Barrel | Marching Drum | Skeleton Foam Finger | Squid Launcher | Tom's Beans | Bauble Detector | Frost Potion | Pizza | Red Foam Finger | Chameleon Potion | Torch | Pirate Juice | Noob Hot Chocolate | Pest Hammer | Magic Dragon | RAIG Table | Silly Guitar | Smore | Marshmallow Chirp | Frosty the Snowfriend | Bloxiade | Metal Guitar | Rolling Pin | Wooden Sword | Face Off Potion | Spinning Robot Helmet | Jingle Bells | Snowball | Haunted Pizza | Disguise Watch | Apple Pie | Dance Potion | Compass | The Christmas Creep | Plunger Launcher | Throwing Spork | Egg Locater | Noise Maker | Stop Hitting Yourself | Cake | A Very Special Monster | Waffle | Bug Net | Goblet | Space Sandwich | The Celebrator | Red Stratobloxxer | Moonwalk Potion | Slurpee | Whoopee Cushion | Zombie Protest Sign | Bloxilicious Bubble Gum | EPIC Stamper | Ice Cream | Monster Mash | Eggshot | Chocolate Bunny | Noob Pop | Red Pirate Juice | Flower Feet | Bloxxy Radar | Chimp Friend | Item of Sentiment | Taco | Metal Detector | Bugle | Sparkler | Magical Umbrella | Watermelon | Magical Horseshoe | Bighead Potion | Latke | Staff of the Woodlands | Dragonshead Cannon | R-80 | Cymbals | Pinata Bat | Hot Chocolate | Christmas Cookie | Drone | Fire Extinguisher | Spray Paint | Cherry Pie | Clown Bomb | Lightblox Jar | Teddy Bloxpin | Tambourine | Misfortune Cookie | Roblox Snowglobe | Speech Bubble | Winter Snowfall | Hot Dog | Ultra-Flat Spray Paint | Fortune Telling Eight Ball | Ancient Firecracker | Double Cheezburger | Moneybag | Flute | Protest Sign: Noobs | Science Project: Potato | Epiczza | Didgeridoo | BANG! | Starblox Latte | Green Epicsauce",032
ghostlmfao,1274667214,2024/07/28,89,7972,n,,,,,"Clown Gun | Spray Paint | Staff of the Woodlands",840
0mhir,63383646,2024/06/08,89,7972,y,,Shine,Hen,Disconnect,"TypicalToype | Noob Hot Chocolate | Mega Mallet | Soul Lantern | Sakura Parasol | Selfie Stick | Protest Sign: Noobs",840
jaeger_babie,1792457883,2024/10/13,89,7972,n,.,,,,"Big Flower | Shark Launcher | Starblox Latte | Squid Launcher",840
lowlet,246128012,2025/03/03,89,7969,y,INSOMNIAC,Valentine's Crush,Pink Possum,Cupid's Arrow,"Beach Gun | Item of Sentiment | Megagavel | Stop Hitting Yourself | Staff of Neverending Frost | Hand Cannon | Alpaca Plushie | Teddy Bloxpin | Pumpkin Gun | Snowman Gun | Roman Candle",826
PandaBelle_RoyalHigh,821848760,2025/03/13,89,7968,y,INSOMNIAC,Floating Flower,Dazzling Heart,Comic Thwack,"Neon Laser Launcher | Banana Peel | Chicken Gun | Super Slash Cat Claws | Alpaca Plushie | Dance Potion | Bacon Frying Pan | Monster Friend | Otherworldly Sceptre | Ink Launcher | Megagavel | Chocolate Milk | Saxophone | Cake | Staff of Neverending Frost | Fake C4 | Snowball Launcher | Snowman Gun | Ice Cream | Skeleton Foam Finger | Squid Launcher | Big Flower | Snowball Cannon | Berry Sweet Boba | AFK Sign | Pest Hammer | Stop Hitting Yourself | Science Project: Potato | Science Project: Volcano | Pumpkin Gun | Hot Chocolate | Earth Horn | Killer Whale Launcher | Teddy Bloxpin | Magical Umbrella | Selfie Stick | Protest Sign: Noobs | Item of Sentiment | Bugle | Lightblox Jar | Annoying Elf",826
AlexisZGamer,717792394,2024/10/20,89,7967,y,Toxic,Corrupted Aura,,Curse,"Megagavel | The Celebrator | Ghost Potion | Pumpkin Gun | Pinata Bat | Soul Lantern",484
Hcvery,97219982,2024/12/29,89,7966,y,.,Black flame,Cat,Ascend,"Sonic Boom Tuba | Disguise Watch | Snowball Cannon | Otherworldly Sceptre | Staff of the Woodlands | Stop Hitting Yourself | Bag O' Noobs | Seranok's Golden Chalice of Fame | Bauble Detector | Clown Gun | Torch",470
1llivy,1700634653,2025/01/04,89,7966,y,Enigmatic,,Little Kangaroo,Ascend,"Otherworldly Sceptre | Victrola | Bongos | Seranok's Golden Chalice of Fame | Snowball Cannon | Bauble Detector | Hot Chocolate",076
wouldvethought,127301161,2024/08/03,89,7962,y,Nametag,,Something Dark Within,Curse,"Science Project: Potato | Moneybag | 4th of July Fireworks | Megagavel | Clown Gun | Love Hurts Ray Gun | The Celebrator | Monster Friend | Pumpkin Gun",840
Kqylol,87946635,2024/04/21,89,7962,y,.,Wisps,,Pop,"Cymbals | Egg Locater | Egg Hammer | Chocolate Bunny",840
ArianaGr081,1959689039,2024/11/05,89,7961,y,Vyrelord,Head in the Clouds,,,"Science Project: Potato | Killer Whale Launcher | Helen The Hiphipapotamus | Staff of the Woodlands | Soul Lantern | Caltrops",440
radioheadreal,272747222,2025/03/01,89,7959,n,Subscriber,Heart-Eyed Epic faces,Valentine's Bear,Cupid's Arrow,"Winsome Wizard Wand | Christmas Tree Topper | Laser Finger Pointers | Snowball | Panda Friend | Frosted Santa | Icicle Cannon | Apple Pie | Alpaca Plushie | Shark Launcher | The Christmas Creep | Brighteyes's Sparkling Shillelagh | Bandit Dog | Protest: More Gear Nao | Ink Launcher | Flower Feet | Christmas Cookie | Chocolate Milk | Saxophone | Bighead Potion | Epicsauce | Valentine’s Throwing Stars | Breath of Ice | Cake | Dragon Plushie | Goblet | Jingle Bells | Clown Bomb | Starfish | Chicken Gun | Staff of Neverending Frost | Tambourine | Limb Stretching Spell | Gravity Gun | Santa | Big Flower | Bag O Christmas Tree Seeds | Protest Sign: Noobs | Ticket Launcher | Roman Candle | Annoying Elf | Moonwalk Potion | R-80 | Bunch of Balloons | Throwing Spork | Shuriken | Otherworldly Sceptre | Slurpee | Neon Throwing Stars | Spray Paint | Noob Pop | Didgeridoo | Snowball Cannon | Meteor Staff | Protest Sign: Pro Fake Mustache | Fake C4 | April Showers | Dozens of Dinosaurs | Chimp Friend | Teddy Bloxpin | Throwing Barrel | EPIC Stamper | Ice Cream | Monster Mash | Helen The Hiphipapotamus | War Rocks | Starblox Latte | Red Pirate Juice | Bauble Detector | Frost Potion | Pizza | Red Foam Finger | Chameleon Potion | Electric Blue | Pumpkin Gun | Jack Frost | Magical Umbrella | Bacon Launcher | Noob Hot Chocolate | Pest Hammer | Magic Dragon | Science Project: Volcano | Dragonshead Cannon | Staff of the Woodlands | Cymbals | Protest Sign: Save the Noobs | Hot Chocolate | Fortune Telling Eight Ball | Inflatable Saxophone | Big Stick | Silly Guitar | Cherry Pie | Pool Noodle | Frosty the Snowfriend | Guitarmy | Retro Candy | Berry Sweet Boba | Roblox Snowglobe | Winter Snowfall | Wooden Sword | Selfie Stick | Victrola | Ancient Firecracker | Soul Lantern | Watermelon | Snowball Launcher | Snowman Gun | Blueberry Pie | Pom-Poms | BANG! | Princess Mischief's Wand | Caltrops",124
ShimmerHeart23,1158987909,2025/01/08,89,7958,n,Sweetheart,Love Aura,Pink Axolotl,Water Drop,"Chocolate Milk | Snowman Gun | Big Flower | Starfish",840
Alessa133,320214382,2024/05/06,89,7955,n,)-:,,,The Claw,"Laser Finger Pointers | Annoying Elf | Staff of the Woodlands | Protest Sign: Noobs | Torch | Slush Cannon | Pest Hammer",076
xXPrincessMasacreXx,1538897867,2024/11/12,89,7952,n,,,,Abduct,"Cake",604
funfettifilled,437752701,2025/03/10,89,7951,y,Nametag,Vivid Stars,Little Bunny,Mined,"Game Studio Executive Briefcase | Annoying Elf | Haunted Pizza | Monster Friend | Valentine’s Throwing Stars | Alpaca Plushie | Dance Potion | Shark Launcher | Carnagecopia | The Christmas Creep | Brighteyes's Sparkling Shillelagh | Hedgehog Friend | Super Slash Cat Claws | Otherworldly Sceptre | Bighead Potion | Liberty Torch | Megagavel | Flower Feet | Exploding Heart | Epic Popper | A Very Special Monster | Chicken Gun | Rock It Guitar | Yellow Snowball | Pumpkin Bucket | Green Epicsauce | Cake | Director's Clapboard | Chick Horde | Halloween Sparkler | Ham Bone | Staff of Neverending Frost | Protest Sign: Pro Fake Mustache | Earth's Might Staff | Vine Staff | Ghost Bag | Misfortune Cookie | Basketball | Hand Cannon | Giant Ninja Star | Spray Paint | Cursed Mummy Friend | Zombie Protest Sign | Police Badge | Pirate Hook | April Showers | Ghost Potion | Tom's Beans | TOMATOES! | Bouquet of Pain Throwing Stars | Staff of the Woodlands | Squid Launcher | Earth Horn | Hypnocannon | Jack Frost | Torch | Pirate Juice | Slushie | Pumpkin Gun | Magical Umbrella | Double Cheezburger | Killer Whale Launcher | Skele-tar | Boxing Glove Launcher | Silly Guitar | Cherry Pie | Frosty the Snowfriend | Flower Crossbow | Ceramic Potion | The Fiery Sun | Bandit Dog | Christmas Tree Launcher | Soul Lantern | Item of Sentiment | Roman Candle | The Midas Glove | Tiger Warrior Club | Ra'k Guitar",840
aiishputrii,1303256683,2024/06/04,89,7947,n,Idealist,,,Drop Coins,"Torch | Staff of the Woodlands",360
bIessingofdespair,476167772,2025/03/05,89,7946,n,Hunter,Ice Shards,Halrog,Halrog of Prey,"Soul Lantern | Megagavel | Staff of Neverending Frost | Beast Claws | Shade Potion | Snowman Gun | Necromancer Staff",840
DilaraX0,595975628,2024/06/18,89,7946,n,,,,Abduct,"Laser Finger Pointers | Panda Friend | Disguise Watch | Apple Pie | Dance Potion | Compass | Throwing Spork | Flower Feet | Chocolate Milk | Saxophone | Stop Hitting Yourself | Cake | Waffle | Clown Bomb | Bug Net | Tambourine | Space Sandwich | Cowbell | Red Stratobloxxer | Moonwalk Potion | Bunch of Balloons | Clown Gun | Whoopee Cushion | Lightblox Jar | Witches Brew | RedBLOX | Basketball | Fake C4 | April Showers | Foam Finger | Throwing Barrel | Protest Sign: Noobs | Ice Cream | Moneybag | Marching Drum | Monster Mash | Teddy Bloxpin | Goblet | Staff of the Woodlands | Tom's Beans | Chimp Friend | Frost Potion | Pizza | R-80 | Taco | Epicsauce | Didgeridoo | Sparkler | Hot Dog | Pirate Juice | Magical Horseshoe | Spray Paint | Starblox Latte | Bloxxy Radar | Dragonshead Cannon | Green Epicsauce | Cymbals | Chameleon Potion | Item of Sentiment | Fortune Telling Eight Ball | Bloxilicious Bubble Gum | Fire Extinguisher | Silly Guitar | Cherry Pie | Marshmallow Chirp | Face Off Potion | Bloxiade | Smore | Magic Dragon | Metal Guitar | Rolling Pin | Watermelon | Wooden Sword | Ultra-Flat Spray Paint | Noob Hot Chocolate | Ancient Firecracker | Noise Maker | Torch | Flute | Bugle | Slingshot | Spinning Robot Helmet | Drone | BANG! | Latke | Magical Umbrella",792
giantjellies,1426682238,2024/07/06,89,7944,y,Delicate,Popping Bubbles,,Big Bunny,"Balloon Sword | Pink Coconut Drink",840
sewedgut,210612591,2024/06/16,89,7944,y,,,,,"Spell Book of Ice Cold Revenge | Stop Hitting Yourself | Clown Gun | Jingle Bells",840
Felepideflep123,930287784,2025/03/02,89,7944,y,,,Pink Possum,Cupid's Arrow,"Annoying Elf | Icicle Cannon | Super Slash Cat Claws | Alpaca Plushie | The Midas Glove | The Christmas Creep | Roman Candle | Otherworldly Sceptre | Saxophone | Stop Hitting Yourself | Sea Sorcerer Staff | Snowman Gun | The Celebrator | Hand Cannon | Meteor Staff | Fake C4 | Noob Pop | Korblox Deathspeaker's Spell Book | Berry Sweet Boba | Protest Sign: Touch Grass | Pest Hammer | Staff of the Woodlands | Kittypult | Earth Horn | Killer Whale Launcher | Spell Book of Ice Cold Revenge | Shark Launcher | Protest Sign: Eggs are for eating | Helen The Hiphipapotamus | Caltrops | Teddy Bloxpin | The Fiery Sun | Metal Guitar | Snowball Launcher | Game Studio Executive Briefcase | Mega Mallet | Skull Gun | Soul Lantern | Pumpkin Gun | Protest Sign: Noobs | Necromancer Staff | Victrola",840
mattcol08,1534516175,2024/12/15,89,7942,y,Snowman Title,Festive Tree,Skating Penguin,Top of Tree,"Winsome Wizard Wand | Laser Finger Pointers | Baseball Bat | Neon Laser Launcher | Panda Friend | Christmas Tree Lights | Kunai | Steampunk Zapper | Carnagecopia | Bacon Frying Pan | Monster Friend | Hedgehog Friend | iLift Three | Otherworldly Sceptre | Slingshot | Epic Popper | Chocolate Milk | Saxophone | Yellow Snowball | Epicsauce | Protest Sign: Blame John | Bongos | Clown Bomb | Starfish | Ham Bone | Chick Horde | Big Flower | Staff of Sparks | Green Balloon | Ghost Bag | Bunch of Balloons | Shuriken | Heart Balloon | Cursed Mummy Friend | Frisbee | Witches Brew | RedBLOX | Basketball | Fake C4 | April Showers | Foam Finger | Caltrops | Throwing Barrel | 8-Bit Ninja Stars | BANG! | TOMATOES! | Marching Drum | Skeleton Foam Finger | Powerful Paintbrush | Cowbell | Rock It Guitar | Tom's Beans | Bauble Detector | Frost Potion | Pizza | Yellow Card | Chameleon Potion | Protest Sign: Pro Fake Mustache | Protest Sign: Noobs | Egg Hammer | Torch | Pirate Juice | Watermelon | Pest Hammer | Slushie | Paint Grenade | Bacon Launcher | Ceramic Potion | Latke | Metal Guitar | Selfie Stick | Fortune Telling Eight Ball | Inflatable Saxophone | Big Stick | Silly Guitar | Smore | Marshmallow Chirp | Frosty the Snowfriend | Bloxiade | Shade Potion | War Rocks | Menacing Mage Energy Ball | Red Balloon | The Fiery Sun | Wooden Sword | Protest Sign: Eggs are for eating | Nunchucks | Face Off Potion | Chocolate Bunny | Soul Lantern | Ticket Launcher | Flower Crossbow | Sign: This Is Epic | Spinning Robot Helmet | Jingle Bells | Guitarmy | Ra'k Guitar | Jack Frost | Pool Noodle | Cherry Pie | Goala Cola | Brighteyes's Sparkling Shillelagh | Snowball | Banana Peel | Haunted Pizza | Disguise Watch | Icicle Cannon | Green Epicsauce | Apple Pie | Alpaca Plushie | Dance Potion | Shark Launcher | Personal Fighter Jets | The Christmas Creep | ROBAR eXtreme Chocolate Crunch | Throwing Spork | Egg Locater | Hot Chocolate | Noise Maker | Ink Launcher | Annoying Elf | Protest Sign: Save the Noobs | Megagavel | Ghost Potion | Dragonshead Cannon | Staff of the Woodlands | Flower Feet | Bandit Dog | Throwing Bolts | Anubis Staff | Stop Hitting Yourself | Bighead Potion | Magic Dragon | Cake | A Very Special Monster | Crab Horde | Waffle | Item of Sentiment | Director's Clapboard | Electric Blue | Staff of Neverending Frost | Tambourine | Space Sandwich | Gravity Gun | Touchdown Football | Cupcake Launcher | Tennis Racket | Pumpkin Bucket | Drone | Beach Staff | Red Stratobloxxer | Moonwalk Potion | Moneybag | Red Pirate Juice | Starblox Latte | Lightblox Jar | RoVacuum | Slurpee | Hot Dog | Spray Paint | Pumpkin Gun | Didgeridoo | Magical Horseshoe | Bloxilicious Bubble Gum | Police Badge | Metal Detector | Christmas Cookie | Robo Companion | Noob Pop | Misfortune Cookie | Ice Cream | EPIC Stamper | Neon Throwing Stars | Ancient Firecracker | Whoopee Cushion | Monster Mash | Zombie Protest Sign | Rolling Pin | Starfish Shuriken | Snowball Cannon | Beach Ball | Goblet | Chimp Friend | Fire Extinguisher | Taco | AFK Sign | Bug Net | Sparkler | Magical Umbrella | Mega Mallet | Bonk Bat | Sea Sorcerer Staff | Frosted Santa | Bloxxy Radar | Science Project: Potato | Red Foam Finger | Cymbals | Skele-tar | Double Cheezburger | Killer Whale Launcher | Spider Flinger | Boxing Glove Launcher | Compass | Beast Claws | Helen The Hiphipapotamus | Giant Ninja Star | Teddy Bloxpin | Retro Candy | Crowbar | Roblox Snowglobe | Speech Bubble | Winter Snowfall | Halloween Sparkler | Ultra-Flat Spray Paint | Game Studio Executive Briefcase | R-80 | Super Slash Cat Claws | Bugle | Flute | Snowball Launcher | Santa | Epiczza | Pom-Poms | Tiger Warrior Club | Roman Candle | Rainbow Fireworks",840
dan155510,65158274,2025/03/04,89,7939,n,VANQUISHER,Blue Anime Aura,Halrog,Water Drop,"Binoculars | Staff of the Woodlands",124
l2708l,964638914,2024/10/22,89,7935,n,,,Little Monkey,Curse,"Megagavel | Protest Sign: Pro Fake Mustache | Stop Hitting Yourself | Bongos | Pumpkin Gun | Soul Lantern | Vine Staff",032
8Orlando,475917967,2024/12/26,89,7930,y,Trainer,,Nancy,,"Bauble Detector | Festive Penguin | Fireworks",840
