Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
ToxicWioletCubes,4135080360,2024/08/04,47,2175,n,,,Overseer Eye,,"Beach Staff | Cherry Pie | Chocolate Bunny | Big Stick | Ice Cream | Protest Sign: Save the Noobs",643
sibxs,1622764620,2024/09/24,47,2175,n,10th Seasoneer,Fall,Gourd Friend,Lightning,"Torch | Pest Hammer | Rock It Guitar | Staff of the Woodlands | Stop Hitting Yourself | Ham Bone | Metal Guitar | Otherworldly Sceptre | Rainbow Fireworks",840
mymigrams,1900862804,2024/05/31,47,2175,n,,,,,"",840
Itz_adam2007,1110004423,2024/12/20,47,2175,n,Eggceptional,,Dazzling Heart,,"Stop Hitting Yourself | Winter Snowfall | Laser Finger Pointers | Frost Potion | Snowball | Chameleon Potion | Egg Locater | Dragonshead Cannon | Frosty the Snowfriend | Fake C4 | Monster Mash | Eggstaff | Staff of the Woodlands",724
miuasui,72006209,2024/10/03,47,2175,y,Sweetheart,The Red Strange,Dazzling Heart,Big Bunny,"Alpaca Plushie | Bighead Potion | Epic Popper | Ham Bone | Crab Horde | Throwing Barrel | Torch | Staff of the Woodlands | Mega Mallet | Stop Hitting Yourself | 2018 Fireworks",840
Xsansgirld,446561924,2024/12/18,47,2175,n,,Red Divergent,Frigid Fox,Drop Stars,"Basketball | Staff of the Woodlands | Tambourine | Skeleton Foam Finger | Snowball Cannon | Soul Lantern | R-80 | Magical Umbrella | Saxophone",032
v_Slendy,232157188,2024/06/25,47,2174,n,,Watchful Eye,Bat,Spaghettificate,"Dragonshead Cannon | Pinata Bat | Inflatable Saxophone | Protest Sign: Noobs | Stop Hitting Yourself | Alpaca Plushie | Item of Sentiment",840
ImaginationMindText,993710977,2024/08/30,47,2174,n,Discombobulated,,Lobster,Separate,"Epicsauce | The Christmas Creep | Killer Whale Launcher | Pumpkin Bucket | Bacon Frying Pan | TOMATOES! | Red Stratobloxxer | Slush Cannon | Epic Popper | Chocolate Milk | Bloxxy Radar",124
samsukii,583098604,2024/08/18,47,2174,n,,,,Shark Attack,"Stop Hitting Yourself",840
gh0stzh,2239636411,2024/09/11,47,2174,n,Angelic,White flame,Sabretooth,Ascend,"Bloxilicious Bubble Gum | Ink Launcher | Fortune Telling Eight Ball | Nunchucks | Cherry Pie | Ice Cream",300
valentinimikawaii,979955733,2025/01/09,47,2174,n,Snowman Title,Flurry Tree,Rudolph the Reindeer,Drop Stars,"Snowball Cannon | Frosty the Snowfriend | Bauble Detector",032
ChanelObelynn,797196129,2025/02/15,47,2174,y,Cupid,Valentine's Crush,Pink Possum,Cupid's Arrow,"Stop Hitting Yourself | Killer Whale Launcher | Blue Throwing Barrel | TOMATOES! | Alpaca Plushie | Saxophone | Otherworldly Sceptre | Berry Sweet Boba | Megagavel | Bugle | Ticket Launcher | R-80 | Pom-Poms | Ra'k Guitar",076
drinkmyheartout037,1067726814,2024/09/04,47,2174,y,Demigod,Golden Rays,Banana Dog,,"Otherworldly Sceptre | Bonk Bat | Cymbals | Bauble Staff | Hot Dog | Red Balloon | Ancient Firecracker | Eggstaff | Tiger Warrior Club",340
BrianatheFan,475433080,2024/06/04,47,2174,n,)-:,,,Disperse,"Stop Hitting Yourself | Wooden Sword | Pirate Juice | Chimp Friend | Throwing Barrel | Staff of the Woodlands",840
1pandaboy6,1926830522,2024/12/11,47,2174,y,Nametag,Aurora Borealis,Ice Dragon,Halrog of Prey,"April Showers | Item of Sentiment | Otherworldly Sceptre | Staff of the Woodlands | Stop Hitting Yourself | Science Project: Potato | Staff of Neverending Frost | Mega Mallet | Spook Launcher | Shark Launcher | Soul Lantern | Monster Mash | Spray Paint | Dragonshead Cannon",826
kurryiez,1525137467,2024/10/16,47,2173,n,,,,Lightning,"Shark Launcher | Killer Whale Launcher | Staff of the Woodlands | Skele-tar | Stop Hitting Yourself",458
Kaique_daorah,1766393251,2025/01/13,47,2173,n,Minigamer,,,,"Bauble Detector | Otherworldly Sceptre | Snowball | Protest Sign: Save the Noobs",076
juanjuega10,785039351,2025/02/13,47,2173,n,Epic,Steam Ring,Chipmunk,,"Stop Hitting Yourself | Laser Finger Pointers | Alpaca Plushie | Ultra-Flat Spray Paint | Korblox Mage Staff | Whoopee Cushion | Green Epicsauce | Basketball | Pest Hammer | Yellow Snowball",170
samiLAita,1223093611,2024/11/27,47,2173,n,,,Valentine's Bear,Separate,"Stop Hitting Yourself | Metal Guitar | Staff of the Woodlands",380
Superbomb_1000,1412212857,2025/01/18,47,2173,n,skulls,Aurora Borealis,Big Friendly Bee,Explode,"Stop Hitting Yourself | Otherworldly Sceptre | R-80",840
princess_ari02,163045661,2024/05/31,47,2173,n,Cupid,Rainbow Sparkles,Blobby Fish,Spaghettificate,"Egg Locater | Fake C4 | Egg Hammer | Marching Drum | Pest Hammer | Confetti Cannon | Metal Guitar",840
wera_opsadi,2922634580,2024/10/25,47,2173,n,:-),Easter Aura,,Drop Stars,"Egg Locater | Chimp Friend | Soul Lantern | Magical Umbrella | Fortune Telling Eight Ball",360
XinTheNerd,4417417234,2024/03/31,47,2173,n,Eggsterminator,Egg Trio,Snow Fiend,Avalanche,"Egg Locater | Egg Hammer",840
MsQuack462,949468158,2024/12/19,47,2173,n,Wealthy,,,,"",840
Marcio454,448195527,2025/01/22,47,2173,n,,,Hula Dog,Top of Tree,"Staff of the Woodlands | Otherworldly Sceptre | Frosty the Snowfriend | Bloxxy Radar",076
lilylovecats100,817135318,2024/12/18,47,2173,n,Cute,Cosmic Trail,Polygonal Snowman,Shatter,"Chimp Friend | Ice Staff | Big Stick | Snowball Cannon | Monster Mash | Big Flower | Shark Launcher | Green Epicsauce",400
canchovancoco,147044828,2024/06/02,47,2173,n,Demigod,Hammers,8-bit Frog,Comic Thwack,"Stop Hitting Yourself | Flute | Disguise Watch | Silly Guitar | Ra'k Guitar | Dance Potion | Saxophone",724
Ariel56724,1152303203,2024/09/20,47,2172,n,Silent,Rainbow Sparkles,,Skeletonize,"Speech Bubble | Staff of the Woodlands | Squid Launcher | Otherworldly Sceptre | Bighead Potion | Pom-Poms",840
kierjohn23,97409624,2024/11/08,47,2172,n,Epic,,,,"Fortune Telling Eight Ball | Moneybag | Smore",608
sf0s,355044850,2024/06/12,47,2172,n,bearface,Wisps,,Pop,"Witches Brew | RedBLOX | Laser Finger Pointers | Cake | Snowball | Bug Net | Cherry Pie | Tambourine | Bloxiade | Item of Sentiment | Big Flower | Tom's Beans | R-80 | Ultra-Flat Spray Paint | Red Stratobloxxer | Face Off Potion | Taco | Didgeridoo | Flute | Ancient Firecracker | Magical Umbrella | Stop Hitting Yourself | Double Cheezburger | Basketball | Teddy Bloxpin | Staff of the Woodlands",840
flytyMooNn,3197349984,2025/01/10,47,2172,n,Cold,Crystalized,Ice Dragon,Ascend,"",398
xvmraa,1560983694,2024/05/02,47,2172,y,,Shine,,Pop,"Witches Brew | RedBLOX | Snowball | Panda Friend | Apple Pie | Speech Bubble | Didgeridoo | Chocolate Bunny | Egg Locater | Sparkler | Chimp Friend | Spinning Robot Helmet | Sign: This Is NOT Epic | Noise Maker | Protest Sign: Touch Grass | Torch | Pirate Juice | Bonk Bat | Pest Hammer | Starblox Latte | Paint Grenade | Stop Hitting Yourself | Cymbals | Cake | Saxophone | Ham Bone | Sea Sorcerer Staff | Starfish | Smore | Tambourine | Giant Ninja Star | Latke | Flower Crossbow | Nunchucks | Rolling Pin | Green Epicsauce | Chick Horde | Red Stratobloxxer | Ancient Firecracker | Ghost Bag | Slingshot | Flute | Jingle Bells | Bloxilicious Bubble Gum",031
Drim666,995972296,2025/03/08,47,2172,n,Imbecile,White sparkles,Spring Fairy,Top of Tree,"Alpaca Plushie | Otherworldly Sceptre | Frosted Santa | Sonic Boom Tuba | Bongos | Helen The Hiphipapotamus | Rainbow Fireworks",643
tweety93,376318090,2024/08/15,47,2172,n,barcode,Burning Flames,Star Buddy,Drop Stars,"Beach Staff | Otherworldly Sceptre | Starfish | Big Flower",840
xrvqV,1380673334,2025/02/23,47,2172,n,Missionary,,,,"Witches Brew | Cymbals | Clown Bomb | Silly Guitar | Item of Sentiment | Monster Friend | Tom's Beans | Frost Potion | Chimp Friend | Green Epicsauce | Staff of the Woodlands | Protest Sign: Noobs | Flower Feet | Whoopee Cushion | Stop Hitting Yourself | Laser Finger Pointers | Magic Dragon",840
r_meo11,3182580272,2024/10/13,47,2172,y,Princess,Hearts,Bat,Rocket Head,"Neon Laser Launcher | Panda Friend | Shark Launcher | Carnagecopia | Bandit Dog | Ghost Potion | Cymbals | Killer Whale Launcher | Skele-tar | Bloxilicious Bubble Gum | Tambourine | Saxophone | Powerful Paintbrush | Menacing Mage Energy Ball | Game Studio Executive Briefcase | Mega Mallet | Pest Hammer | R-80 | Shuriken | Big Flower | Otherworldly Sceptre | Cherry Pie | Throwing Bolts",840
xovixao,1204062645,2025/01/13,47,2172,y,,,Kawaii Cat,Ascend,"Annoying Elf | Dragon Plushie | Limb Stretching Spell | Noob Pop | Staff of Neverending Frost | Snowball Cannon | Frost Potion | Helen The Hiphipapotamus",840
yadayniha5,1870730617,2025/01/05,47,2171,n,shrugface,Zzzz,,Gravestone,"Stop Hitting Yourself | Throwing Barrel | Monster Mash | Hot Chocolate | Bauble Detector | Whoopee Cushion | Staff of the Woodlands",643
Unisonbreaker,1719048789,2024/10/26,47,2171,n,Vyrelord,Lich Aura,Halrog,Balloon,"Shade Potion | Otherworldly Sceptre | Soul Lantern",124
ave6y,638429653,2025/02/10,47,2171,n,Cute,Hearts,Fluffy Unicorn,Freeze,"Epicsauce | Tom's Beans | Wooden Sword | Confetti Cannon | Chimp Friend | Foam Finger | Metal Detector | Magical Umbrella | Protest Sign: Noobs | Christmas Cookie | Hot Chocolate | Teddy Bloxpin | Disguise Watch | Santa | Bloxxy Radar",840
Empty0water,893538882,2024/05/21,47,2171,n,.,Cyan flame,Overseer Creature,Shark Attack,"Starfish | Noob Pop | Powerful Paintbrush | Pest Hammer",840
MaziahAngel,85474238,2024/12/15,47,2171,n,,,8-Bit Tabby Cat,Drop Stars,"Monster Mash | Otherworldly Sceptre | Metal Guitar",840
makaio1232015,1248754035,2024/12/30,47,2171,y,,,Gingerbread Man,Spaghettificate,"Selfie Stick | Frosted Santa | Flower Feet | Bauble Detector | Stop Hitting Yourself | Cymbals | Snowball Cannon",840
Ninjagirl3397,1177546017,2024/10/20,47,2171,y,Zombie,Zzzz,Blue Soul,Ascend,"Stop Hitting Yourself | TOMATOES! | Soul Lantern",840
mantflo56,191616021,2024/10/12,47,2171,y,uhhactually,Fall,,Drop Stars,"Basketball | Disguise Watch | Monster Mash | Magical Umbrella | Science Project: Volcano | Liberty Torch | Pirate Juice | Pest Hammer | iLift Three | Director's Clapboard | Metal Guitar | The Fiery Sun | Sign: This Is Epic | Speech Bubble | Protest Sign: Eggs are for eating | Slurpee | Protest Sign: Save the Noobs | Bacon Frying Pan | Rainbow Fireworks",840
Jodie_Fowler,139181945,2024/06/25,47,2171,n,Expert,Prismatic Prism,Fluffy Unicorn,Disco,"",826
Daniel_tricia,314213593,2024/10/15,47,2170,n,Legend,Lightning Storm,,,"Dragonshead Cannon | Winter Snowfall | Snowball | Fake C4 | Jingle Bells | R-80 | Metal Guitar | Clown Bomb",608
iiDreamy_Drizzlesii,1018578126,2024/06/24,47,2170,n,.,,Curious Monkey,Separate,"Epicsauce | Fortune Telling Eight Ball | Clown Bomb | Flute | Flower Feet | Spray Paint | Metal Guitar | R-80 | Monster Mash | Ra'k Guitar | Science Project: Volcano",840
milenashoww,994583221,2025/01/20,47,2170,n,Crazy,Watchful Eye,Robot Horse,Separate,"Selfie Stick | Otherworldly Sceptre | Fortune Telling Eight Ball",643
Nir4x,164363890,2025/01/12,47,2170,n,:-),,Fancy Duck,,"Witches Brew | Laser Finger Pointers | April Showers | Foam Finger | Disguise Watch | Throwing Barrel | Marching Drum | Item of Sentiment | Bacon Frying Pan | Throwing Spork | Fireworks | Frost Potion | Chameleon Potion | Flower Feet | Torch | Saxophone | Staff of the Woodlands | Stop Hitting Yourself | Clown Bomb | Silly Guitar | Tambourine | Teddy Bloxpin | Didgeridoo | Metal Guitar | Bloxxy Radar | Goblet | Wooden Sword | Drone | Fire Extinguisher | Moneybag | Monster Mash | Face Off Potion | Protest Sign: Noobs | Bugle | Epicsauce | Spinning Robot Helmet | R-80 | Dragonshead Cannon | Sparkler | Lightblox Jar",214
kueminuo,885273159,2024/07/22,47,2170,n,Legend,Flowers,Seal,Disperse,"Throwing Barrel | Protest Sign: Noobs | Egg Locater | Staff of the Woodlands | Marching Drum | R-80 | Stop Hitting Yourself | Chicken Gun",840
sofi_kun1221,1718723575,2025/01/12,47,2170,n,,Pink Stars,Lost Animal,Pop,"Stop Hitting Yourself | Fake C4 | Monster Mash | Speech Bubble | Bauble Detector | Dance Potion | Flower Feet | Pest Hammer",484
Yipishi,7288179765,2025/03/02,47,2170,y,Plucky,Floating Flower,Hedgehog,Drop Stars,"Kittypult | Pirate Hook | Alpaca Plushie | Otherworldly Sceptre | Chimp Friend | Steampunk Zapper | Pest Hammer",840
RoyaldLucario,1012055248,2024/04/17,47,2170,n,Royal,Aurora Borealis,Arctic Wolf,Ragdoll,"Slush Cannon | Staff of Neverending Frost | Egg Locater | Otherworldly Sceptre | Snowball Launcher | Winter Snowfall | Spell Book of Ice Cold Revenge",840
saratubeee,1555074204,2024/10/19,47,2170,n,skulls,,,Ascend,"Disguise Watch | Neon Throwing Stars | Shade Potion | Stop Hitting Yourself | Staff of the Woodlands",724
ariesui,1599341671,2024/08/16,47,2169,n,INSOMNIAC,Funny Bone,,Pop,"Stop Hitting Yourself | Cymbals | Fire Extinguisher | Metal Detector | Flower Feet | Epic Popper | Epicsauce | Clown Bomb | Dragonshead Cannon",840
dizzypink122,121278123,2024/05/12,47,2169,n,.,Purple sparkles,,Zero Gravity,"Stop Hitting Yourself | Teddy Bloxpin",840
Yikiofr,64447316,2024/09/18,47,2169,n,,,,Ragdoll,"Stop Hitting Yourself | Bloxilicious Bubble Gum | Cymbals | Cake | Snowball | Panda Friend | Clown Bomb | Bug Net | Robo Companion | Ice Cream | Teddy Bloxpin | Item of Sentiment | Egg Locater | Big Flower | Disguise Watch | Throwing Spork | Wooden Sword | Drone | Chimp Friend | R-80 | Magic Dragon | Metal Detector | Watermelon | Protest Sign: Noobs | Exploding Heart | Pest Hammer | Sparkler | BANG! | Party Horn | Noise Maker",052
bryIeeee,1598693718,2025/03/13,47,2169,n,Naughty,,,Comic Thwack,"Snowball | Disguise Watch | Icicle Cannon | Alpaca Plushie | Dance Potion | Valentine’s Throwing Stars | Roman Candle | Chocolate Milk | Stop Hitting Yourself | Pumpkin Bucket | Starfish | Tambourine | Bundle of TNT | Big Flower | Ghost Bag | Slurpee | Starfish Shuriken | Police Badge | Neon Throwing Stars | Cupcake Launcher | Snowball Cannon | Bauble Detector | Frost Potion | Chimp Friend | Hypnocannon | Chameleon Potion | Clown Bomb | Monster Mash | Banjo | Hot Dog | Bacon Launcher | 8-Bit Ninja Stars | Pest Hammer | Christmas Cookie | Dragonshead Cannon | Magical Umbrella | Cymbals | Neon Laser Launcher | Hot Chocolate | Big Stick | Korblox Mage Staff | Boomerang | Giant Ninja Star | War Rocks | Retro Candy | Flower Crossbow | Red Balloon | The Fiery Sun | Bouquet of Pain Throwing Stars | Selfie Stick | R-80 | Green Epicsauce | Director's Clapboard | Beast Claws | Protest Sign: Noobs | Earth Horn | Whoopee Cushion | Pom-Poms | Bandit Dog | Ra'k Guitar | Caltrops",840
cupcake_985,141623120,2024/04/26,47,2169,n,,,,,"",840
1xhtbl,1529242814,2025/03/08,47,2168,n,Apathetic,White Divergent,Bat,Disperse,"Item of Sentiment | Big Flower | Alpaca Plushie | Otherworldly Sceptre",688
pinkvixie,53001469,2024/08/09,47,2168,n,Princess,Hearts,,,"Drone",124
prvading,262366930,2024/06/06,47,2168,y,INSOMNIAC,Dark Sprite,,Curse,"Pumpkin Staff | Slush Cannon | Punk Wrist Cuff | Pest Hammer | Bauble Staff | Soul Lantern",826
wehadtimetokill,1974182729,2025/03/13,47,2168,y,Nametag,Zzzz,Star Buddy,Lovely Explosion,"Alpaca Plushie | Starfish | Seranok's Golden Chalice of Fame | Mega Mallet | Caltrops",840
moon_Xxcom,1616495138,2024/05/14,47,2168,n,.,Floating Flower,,Ascend,"Bloxilicious Bubble Gum | Basketball | Foam Finger | Skeleton Foam Finger | Squid Launcher | Monster Friend | Tom's Beans | Egg Locater | Chimp Friend | Taco | Slingshot | Magical Umbrella | Chocolate Milk | Slushie | Cymbals | Pumpkin Bucket | Cherry Pie | Staff of Neverending Frost | Tambourine | Teddy Bloxpin | Bandit Dog | Speech Bubble | Rolling Pin | R-80 | Wooden Sword | BANG! | Green Epicsauce | Ancient Firecracker | Pest Hammer | Soul Lantern | Sparkler | Bugle | Exploding Heart | Panda Friend | Pom-Poms | Tiger Warrior Club | Cursed Mummy Friend | Item of Sentiment",752
DogKeychain,576296451,2024/10/04,47,2168,n,Demigod,Aurora Borealis,Macaron Mobile,Drop Stars,"Inflatable Saxophone | Otherworldly Sceptre | Sign: This Is NOT Epic | Metal Detector | Pest Hammer",840
11crying11,2676334962,2024/10/23,47,2168,y,Loser,Heartbeat,Dazzling Heart,Halrog of Prey,"Shark Launcher | Squid Launcher | Starfish | Mega Mallet | Selfie Stick | Soul Lantern | Protest Sign: Noobs",840
CornishLad03,1148867838,2024/06/09,47,2168,n,Error,Prismatic Prism,Rainbow Phoenix,Shatter,"Confetti Cannon | Otherworldly Sceptre",826
Savikss,675718294,2025/02/10,47,2168,n,Creative,Aurora Borealis,Pink Possum,Cupid's Arrow,"Stop Hitting Yourself | Roboarm | Berry Sweet Boba | Alpaca Plushie | Dance Potion | The Celebrator | Otherworldly Sceptre",428
iceiceagain,166350410,2024/07/21,47,2167,n,Demigod,Flame Ring,Seal,Disco,"Stop Hitting Yourself | Otherworldly Sceptre | Flower Feet | Staff of the Woodlands | Lightblox Jar | Metal Guitar",036
D0SKI,399946626,2024/06/10,47,2167,n,,,Ogre,Spaghettificate,"RedBLOX | Laser Finger Pointers | Panda Friend | Robo Companion | Christmas Cookie | TOMATOES! | Marching Drum | Item of Sentiment | Red Pirate Juice | Frost Potion | Chimp Friend | Taco | Slingshot | Magical Umbrella | Magic Dragon | Staff of the Woodlands | Pizza | Alpaca Plushie | Double Cheezburger | Fortune Telling Eight Ball | Whoopee Cushion | Eggshot | Throwing Spork | Cherry Pie | Metal Guitar | Goblet | Space Sandwich | Bugle | Santa | Cowbell | Dance Potion | Moonwalk Potion | Wooden Sword | Chameleon Potion | Red Stratobloxxer | R-80 | Green Epicsauce | Ancient Firecracker | Flute | Protest Sign: Noobs | Teddy Bloxpin | Monster Mash | Starblox Latte | BANG! | Egg Hammer | Didgeridoo",840
piksale,350910866,2025/01/05,47,2167,n,.,Sprinkling Snowflakes,Skunk,Top of Tree,"Snowball Cannon | Bauble Detector | Otherworldly Sceptre | R-80 | Ancient Firecracker | Magical Umbrella | Starblox Latte",440
masterplayer_191,482581765,2024/12/01,47,2167,n,Suspect,,Sunshine,Zero Gravity Ragdoll,"Monster Mash | Otherworldly Sceptre | Mega Mallet | Bighead Potion | Spray Paint | Staff of the Woodlands",840
kovtsu,312669506,2025/01/09,47,2167,n,Suspect,,Penguin,The Claw,"Cymbals | Panda Friend | Starfish | Helen The Hiphipapotamus | Alpaca Plushie | Marching Drum | Squid Launcher | Selfie Stick | Flute | War Rocks | Magical Umbrella",840
isabellaroseylove,449625086,2024/06/21,47,2167,n,Demigod,Dark Sprite,Gremlin,Spaghettificate,"Stop Hitting Yourself | Wooden Sword | Red Stratobloxxer | Chameleon Potion | Monster Mash | Epicsauce | Item of Sentiment | Waffle | Staff of the Woodlands",840
P0SITIVE_Ex0tic,1753998941,2024/08/13,47,2167,n,Unique,,,Comic Thwack,"Stop Hitting Yourself | Confetti Cannon | Otherworldly Sceptre | R-80",840
CraftedVoid,1832471448,2024/12/26,47,2166,n,Frosty,Festive Tree,Green Soul,Top of Tree,"Snowball Cannon | Bauble Staff | Bauble Detector",840
tega2turnt,106566382,2025/02/22,47,2166,n,Myth,,Green Soul,Curse,"Stop Hitting Yourself | Laser Finger Pointers | Pest Hammer | Pumpkin Gun | Item of Sentiment | Green Epicsauce | Snowball Cannon | Spider Flinger | Moonwalk Potion | Whoopee Cushion | Pizza | Space Sandwich | War Rocks | Frosted Santa | Discus | Didgeridoo",840
cadelinhadekaua,3440366727,2024/08/29,47,2166,n,Mythical,Target,8-bit Duck,Lightning,"Chicken Gun | Otherworldly Sceptre",076
disow0,1812810754,2025/03/09,47,2166,n,.,,,Ascend,"Stop Hitting Yourself | Soul Lantern",410
Seb7Cool,4218887355,2025/02/27,47,2166,y,,,,Spaghettificate,"Otherworldly Sceptre",710
beefteefleef,2429026352,2024/10/30,47,2166,n,Pro,,,Ghost,"Otherworldly Sceptre | Soul Lantern",826
dany_0084,776697769,2024/11/09,47,2166,n,.,Blue flame,Ram,Vanish,"Dragonshead Cannon | RedBLOX | Protest Sign: Pro Fake Mustache | Moneybag | R-80 | Tambourine | Saxophone | Stop Hitting Yourself | Slushie | Rainbow Fireworks",604
jeniffer4889,44120939,2025/03/09,47,2166,n,barcode,Protected,Winter Fairy,Skeletonize,"Basketball | Sonic Boom Tuba | EPIC Stamper | Spell Book of Ice Cold Revenge | Staff of the Woodlands | Science Project: Potato | Korblox Mage Staff | Staff of Neverending Frost | Winter Snowfall | PE Whistle",124
CupCakeUwU321,1532002107,2024/12/27,47,2166,n,Odd,,,Pop,"Silly Guitar | Snowball Cannon | Ultra-Flat Spray Paint | R-80 | Party Horn | Lightblox Jar",703
Mik_hotel78,1178664283,2024/10/20,47,2165,n,Auspicious,Smoke,,Gravestone,"Witches Brew | Basketball | Misfortune Cookie | Panda Friend | Spider Flinger | Frying Pan | Noob Pop | Skeleton Foam Finger | Frost Potion | Metal Detector | Flower Feet | Torch | Epic Popper | Pest Hammer | Saxophone | Paint Grenade | Epicsauce | Pinata Bat | Double Cheezburger | Fortune Telling Eight Ball | Pirate Hook | Clown Bomb | Halloween Sparkler | Ham Bone | Lightblox Jar | Pumpkin Gun | Foam Finger | The Celebrator | Speech Bubble | Big Flower | Red Balloon | Magic Dragon | Green Epicsauce | Police Badge | Red Stratobloxxer | Moonwalk Potion | Ghost Bag | Soul Lantern | Face Off Potion | Protest Sign: Noobs | Haunted Pizza | Slurpee | Staff of the Woodlands | Killer Whale Launcher | Rock It Guitar | Zombie Protest Sign",300
