Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
Lilithx1x,7056049399,2024/11/10,57,3293,n,Ghostly,Lich Aura,,Spaghettificate,"Spider Flinger | Neon Throwing Stars | Skeleton Foam Finger | Ink Launcher | Ghost Potion | Electric Blue | Victrola | Pumpkin Bucket | Saxophone | Stop Hitting Yourself | Starfish | Skele-tar | Tambourine | Green Epicsauce | Flute | Didgeridoo",376
miisssamericanaa,3164018803,2024/12/30,57,3293,y,Bri'ish,,Arctic Wolf,Zero Gravity Ragdoll,"Bag O Christmas Tree Seeds | Snowball Cannon | Bauble Detector | Snowman Gun | Staff of the Woodlands | Skull Gun | Pumpkin Gun | Crab Horde",840
im_bln,1016634781,2025/01/26,57,3293,y,,,,Baublify,"The Midas Glove | Shark Launcher | Seranok's Golden Chalice of Fame | Ceramic Potion | Hand Cannon | Killer Whale Launcher | Limb Stretching Spell",604
katemaganda12738,1500906842,2024/10/19,57,3292,n,Writer,Apples,Dinner Doggie,Shark Attack,"Neon Laser Launcher | Alpaca Plushie | Ink Launcher | Pool Noodle | Big Flower | Speech Bubble | Green Balloon | Stop Hitting Yourself | Staff of the Woodlands",608
fsschan,1217547749,2024/10/30,57,3292,y,Smitten,,Star Buddy,,"Fake C4 | Soul Lantern | Skeleton Foam Finger | AFK Sign | Chocolate Milk | Tom's Beans",840
DJNJNDSX,2281857736,2024/10/25,57,3292,y,Prismatic,Shine,Star Buddy,The Claw,"TOMATOES! | Megagavel | Soul Lantern",410
biqhit,225916933,2025/01/25,57,3291,n,Minigamer,Zzzz,Alpaca,Pop,"Stop Hitting Yourself | Cake | Clown Bomb | Cherry Pie | Teddy Bloxpin | Throwing Spork | Bugle | Chocolate Milk | Saxophone",840
Soy_Frijol2009,1509504827,2025/01/14,57,3291,n,Eternal,,,Ragdoll,"Panda Friend | Spider Flinger | Frosted Santa | The Christmas Creep | Otherworldly Sceptre | Megagavel | Ghost Potion | Dragon Plushie | Pumpkin Bucket | Snowman Gun | Gravity Gun | Big Flower | Tennis Racket | Ghost Bag | Clown Gun | Cursed Mummy Friend | Pirate Hook | Red Pirate Juice | Electric Blue | Magical Umbrella | Pirate Juice | Pumpkin Gun | Rainbow Fireworks | The Celebrator | Fortune Telling Eight Ball | Pom-Poms | Skeleton Foam Finger | Frosty the Snowfriend | AFK Sign | Confetti Cannon | 2019 Fireworks | Soul Lantern | Haunted Pizza",604
FLOK536,988620199,2024/10/13,57,3291,n,Fragrant,Illuminati,Spring Fairy,Comic Thwack,"Stop Hitting Yourself | RedBLOX | Dragon Plushie | Killer Whale Launcher | Snowman Gun | EPIC Stamper | Staff of Neverending Frost | Alpaca Plushie | Flower Crossbow | Eggstaff | Eggshot | Egg Locater | Chick Horde | Otherworldly Sceptre | Ink Launcher | Vine Staff | Egg Hammer | Megagavel | Snowball Launcher | Exploding Heart | Slurpee | Bighead Potion | Earth Horn | Throwing Barrel | Hedgehog Friend",643
x1someone,519858119,2025/02/15,57,3290,n,Discombobulated,Glint in My Eye,,Shatter,"Otherworldly Sceptre | Stop Hitting Yourself | Green Epicsauce",752
Bigedsno1fan,2308214667,2024/08/15,57,3290,n,Bri'ish,,Hula Dog,Shatter,"Dragonshead Cannon | April Showers | Moneybag | Protest Sign: Noobs | Beach Staff | Moonwalk Potion | Green Epicsauce | Pest Hammer | Stop Hitting Yourself | Staff of the Woodlands",826
teaforsam,148834692,2024/09/11,57,3289,n,,,,Pop,"Epicsauce | Ultra-Flat Spray Paint | Staff of the Woodlands",840
soo_kai,43277688,2024/07/14,57,3289,n,Suspect,Dark Sprite,Heart Parasite,,"Laser Finger Pointers | Frost Potion | Throwing Barrel | Cherry Pie | Fake C4 | Protest Sign: Noobs | Spray Paint | Saxophone | Bloxxy Radar",840
4c20annabis,1909375171,2025/03/03,57,3289,n,Lovebird,,Pink Possum,Cupid's Arrow,"Laser Finger Pointers | Annoying Elf | Haunted Pizza | Icicle Cannon | Alpaca Plushie | Valentine’s Throwing Stars | Bacon Frying Pan | Otherworldly Sceptre | Bighead Potion | Yellow Snowball | Stop Hitting Yourself | Breath of Ice | Dragon Plushie | Pumpkin Bucket | Cowbell | Christmas Tree Launcher | Ghost Bag | Slush Cannon | Slurpee | Robo Companion | Dozens of Dinosaurs | Jack Frost | Magic Dragon | Paint Grenade | Dragonshead Cannon | Cymbals | Fortune Telling Eight Ball | Inflatable Saxophone | Boxing Glove Launcher | Silly Guitar | Cupcake Launcher | Big Flower | Ceramic Potion | Metal Guitar | R-80 | Drone | Ticket Launcher | Berry Sweet Boba | Staff of the Woodlands | Flute | Flower Feet | Monster Mash | EPIC Stamper | Noob Hot Chocolate",643
TWlNKLY,141156236,2024/07/01,57,3289,y,skulls,,Round Cat,Ragdoll,"TOMATOES! | Sign: This Is Epic | Big Flower",840
verog0925,2016098688,2025/01/01,57,3289,n,Cute,Love Aura,Seal,The Claw,"Annoying Elf | Panda Friend | Spider Flinger | Christmas Tree Lights | Frying Pan | Alpaca Plushie | Item of Sentiment | Monster Friend | Eggshot | Egg Locater | Otherworldly Sceptre | Ink Launcher | Sign: This Is NOT Epic | Exploding Heart | Epic Popper | Chocolate Milk | Saxophone | Epicsauce | Cake | A Very Special Monster | Waffle | Pumpkin Bucket | Director's Clapboard | Ham Bone | Staff of Neverending Frost | Tambourine | Big Flower | The Celebrator | Ghost Bag | Slush Cannon | Slurpee | Spray Paint | Cursed Mummy Friend | Zombie Protest Sign | RedBLOX | Basketball | Chocolate Bunny | Snowball Cannon | Helen The Hiphipapotamus | Noob Pop | TOMATOES! | Ice Cream | Skeleton Foam Finger | Shuriken | Festive Plungers | Foam Finger | Tom's Beans | Bauble Detector | Pizza | Chimp Friend | Magical Umbrella | Taco | Metal Detector | Lightning Wand | Jack Frost | Hot Dog | Pirate Juice | Noob Hot Chocolate | Pest Hammer | Pumpkin Gun | Paint Grenade | Frosted Santa | Marshmallow Chirp | Cymbals | Pinata Bat | Double Cheezburger | Bauble Staff | Skele-tar | Ancient Firecracker | Piggybank | Cherry Pie | Love Hurts Ray Gun | Green Epicsauce | Teddy Bloxpin | Speech Bubble | Protest Sign: Eggs are for eating | Roblox Snowglobe | Red Balloon | Smore | Rolling Pin | Confetti Cannon | R-80 | Fortune Telling Eight Ball | Soul Lantern | Watermelon | Protest Sign: Noobs | AFK Sign | 8-Bit Staff | Goblet | Lightblox Jar | Sign: This Is Epic | Starfish",840
1eslieeeeeeee,676141445,2024/12/17,57,3289,y,:-),Floating Flower,,Ascend,"",840
habibagirl123,493016785,2024/07/23,57,3289,n,.,,,Ascend,"Chicken Gun | Staff of the Woodlands | Squid Launcher",840
mariesivan,77011544,2024/07/25,57,3288,n,.,Light Sprite,8-bit Frog,,"Dragonshead Cannon | Christmas Tree Topper | Basketball | Fake C4 | Green Epicsauce | Haunted Pizza | Staff of the Woodlands | Sparkler | Magical Umbrella | Fortune Telling Eight Ball | Cymbals | Saxophone | Starblox Latte | Lightblox Jar",840
ktiffy,1655001171,2024/12/18,57,3288,n,uhhactually,Bauble Master,Little Monkey,Zero Gravity Ragdoll,"Ink Launcher | Beast Claws | Snowball Cannon | Bauble Detector | Winter Snowfall | Snowman Gun",036
ShabbyOnna,100621168,2024/09/01,57,3287,n,shrugface,,Doge,Explode,"Saxophone | Metal Guitar | Foam Finger | Protest Sign: Noobs | Alpaca Plushie | Pumpkin Gun | Pest Hammer | Ra'k Guitar | Big Flower",392
FantaPhantasm,79282472,2024/11/07,57,3287,y,,,,Shatter,"Protest Sign: Pro Fake Mustache | Alpaca Plushie | Otherworldly Sceptre | Bonk Bat | Staff of the Woodlands | Inflatable Saxophone | Chick Horde | Halloween Sparkler | Silly Guitar | Soul Lantern",840
UN57479713,593191109,2024/05/16,57,3287,n,)-:,Watermelons,Rat,Spaghettificate,"Witches Brew | R-80 | Cymbals | Basketball | Dragonshead Cannon | Foam Finger | Throwing Spork | Disguise Watch | Throwing Barrel | Cherry Pie | Apple Pie | Tambourine | Teddy Bloxpin | Item of Sentiment | Fortune Telling Eight Ball | Stop Hitting Yourself | Rolling Pin | Tom's Beans | Flower Feet | Bug Net | Red Stratobloxxer | Moneybag | Chameleon Potion | Saxophone | Watermelon | Protest Sign: Noobs | Torch | Pirate Juice | Magical Umbrella | Flute | Starblox Latte | Bloxxy Radar",840
MisterrrChuu,3115572150,2025/01/09,57,3287,n,Eggy,,,,"Snowball | Noob Pop | The Midas Glove | Bauble Detector | Ink Launcher | Stop Hitting Yourself | Snowball Cannon | Roman Candle | Cherry Pie | TOMATOES!",152
Jess_CB,180716681,2024/11/04,57,3287,n,,,,Explode,"Dragonshead Cannon | Whoopee Cushion | Stop Hitting Yourself",484
lillyfeganxox,215634502,2025/02/17,57,3287,n,.,Zzzz,Sabretooth,,"Stop Hitting Yourself | Laser Finger Pointers | Frost Potion | April Showers | Green Epicsauce | Metal Detector | Retro Candy | Protest Sign: Noobs | Magical Umbrella | Moneybag | Snowball | Monster Mash | Disguise Watch | Flower Feet",826
Ilovecatsv_103,832470340,2024/12/16,57,3287,n,Swedish,,,Bird of Prey,"Stop Hitting Yourself | Otherworldly Sceptre | Soul Lantern | Epic Popper | Noob Hot Chocolate | Spider Flinger | Staff of the Woodlands",784
uh4llison,79941565,2024/08/16,57,3287,n,Cowboy,Steam Ring,Cool Crab,Balloon,"Fake C4 | Bug Net | Protest Sign: Eggs are for eating | Pest Hammer | April Showers | Big Flower",840
273952,230493489,2025/03/02,57,3287,n,,,Threatening Goose,,"Stop Hitting Yourself | Laser Finger Pointers | Eggstaff | R-80 | Otherworldly Sceptre | Ink Launcher | Staff of the Woodlands | Torch | Paint Grenade",840
sunbqked,181659589,2024/10/22,57,3286,n,Popular,Rainbow Sparkles,,Abduct,"Spider Flinger | Monster Friend | Chocolate Milk | Pumpkin Gun | Confetti Cannon | Soul Lantern",840
saroswap,621877598,2024/12/06,57,3286,n,Vyrelord,Jack O' Trio,Halrek,Halrog of Prey,"Shark Launcher | Magical Umbrella | Pest Hammer | Saxophone | Pumpkin Gun | Stop Hitting Yourself | Starfish | R-80 | Soul Lantern | Torch",504
Sydney_Hau,1712349064,2024/03/31,57,3286,n,,,,,"",840
wantingmiyagirl,217519215,2024/12/24,57,3285,y,Demigod,Blackholes,Brilliant Crown,Ragdoll,"Dragonshead Cannon | Fake C4 | Otherworldly Sceptre | Ticket Launcher | Bauble Detector | Stop Hitting Yourself | Bonk Bat | Item of Sentiment",840
parron1,459033328,2024/12/19,57,3284,n,Messy,Fairy Wings,Gingerbread Man,Water Drop,"The Celebrator | Snowball Cannon | Bauble Detector | Party Horn",222
RoxyOpal_gm,1050614665,2024/06/13,57,3284,n,Shy,Easter Aura,Banana Dog,Curse,"Menacing Mage Energy Ball | Protest Sign: Noobs | Paint Grenade",826
sskrib,1261319542,2024/07/02,57,3284,n,.,,,Zero Gravity,"Laser Finger Pointers | Silly Guitar | Monster Mash | Pumpkin Bucket | Dragonshead Cannon | Confetti Cannon | Chameleon Potion | Throwing Barrel | Stop Hitting Yourself | Staff of the Woodlands",840
cuhferno,91301913,2024/11/16,57,3283,y,,Corruption,Freedom Eagle,Top of Tree,"Clown Gun | Bauble Staff | AFK Sign | Protest Sign: Noobs | Staff of Neverending Frost | Staff of the Woodlands | Anubis Staff | Pest Hammer | Powerful Paintbrush | Pumpkin Gun",840
sviki080144,1550919821,2024/10/04,57,3283,y,Leafy,Dark Sprite,Gourd Friend,Terminate,"Otherworldly Sceptre | Fortune Telling Eight Ball | Ghost Potion | Stop Hitting Yourself",276
ashkqq,792223684,2024/12/29,57,3283,n,,,,Camouflage,"",642
puremirac1e,2888744387,2024/11/30,57,3283,n,Enigmatic,,Halrog,Ascend,"Misfortune Cookie | Annoying Elf | Noob Pop | Shark Launcher | Carnagecopia | Egg Locater | Chameleon Potion | Pirate Juice | Pest Hammer | Staff of the Woodlands | Breath of Fire | Protest: More Gear Nao | Staff of Neverending Frost | Skele-tar | Pumpkin Bucket | Seranok's Golden Chalice of Fame | A Very Special Monster | Teddy Bloxpin | Pumpkin Gun | Jack Frost | Shade Potion | R-80 | Ghost Bag | Soul Lantern | Hand Cannon | Earth Horn | Starfish Shuriken | Cursed Mummy Friend",643
Carlos672S3,5320542281,2025/02/24,57,3282,n,,Yellow Anime Aura,Ice Dragon,Lightning,"Stop Hitting Yourself | Annoying Elf | Killer Whale Launcher | Vine Staff | Staff of Neverending Frost | Alpaca Plushie | Chick Horde | Otherworldly Sceptre | Green Epicsauce | Megagavel | Pest Hammer",484
h2lden,373355593,2025/02/01,57,3282,y,shrugface,,,Comic Thwack,"Alpaca Plushie | Otherworldly Sceptre | Tee Shirt Cannon | Stop Hitting Yourself | Green Epicsauce | Staff of Neverending Frost | Selfie Stick | The Fiery Sun | Game Studio Executive Briefcase",840
chvarss,454073925,2024/09/15,57,3282,y,Dazzling,Fairy Wings,Cat,The Claw,"Chick Horde | Tennis Racket | Bonk Bat",826
Daisythewolf9,1428761051,2024/07/14,57,3282,y,Nametag,Vitality,Blorb,Ascend,"Flower Crossbow | Bandit Dog | Chimp Friend | Starblox Latte | Paint Grenade",840
xXhavannahXx,383229434,2024/12/28,57,3282,y,Smitten,Lemons,Mini Easter Bunny,Baublify,"RedBLOX | TOMATOES! | Chimp Friend | Rock It Guitar | Pinata Bat | Love Hurts Ray Gun | Big Flower | R-80 | Otherworldly Sceptre | Bauble Detector | Snowball Cannon",840
HelloImLeona,196117291,2025/01/27,57,3281,n,,,All Nighter Potoo,The Claw,"Otherworldly Sceptre | Panda Friend | Bauble Detector",826
syIeraK,493526138,2024/12/14,57,3280,n,Naughty,Floating Flower,Kawaii Cat,Shark Attack,"The Midas Glove | Snowball Cannon | Banana Peel | Hand Cannon | Seranok's Golden Chalice of Fame | Staff of Neverending Frost",840
FOCUSVISION,1580215228,2024/06/26,57,3280,y,Emo,,Star Buddy,Lightning,"Pumpkin Staff | Laser Finger Pointers | Annoying Elf | Panda Friend | Christmas Tree Lights | TOMATOES! | Carnagecopia | Hedgehog Friend | Liberty Torch | Megagavel | Ghost Potion | Alpaca Plushie | AFK Sign | Powerful Paintbrush | Stop Hitting Yourself | Earth Horn | Vine Staff | Giant Ninja Star | Metal Guitar | Sign: This Is Epic | Ham Bone | Staff of Neverending Frost | Tambourine | Fire Extinguisher | Rolling Pin | Flower Crossbow | Menacing Mage Energy Ball | Speech Bubble | Nunchucks | Game Studio Executive Briefcase | Bighead Potion | Punk Wrist Cuff | Watermelon | Silly Guitar | Personal Fighter Jets | Saxophone | Cursed Mummy Friend | Didgeridoo",840
super_pippy,188410762,2024/10/25,57,3280,y,Alien,Conscience,Red Soul,Drop Stars,"Otherworldly Sceptre | Soul Lantern | Dragonshead Cannon",372
NUSSRET1111,822844794,2025/03/08,57,3280,n,7th Seasoneer,Robux logos,Blue Trooper,Abduct,"Stop Hitting Yourself | Monster Mash",840
koOKiebtsxo,612477921,2024/06/09,57,3280,n,,,Bunny,,"Stop Hitting Yourself | Winter Snowfall | Misfortune Cookie | Snowball | Alpaca Plushie | The Christmas Creep | Drone | Roblox Snowglobe | Clown Gun | Christmas Cookie | Frosty the Snowfriend | Jingle Bells | Item of Sentiment | Santa | Staff of the Woodlands",050
Alexitogoalkeeper,5446726776,2024/05/28,57,3279,n,Minigamer,,,,"",840
smilesaycheese,522386305,2024/08/17,57,3279,n,.,Steam Ring,,Drop Stars,"Stop Hitting Yourself | April Showers | Fortune Telling Eight Ball | TOMATOES! | Big Flower | R-80 | Green Epicsauce | Beach Staff | Pest Hammer | Staff of the Woodlands",840
llisvqs,705377132,2024/04/18,57,3279,y,,Supernova,Hen,Big Bunny,"Vine Staff | Egg Locater | Flower Feet | Egg Hammer",840
brightstark,283412047,2024/10/03,57,3279,n,Competitive,Roses,Alpaca,,"Stop Hitting Yourself | Bloxilicious Bubble Gum | Foam Finger | Clown Bomb | Roblox Snowglobe | Fireworks | Drone | Staff of the Woodlands | Taco | Didgeridoo | Flute | Protest Sign: Noobs | Witches Brew | Ghost Bag | Sparkler | BANG! | Starblox Latte | Bloxxy Radar",484
LynxCat_71,2684214008,2025/03/09,57,3278,n,,,Halrog,Curse,"Stop Hitting Yourself | RedBLOX | Wooden Sword | Halloween Sparkler | Shuriken | Magical Umbrella | Dragonshead Cannon | Laser Finger Pointers | Staff of the Woodlands",246
meatscab,1250740742,2024/06/17,57,3278,n,Suspect,,The Cube,Shark Attack,"Cymbals | Pinata Bat | Dragon Plushie | Disguise Watch | Silly Guitar | Alpaca Plushie | Dance Potion | Item of Sentiment | The Christmas Creep | Christmas Tree Launcher | Hedgehog Friend | Otherworldly Sceptre | Green Epicsauce | Liberty Torch | Megagavel | Slush Cannon | Exploding Heart | Police Badge | Spray Paint | Metal Guitar | Torch",840
Jordan59340,95342295,2025/01/04,57,3277,n,Evil,Sandwiches,Flying Devil,Bouncy,"Stop Hitting Yourself | Fortune Telling Eight Ball | Disguise Watch | Snowball Cannon | Bauble Detector | Otherworldly Sceptre | Protest Sign: Noobs | Face Off Potion | AFK Sign",840
swimming_sue,358441539,2024/09/10,57,3277,n,Demigod,Butterflies,Alpaca,Lightning,"Science Project: Potato | Green Epicsauce | Disguise Watch | Flower Feet | Torch | RAIG Table | Spray Paint | R-80 | BANG!",826
emqvnn,457726277,2024/10/17,57,3277,y,.,Wisps,Bat,Drop Stars,"Panda Friend | Item of Sentiment | Carnagecopia | Halloween Sparkler | Ham Bone | Flowersplosian | Skelefriend | Winter Snowfall | Neon Laser Launcher | Cursed Mummy Friend",840
KretinWisdurm,951283319,2024/12/25,57,3277,n,Princess,Heartbeat,8-bit Frog,Lightning,"Snowball Cannon | Otherworldly Sceptre | AFK Sign | Chocolate Milk | Cake | Big Flower | Ultra-Flat Spray Paint | Pest Hammer",840
Myeeshae,1711378786,2024/12/31,57,3277,n,,,Friendly Raccoon,Ascend,"Dragonshead Cannon | Clown Bomb | Item of Sentiment | Snowball Cannon | Staff of the Woodlands | Epicsauce | Bauble Detector | Stop Hitting Yourself | Pest Hammer | Pumpkin Gun",608
inuruu,632188615,2024/10/30,57,3277,y,Happy,Black flame,Doge,Spaghettificate,"Stop Hitting Yourself | Ham Bone | Big Flower | The Celebrator | Foam Finger | Soul Lantern | Dragonshead Cannon",124
PANDAMIX2,572976730,2024/08/26,57,3276,n,INSOMNIAC,Funny Bone,,Spaghettificate,"",032
duhhitzz_dotty89,222035909,2024/06/04,57,3276,y,:-),,Bandleader Guinea Pig,Spaghettificate,"April Showers | Panda Friend | Disguise Watch | Apple Pie | Marching Drum | Item of Sentiment | Tom's Beans | Egg Locater | Frost Potion | Chimp Friend | Sparkler | Magical Umbrella | Pirate Juice | Bonk Bat | Party Horn | Stop Hitting Yourself | Cymbals | Fortune Telling Eight Ball | Bug Net | Noise Maker | Tambourine | Teddy Bloxpin | Monster Mash | Silly Guitar | Metal Guitar | Rolling Pin | Green Epicsauce | Wooden Sword | Saxophone | Red Stratobloxxer | Moneybag | Ancient Firecracker | Flute | Watermelon | Bugle | Clown Gun | Magic Dragon | Necromancer Staff | Whoopee Cushion | Slingshot | Didgeridoo",840
Remzxy,66200547,2024/08/30,57,3276,y,INSOMNIAC,Flare,Blue Soul,Curse,"Chicken Gun | Crab Horde | Beehive | Skelefriend | Science Project: Volcano | Science Project: Potato | Soul Lantern | Giant Ninja Star | Mega Mallet",826
6lccr,965258946,2024/10/26,57,3276,y,,,,Drop Robux,"Stop Hitting Yourself | The Celebrator | Monster Friend | Soul Lantern | Megagavel | Pest Hammer",840
DiamondX_xFTF,1236612931,2024/05/10,57,3275,y,VIP,Red Anime Aura,Rainbow Phoenix,Flatten,"Blue Throwing Barrel",792
wolflife13,56709124,2024/12/27,57,3275,n,Thinker,,,,"Torch | Basketball",840
haseulsl,2787352491,2024/08/09,57,3275,n,Disestablishmentarianist,Confused,Mini Easter Bunny,Drop Coins,"Spider Flinger | Squid Launcher | Otherworldly Sceptre | Vine Staff | Director's Clapboard | Pom-Poms | Chocolate Milk | Rainbow Fireworks",840
sum_eediotch,958464881,2025/01/17,57,3275,y,Lovely,Love Aura,LOLHOO,Lovely Explosion,"Bacon Frying Pan | Ham Bone | Powerful Paintbrush | Silly Guitar | Noob Pop | Game Studio Executive Briefcase | iLift Three | Pom-Poms | Caltrops",840
florency,174095556,2024/06/02,57,3275,n,Zombie,,,Shark Attack,"Plunger Launcher | Chimp Friend | Disguise Watch | Epicsauce | Noob Pop | Staff of the Woodlands",152
sorrowgods,3277513777,2024/11/17,57,3275,y,Emo,,,Halrog of Prey,"Pumpkin Staff | Poison Picnic | Sonic Boom Tuba | Powerful Paintbrush | Megagavel | Christmas Tree Launcher",840
n7rds,2760322203,2024/07/24,57,3275,y,Imbecile,Wisps,,The Claw,"Chicken Gun | Alpaca Plushie | Monster Mash | Megagavel | Bighead Potion | Epic Popper | Sea Sorcerer Staff | The Celebrator | Protest Sign: Noobs | Pom-Poms",840
Jazvlv,2324640368,2025/01/19,57,3275,n,,,Gingerbread Man,Skeletonize,"Stop Hitting Yourself | Inflatable Saxophone | Frosted Santa | Noob Pop | Snowball Cannon | Bauble Detector | Boxing Glove Launcher | Bloxxy Radar",484
Seahorse_4,399556109,2025/01/11,57,3275,n,Evil,Cosmic Trail,Little Penguin,Drop Stars,"Snowman Gun | Snowball Cannon",840
Caatmmeow,3974786001,2024/12/16,57,3273,n,,Festive Tree,,Bowl Over,"Snowball Cannon | Torch | Snowman Gun | Bauble Detector",344
KotyaCofa,541367162,2024/10/14,57,3273,n,Dull,Dark Sprite,,The Claw,"Lightblox Jar | Pest Hammer",840
xXFunPlayzxX,1580459915,2025/02/20,57,3273,n,Sinister,Shadow Feet,Crow,Skeletonize,"Winsome Wizard Wand | Neon Laser Launcher | Haunted Pizza | Alpaca Plushie | The Midas Glove | Bandit Dog | Otherworldly Sceptre | Bighead Potion | Saxophone | Ice Staff | Staff of Neverending Frost | Bundle of TNT | Gravity Gun | Chick Horde | Big Flower | Red Stratobloxxer | Poison Picnic | RedBLOX | Basketball | Robo Companion | Neon Throwing Stars | Skeleton Foam Finger | Protest: More Gear Nao | Snowball Cannon | Frost Potion | Protest Sign: Save the Noobs | Hypnocannon | Chameleon Potion | Protest Sign: Pro Fake Mustache | Blueberry Pie | Jack Frost | Bacon Launcher | Valentine’s Throwing Stars | Chicken Gun | Hand Cannon | Pumpkin Gun | Dragonshead Cannon | Didgeridoo | Cymbals | Earth Horn | Killer Whale Launcher | Cursed Mummy Friend | Metal Guitar | The Fiery Sun | Shade Potion | Green Epicsauce | Soul Lantern | Ticket Launcher | Paint Grenade | Fortune Telling Eight Ball | Science Project: Volcano | Snowman Gun | BANG! | Ra'k Guitar | Caltrops",276
