Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
mayoplaysrb,568638618,2024/06/24,35,1219,n,Missionary,Green flame,,,"Witches Brew | RedBLOX | Misfortune Cookie | Snowball | Foam Finger | Tom's Beans | Pizza | Taco | Noise Maker | Torch | Pirate Juice | Chocolate Milk | Starblox Latte | Bloxxy Radar | Cake | Ice Cream | Fortune Telling Eight Ball | Hot Dog | Pumpkin Bucket | Whoopee Cushion | Smore | Marshmallow Chirp | Goblet | Sparkler | Slurpee | Roblox Snowglobe | Rolling Pin | Flute | Clown Bomb | Latke | Red Stratobloxxer | Face Off Potion | Ghost Bag | Magical Umbrella | Watermelon | Bugle | Magic Dragon | Spinning Robot Helmet | Jingle Bells | BANG! | Space Sandwich | Lightblox Jar",308
Polinabeetle,1895643693,2025/02/23,35,1218,n,Nice,Purple Slashes,All Nighter Potoo,,"Icicle Cannon | Banjo | Helper Cannon",643
SilverJacobX,569599175,2024/10/23,35,1218,n,Fugitive,Smoke,8-bit Frog,Explode,"Shark Launcher | Staff of the Woodlands | Cymbals | Killer Whale Launcher | Bundle of TNT | Wooden Sword | Soul Lantern | Pumpkin Gun | 8-Bit Ninja Stars | Neon Throwing Stars | BANG!",608
01k_iiJade,536663829,2025/01/12,35,1218,n,Myth,Butterflies,Meerkat,,"Stop Hitting Yourself | Protest Sign: Noobs | Fake C4 | Dragonshead Cannon | Cherry Pie",484
Mamamiawhyyy,4502772905,2024/10/30,35,1218,n,Evil,,Airborne Bear,Zero Gravity,"Stop Hitting Yourself | Killer Whale Launcher | R-80 | Soul Lantern",840
Amazing_542638,2664865113,2024/10/25,35,1218,n,Seasoned,Red sparkles,Paper Poltergeist,Ragdoll,"Otherworldly Sceptre | Pumpkin Bucket | Halloween Sparkler",804
rid_a,122747678,2024/05/04,35,1218,n,Alien,Blue sparkles,Robot Spider,,"Laser Finger Pointers | Red Stratobloxxer | Clown Bomb | Torch | Spinning Robot Helmet | Teddy Bloxpin | Chocolate Milk | Item of Sentiment | Didgeridoo",124
etvrnalllove,373996266,2024/09/22,35,1218,n,,Crow Feathers,Raptor,Curse,"Chocolate Milk | Cherry Pie | Egg Locater | Misfortune Cookie | Green Epicsauce | Chocolate Bunny | Ghost Bag | Pumpkin Bucket",616
mobexPlayzYT,858392968,2024/08/17,35,1218,n,Myth,Robux logos,,,"Protest Sign: Noobs",076
alonn_nn,4904677592,2024/08/10,35,1218,n,Simpleton,,Blorb,Big Bunny,"Chicken Gun | Chick Horde | Confetti Cannon | Squid Launcher",484
Elisa26051,1983735953,2025/01/23,35,1218,n,,Shadow Feet,,,"Spider Flinger | Snowball Cannon | Chameleon Potion | Shade Potion | Fake C4 | Stop Hitting Yourself",056
Dide110,672038286,2025/03/07,35,1218,n,Haggard,,,Terminate,"Shrunken Head | Selfie Stick | Pom-Poms | Protest Sign: Noobs",208
Crruce,81761350,2024/07/10,35,1218,n,,,,,"Stop Hitting Yourself | Spray Paint | Staff of the Woodlands",826
decembuh,2400755643,2024/04/20,35,1218,y,Seasoned,Golden Rays,Sunshine,Skeletonize,"Epicsauce | Tom's Beans | Fire Extinguisher | Killer Whale Launcher | Bloxilicious Bubble Gum | Bunch of Balloons | Stop Hitting Yourself | Bugle | Exploding Heart | Alpaca Plushie | Pest Hammer | Item of Sentiment | Big Flower",840
lola017626,1320969788,2025/03/10,35,1218,n,Poor,Corrupted Aura,8-Bit Tabby Cat,Terminate,"Stop Hitting Yourself | RedBLOX | Shrunken Head | Foam Finger | Disguise Watch | Beast Claws | Tambourine | Valentine’s Throwing Stars | Metal Guitar | Face Off Potion | Green Epicsauce | Bauble Detector | Super Slash Cat Claws | Ancient Firecracker | Moonwalk Potion | Protest Sign: Pro Fake Mustache | Soul Lantern | Ticket Launcher | Pumpkin Gun | Magical Umbrella | Pirate Juice | Pom-Poms | Tiger Warrior Club | Ra'k Guitar | Staff of the Woodlands",840
Yliankaal,2856553003,2025/02/15,35,1218,n,Cute,Purple flame,LOLHOO,,"Green Epicsauce | R-80 | Halloween Sparkler",643
Heitorsv22,1118113105,2024/08/11,35,1218,n,Myth,Watchful Eye,Big Friendly Bee,The Claw,"Beach Staff | Goala Cola | Otherworldly Sceptre | Chick Horde",076
DestinyDestere,1573981448,2024/08/11,35,1218,n,Angelic,Watermelons,Curious Monkey,,"Epicsauce | Beach Staff | Face Off Potion | Protest Sign: Noobs | Flower Feet | Saxophone | Jingle Bells | Pest Hammer | Starblox Latte | Stop Hitting Yourself",840
IMHyucka,768467724,2024/09/03,35,1218,n,,,Chick Magnet,Drop Stars,"Pest Hammer | Big Flower",840
BochkaKala,166387385,2024/07/26,35,1218,n,Imbecile,Pizza Slices,Epic Egg,Shatter,"Drone | Rainbow Fireworks | Fortune Telling Eight Ball | Roblox Snowglobe | Ra'k Guitar | Selfie Stick | Giant Ninja Star | Pest Hammer",643
BelkiBelk312,1648139389,2025/01/17,35,1217,n,.,,Gremlin,Abduct,"Rolling Pin | Cymbals | Green Epicsauce | Slingshot | Magical Umbrella | War Rocks | BANG! | Bauble Detector | Didgeridoo",826
jxx3uni4,3429733214,2025/01/22,35,1217,n,Virtual,Target,Axolotl,Explode,"Monster Mash | R-80",840
LondonNY11,465515430,2024/09/21,35,1217,n,Brave,Red flame,Cat,Electrocute,"Taco | Cymbals | Silly Guitar | Starblox Latte",840
venusflytrap123456,373832403,2024/11/25,35,1217,n,.,,Spectral Spider,Ghost,"Egg Locater | 8-Bit Ninja Stars | Pest Hammer | Chick Horde | Big Flower",840
15macie15,374755657,2024/11/16,35,1217,y,VIP,,Sunshine,,"Metal Detector | Pest Hammer | Big Flower | Epic Popper",840
mivksq,2974864591,2024/08/08,35,1217,n,Suspect,,Tiny Elephant,The Claw,"R-80 | Starfish | Big Flower | Item of Sentiment | Shark Launcher | Otherworldly Sceptre",616
Inkykus,60213892,2024/12/05,35,1217,n,Dancer,Tinsel Ring,Christmas Tree,Drop Stars,"Flower Feet | Torch | Frost Potion",764
bndaidd,332025302,2024/05/19,35,1217,n,Cute,Fairy Wings,Round Cat,,"Misfortune Cookie | Snowball | Chocolate Bunny | Haunted Pizza | Disguise Watch | Steampunk Zapper | Powerful Paintbrush | Monster Friend | Eggshot | Egg Locater | Otherworldly Sceptre | Taco | Metal Detector | Egg Hammer | Zombie Protest Sign | Throwing Bolts | Bandit Dog | Chocolate Milk | Slushie | Staff of the Woodlands | Skeleton Foam Finger | Epiczza | iLift Three | Cake | Hot Chocolate | Fortune Telling Eight Ball | Sea Sorcerer Staff | Pumpkin Bucket | Piggybank | Frosted Santa | Menacing Mage Energy Ball | Giant Ninja Star | Rock It Guitar | Roblox Snowglobe | Chick Horde | Big Flower | Tennis Racket | Halloween Sparkler | Selfie Stick | Confetti Cannon | Nunchucks | Ghost Bag | Soul Lantern | Ticket Launcher | Protest Sign: Noobs | Inflatable Saxophone | Personal Fighter Jets | Bug Net | Pest Hammer | Cursed Mummy Friend | Lightblox Jar",840
moredraculas,1195599081,2025/03/05,35,1217,n,Psycho,,Kiwi,Balloon,"Goblet | Sea Sorcerer Staff | Rainbow Fireworks | Bandit Dog | Personal Fighter Jets",840
SL4SHJ4Y,513780064,2024/04/27,35,1217,y,.,,Bat,Disco,"Bloxilicious Bubble Gum | Wooden Sword | Chimp Friend | Bugle | Red Stratobloxxer | Teddy Bloxpin | Chocolate Milk | BANG! | Metal Guitar",840
Nightrokava,319335864,2024/10/31,35,1217,n,,,,Curse,"Science Project: Potato | Soul Lantern",440
isawitfIashbeforeme,267443065,2025/02/25,35,1217,n,Spy,,Dark Pegasus,Terminate,"Stop Hitting Yourself | Disguise Watch | Flowersplosian | TOMATOES! | Santa | Big Flower | Mega Mallet | Pest Hammer | Protest Sign: Save the Noobs | Discus | Laser Finger Pointers | Pumpkin Gun",826
froot382,409743673,2024/12/04,35,1217,n,Cute,Love Aura,Gentleman Octopus,Lovely Explosion,"Stop Hitting Yourself | Pirate Hook | Love Hurts Ray Gun | Chick Horde | Spider Flinger | RoVacuum",124
Reset4459801,1715758658,2024/11/08,35,1217,n,,,Kamp Koala,The Claw,"Soul Lantern | Tiger Warrior Club | Pest Hammer | Staff of the Woodlands",076
ooobaso,5393261648,2025/03/08,35,1217,n,Casual,,Epic Balloon,Disappear,"Haunted Pizza | Super Slash Cat Claws | Spider Flinger | Ceramic Potion | Heart Balloon",682
RONI757575,1532153455,2024/10/09,35,1217,n,Angelic,Floating Flower,Big Friendly Bee,Pop,"Inflatable Saxophone | Big Flower | Selfie Stick | Otherworldly Sceptre | Flower Feet | 8-Bit Staff | Pest Hammer | Ra'k Guitar",376
Atenzie,187377548,2025/01/15,35,1217,n,INSOMNIAC,,,,"Epicsauce | Winter Snowfall | Wooden Sword | Ultra-Flat Spray Paint | Staff of the Woodlands | Red Foam Finger | Chocolate Milk | Disguise Watch",591
MarianaCNCO2018,535266741,2024/05/21,35,1217,n,Mini,Steam Ring,Cat,Zero Gravity,"Torch",152
Tut21082,3576503971,2025/03/02,35,1217,n,.,,Sunshine,Ragdoll,"Bauble Detector | Green Epicsauce",840
lamar54888,350817019,2024/10/04,35,1216,n,Noob,Pickaxes,Robot Horse,,"Tambourine | Didgeridoo | Saxophone | Ultra-Flat Spray Paint",376
iboah280,1031782905,2024/08/08,35,1216,n,,,,,"BANG!",840
nervono,124720407,2024/04/01,35,1216,n,,,,Abduct,"Teddy Bloxpin | RedBLOX",840
Aledrawsuwu,1743861103,2024/05/18,35,1216,n,Legend,Purple sparkles,Alpaca,,"Protest Sign: Noobs | Drone | Red Stratobloxxer | Item of Sentiment | Chameleon Potion | Moonwalk Potion",484
LEGENDA_342,884460766,2024/08/30,35,1216,n,Untouchable,Illuminati,,Curse,"Red Stratobloxxer | Mega Mallet | Cymbals",376
SCP_boy011,3634647021,2024/10/20,35,1216,n,INSOMNIAC,Corrupted Aura,Halrog,Curse,"Plunger Launcher | Shade Potion | Staff of the Woodlands | Soul Lantern | Otherworldly Sceptre",380
Pansear8818,481324171,2024/05/27,35,1216,n,Poor,Lemons,Turtle,Ghost,"Confetti Cannon | Chameleon Potion | Metal Detector",840
LittleSweetDemon001,2270529294,2024/09/14,35,1216,n,Sinister,Autumn Ritual,Skeleton Cat,Skeletonize,"Red Stratobloxxer | Otherworldly Sceptre | Crab Horde | Protest Sign: Save the Noobs",484
skyMasters2,294306982,2024/08/10,35,1216,n,Worthless,Lightning Storm,Green Soul,Ragdoll,"Epicsauce | Frost Potion | Clown Bomb | Flower Feet | Beach Staff | Pest Hammer | Soul Lantern | Staff of the Woodlands",840
wigglegirl1,226114933,2025/02/27,35,1216,n,Cute,Asteroids,,Abduct,"Wooden Sword | Red Stratobloxxer | Foam Finger | Disguise Watch | Flute | Flower Feet | Protest Sign: Noobs | BANG! | Laser Finger Pointers | Compass",826
gachasofiakawaii,1372188274,2024/04/08,35,1216,n,Unique,Red sparkles,,,"Cake | Red Stratobloxxer | Chocolate Bunny | Bunch of Balloons | Flower Feet | Teddy Bloxpin | Bugle | Slingshot | Bloxxy Radar",840
Explosive0mega,3297411240,2024/09/15,35,1216,n,,,,Bouncy,"Hedgehog Friend | Monster Mash",840
xRandomCosplayerx,1049063637,2024/06/02,35,1216,n,Seasoned,,,Spaghettificate,"Speech Bubble | Magical Umbrella | Egg Locater | Pest Hammer | Saxophone | Disguise Watch",840
Wii12560,2554134494,2024/06/16,35,1216,n,.,Mystic Cloud,,Shatter,"Neon Laser Launcher | Sign: This Is Epic | Alpaca Plushie | The Fiery Sun | Confetti Cannon | TOMATOES! | Red Balloon",152
XxDeltoxxX,559665305,2025/02/23,35,1216,n,:-),,,,"Throwing Spork | Cymbals | Chimp Friend | R-80 | Flower Feet",840
K_PeLmEsHkA,2789992625,2025/02/01,35,1216,n,Suspect,Target,Ice Dragon,Bowl Over,"Fortune Telling Eight Ball | Alpaca Plushie | Brighteyes's Sparkling Shillelagh | Korblox Mage Staff",643
dominusheros,835512439,2024/05/20,35,1216,n,Myth,,,Ghost,"Pinata Bat | Otherworldly Sceptre | Bauble Staff | Soul Lantern | Egg Hammer",840
Wowzer73373737,3327277113,2025/02/24,35,1216,n,Poor,,Prof. Eggman,The Claw,"Epicsauce | Kittypult | Annoying Elf | Mega Mallet | Super Slash Cat Claws",840
RAVEGlRL,162666932,2024/12/15,35,1215,n,.,Musical Notes,Star Buddy,Terminate,"Shrunken Head | Super Slash Cat Claws | Lollipop Cat | Bandit Dog | Beast Claws | Shade Potion | Soul Lantern | Electric Blue | Magical Umbrella | Punk Wrist Cuff | Starblox Latte",124
DeajayTheBurito,1251578537,2024/11/03,35,1215,y,INSOMNIAC,Dollar signs,,Ragdoll,"RedBLOX | Blue Throwing Barrel | Ultra-Flat Spray Paint | Bonk Bat | Chocolate Milk | Noob Pop",372
PopRockHi,209791911,2025/01/23,35,1215,n,Legend,,Sabretooth,,"Fortune Telling Eight Ball | Egg Locater | Green Epicsauce",036
nepola11,3687921535,2024/08/24,35,1215,n,,,,Spaghettificate,"Stop Hitting Yourself | Beach Staff | Otherworldly Sceptre | Big Flower | Sparkler | Pest Hammer | Squid Launcher",840
vvAdelaide,415394547,2024/07/30,35,1215,n,Myth,,,,"Monster Mash | R-80 | Didgeridoo",840
Shy_Cxpid,175645147,2024/05/28,35,1215,y,Geek,Strawberries,,Brick,"Saxophone",036
Menna20000,708977794,2024/06/07,35,1215,n,Survivor,Hearts,Bunny Egg,,"Cherry Pie | Magical Umbrella | Cymbals | R-80 | Chameleon Potion | Starblox Latte",818
1Margo_gal1,3921222617,2024/07/14,35,1215,n,Wild,Hot Headed,Frigid Fox,,"Stop Hitting Yourself | Ice Cream | Dragonshead Cannon | Waffle | Staff of the Woodlands",643
poothay_tight88,4188270274,2024/09/06,35,1215,n,Legend,Fairy Wings,Seal,Shark Attack,"Silly Guitar | Saxophone",840
Noe_ember,2237699312,2024/11/03,35,1215,n,,,,Zero Gravity,"Stop Hitting Yourself | Drone | Fortune Telling Eight Ball | Halloween Sparkler | Alpaca Plushie | Pest Hammer | Saxophone | Dragonshead Cannon",360
Cloudie90,1633487504,2024/10/02,35,1215,n,,,,,"Witches Brew | Fortune Telling Eight Ball | Flower Feet | Stop Hitting Yourself",036
Cupsie_rainbows,1585697251,2024/11/09,35,1215,n,Myth,Chickens,Round Cat,,"Basketball | Panda Friend | Torch | Sparkler | Ice Cream | Starblox Latte | Teddy Bloxpin | Saxophone | Foam Finger",036
nathcorreia23,4152476208,2025/01/03,35,1215,n,,Grey sparkles,,Ghost,"Frosted Santa | Snowball Cannon | Bauble Detector | Stop Hitting Yourself | Snowman Gun | Chicken Gun",076
vsco_iconic,1329399869,2024/11/03,35,1215,n,,Target,Green Soul,Disco,"Helen The Hiphipapotamus | Bandit Dog | Soul Lantern | Ticket Launcher",826
sirbrady11,443953691,2024/11/25,35,1215,n,Sensitive,Angry Canaries,Atticus the Swift,Drop Coins,"Pest Hammer",840
301112dani,2911118877,2024/05/18,35,1215,n,Explorer,Leaves,Doge,,"Stop Hitting Yourself | Monster Mash",076
kendra25777,974227580,2024/06/10,35,1215,n,,,,,"Stop Hitting Yourself | Ultra-Flat Spray Paint | Bug Net | Epicsauce | Alpaca Plushie | Metal Guitar | BANG! | Pest Hammer | Staff of the Woodlands",608
snuppyisflufy,1040774643,2024/05/04,35,1215,n,Delicate,,,,"Stop Hitting Yourself | Tom's Beans | Misfortune Cookie | Face Off Potion | Clown Bomb | Bug Net | Flower Feet | Dance Potion | Spray Paint | Monster Mash | Ultra-Flat Spray Paint",840
ABANDONEDFIREGIRL21,137598063,2024/05/11,35,1215,y,Pro,,Brilliant Crown,Spaghettificate,"Cymbals | Frost Potion | Red Stratobloxxer | Face Off Potion | Egg Locater | Blue Throwing Barrel | Fortune Telling Eight Ball | Chocolate Milk | BANG! | Foam Finger | Bloxxy Radar",840
hyolyn343,1737574507,2024/12/27,35,1215,n,Imbecile,Yellow sparkles,Banana Dog,Drop Tokens,"War Rocks | Bauble Detector | Slushie",484
KatelynKato,522582690,2025/01/25,35,1215,n,Eternal,Cosmic Trail,Capybara,Top of Tree,"Pest Hammer",840
overruIed,73261575,2024/09/09,35,1214,y,Angelic,,,The Claw,"Epicsauce | Dance Potion | Monster Mash | Dragonshead Cannon | Flower Feet | Torch",124
forgottenfruity,6170433491,2025/03/03,35,1214,y,,,,,"Protest Sign: Save the Noobs | Pumpkin Gun | Stop Hitting Yourself | Starfish | Bauble Detector | Inflatable Saxophone",764
Danoninhobr124,2677529036,2024/12/20,35,1214,n,Athlete,Glint in My Eye,Korblox Bird,Top of Tree,"RedBLOX | Snowball Cannon | Pest Hammer | Staff of the Woodlands | Ceramic Potion | Chick Horde | Bauble Detector | Face Off Potion | Otherworldly Sceptre",000
Tokio_Ramos12e,2285115663,2025/01/24,35,1214,n,Sinister,Aurora Borealis,Lion,Disappear,"Witches Brew | Foam Finger | Boxing Glove Launcher | Protest Sign: Eggs are for eating | Marshmallow Chirp | Tambourine | Dance Potion | Big Flower | Tom's Beans | Bauble Detector | Snowball Cannon | Frosted Santa | Green Epicsauce | BANG! | Sparkler | War Rocks | Protest Sign: Noobs | Hot Dog | Bacon Launcher | Teddy Bloxpin | Pest Hammer | Face Off Potion",068
PhoenixLastWords,1619023410,2024/07/24,35,1214,n,Myth,Dark Sprite,Twitter Bird,Disco,"Fake C4",704
qurisarr,1180551181,2025/01/20,35,1214,n,.,Heartbeat,All Nighter Potoo,Ghost,"Stop Hitting Yourself | Fake C4 | Big Flower | Ultra-Flat Spray Paint | Otherworldly Sceptre | Epicsauce | Frost Potion | Pest Hammer | Clown Bomb",804
sssilennttt,2581989277,2024/08/17,35,1214,n,,,,Spaghettificate,"Bloxilicious Bubble Gum | Laser Finger Pointers | Big Flower | Green Epicsauce | Squid Launcher | Protest Sign: Noobs | Stop Hitting Yourself | Metal Guitar",840
Rabbread,3474355742,2024/07/26,35,1214,y,,,,Lovely Explosion,"Skeleton Foam Finger | Otherworldly Sceptre | Megagavel",344
lyricalauren11,474669936,2024/08/16,35,1214,n,Fugitive,,Blorb,Disappear,"Stop Hitting Yourself | Squid Launcher | Cherry Pie",840
lvlyhearts,3050861728,2024/08/23,35,1214,y,Smitten,Corrupted Aura,Blorb,Shark Attack,"Pumpkin Gun | Chimp Friend | Green Epicsauce | Soul Lantern | Pest Hammer | Bonk Bat | Skeleton Foam Finger | Magical Umbrella | Big Flower",840
Kub0FiKox,3083813251,2024/10/14,35,1214,n,Friendly,Basketballs,Banana Dog,Ragdoll,"Otherworldly Sceptre | Annoying Elf | Bighead Potion",616
SuperiorSpeaker,2967636060,2024/10/25,35,1214,y,Noble,,Blue Soul,Curse,"Spider Flinger | Bacon Frying Pan | Bonk Bat | 8-Bit Ninja Stars | Shade Potion | Soul Lantern",840
Nml170424,1606532494,2024/08/10,35,1214,n,2nd Seasoneer,,,Explode,"Pest Hammer | Otherworldly Sceptre",840
Eggcellent_23,7919708965,2025/03/12,35,1214,n,Humble,White Divergent,Frigid Fox,Lightning,"RedBLOX | Protest Sign: Save the Noobs",524
jhenindrd0,4807904065,2025/03/01,35,1214,n,Naughty,Musical Barrier,,Disappear,"Otherworldly Sceptre",076
Dovydas87,31832541,2024/12/14,35,1214,n,,,Scary Polar Bear,,"Snowball Cannon | Bauble Detector | Mega Mallet",840
deliciousboy03,566335472,2024/09/16,35,1214,n,Unique,Blue sparkles,Banana Dog,,"Stop Hitting Yourself | Laser Finger Pointers | Frost Potion",124
00AwesomeAnu,2476126597,2024/06/02,35,1214,n,Imbecile,Purple Lightning Storm,Fancy Duck,Avalanche,"",356
eXodiuh,1320941289,2024/07/03,35,1214,n,,,,Zero Gravity Ragdoll,"Stop Hitting Yourself | Noob Pop | Item of Sentiment | Pumpkin Gun | Ham Bone | Steampunk Zapper | Sea Sorcerer Staff",840
0adhe,7511920720,2024/12/21,35,1214,n,,Global Snowglobe,,The Claw,"Annoying Elf | Monster Mash | Science Project: Volcano | Lightblox Jar | Staff of the Woodlands | Snowman Gun | Pumpkin Gun | Snowball Cannon",410
baconroblox912719,3600723756,2025/03/06,35,1214,n,Friendly,Crimson Cats,Bunny Egg,Comic Thwack,"Stop Hitting Yourself | Clown Bomb | Dance Potion | Snowball Cannon | Lightning Wand | Wooden Sword | Spray Paint | Smashing Drum | Bloxxy Radar",604
ko11yns,1896373485,2024/06/02,35,1214,n,INSOMNIAC,Steam Ring,Dr. Ishmael,Zero Gravity Ragdoll,"Protest Sign: Noobs | Selfie Stick | Item of Sentiment | Rock It Guitar | Disguise Watch",840
NeZoX3358,2263165257,2025/01/02,35,1214,n,Legend,Flurry Tree,Christmas Tree,Disco,"Chocolate Bunny | Christmas Tree Lights | Smore | Marshmallow Chirp | Goblet | Bloxiade | Roblox Snowglobe | Chameleon Potion | Foam Finger | Bugle | Slush Cannon | Latke | Taco | Ancient Firecracker | Watermelon | Protest Sign: Noobs | Hot Dog | Pirate Juice | Saxophone | Chocolate Milk | Starblox Latte | Christmas Cookie",643
Dustbingirl,78160787,2024/06/02,35,1214,n,Loaded,Heartbeat,Scorch the Ever Faithful,Shatter,"Inflatable Saxophone | Torch",826
tyrone024,41516166,2025/01/10,35,1214,n,Myth,Watchful Eye,Fiery Phoenix,Drop Stars,"Stop Hitting Yourself | Shark Launcher | Otherworldly Sceptre | Ink Launcher | Green Epicsauce | Clown Bomb | Science Project: Volcano",840
warmingbodies,302256208,2025/03/10,35,1214,n,Kawaii,Crow Feathers,Batp0ny,Lightning,"Super Slash Cat Claws | Carnagecopia | Liberty Torch | Bighead Potion | A Very Special Monster | Pumpkin Bucket | Earth's Might Staff | Spook Launcher | Lucky Harp | RedBLOX | Microphone | Dozens of Dinosaurs | Pumpkin Gun | Earth Horn | Skele-tar | Punk Wrist Cuff | Epiczza",840
MIKAELLAVIC,846451390,2024/10/20,35,1214,n,bearface,Crystalized,Paper Poltergeist,Avalanche,"Big Flower | Selfie Stick | Green Balloon | Drone",076
