Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
isaiahwwe7,1930383,2024/05/30,5,27,n,INSOMNIAC,Musical Notes,Gremlin,,"Monster Mash",840
boorar,1963524,2024/07/12,19,379,n,Poor,Candy,Redrune Raider,Spaghettificate,"Witches Brew",840
SpiffyWonka,2033523,2024/08/09,14,189,n,,Zzzz,Seal,Disperse,"",840
Monkeyd12,2144445,2024/12/19,28,781,n,Hyperborean,Aurora Borealis,,Terminate,"The Midas Glove | Snowball Cannon | Bauble Detector | Chocolate Milk | Big Flower | Otherworldly Sceptre | Inflatable Saxophone",643
Ekido,2224204,2025/02/20,16,262,n,skulls,Idea,,Comic Thwack,"Protest Sign: Noobs | Spray Paint | Staff of the Woodlands",764
Jamie3011,2256980,2025/03/10,15,229,n,Wonky,Head in the Clouds,8-Bit Phoenix,Top of Tree,"Kittypult | Megaphone | Discus",840
terorstice44,2305618,2024/10/18,2,3,n,,,,,"",643
qwertystranger,2354530,2024/08/03,17,273,n,,,,,"Spray Paint",036
firejack574,2357941,2025/03/03,7,55,n,Bright,,Blue Sleepy Owl,Freeze,"Ceramic Potion",840
clone10v,2432707,2025/01/05,2,5,n,,,,,"",643
breed,2469562,2024/10/02,5,29,n,,,Penguin,,"Chicken Gun | Squid Launcher",840
ginaa,2778453,2024/12/04,13,166,n,Happy,,Hula Dog,,"Bundle of TNT",840
qwerty12chris,2799880,2024/11/03,9,82,n,Thinker,Musical Notes,Wild Bunny,Drop Coins,"Nunchucks | Ceramic Potion",840
disastermaster6277,2805252,2025/03/07,23,525,n,Nemesis,Blue Smoke,Frog,Shatter,"Flute | Nunchucks | Pirate Juice",840
Prevail,2904146,2024/11/11,14,201,n,,,,Disappear,"",840
Jabroni_TheTrickster,2985253,2024/06/22,3,7,n,,,,,"",840
Jacowa,3019264,2024/09/10,19,367,y,bearface,Zzzz,,Vanish,"Neon Laser Launcher | Snowball | Bighead Potion | Bonk Bat | Spray Paint | Squid Launcher",124
GreenTuxedo,3130634,2025/01/23,11,128,n,,,,Separate,"War Rocks | Staff of the Woodlands",826
605,3135320,2025/03/13,11,126,n,,,,,"",840
deslusionaI,3154032,2024/12/30,4,16,n,,,,,"Goblet",840
regular,3162655,2024/12/26,22,488,y,.,Black sparkles,Dazzling Heart,The Claw,"Neon Laser Launcher | Panda Friend | Spider Flinger | Frosted Santa | Super Slash Cat Claws | Bacon Frying Pan | Monster Friend | Bag O Christmas Tree Seeds | Ink Launcher | Exploding Heart | Yellow Snowball | A Very Special Monster | Waffle | Pumpkin Bucket | Halloween Sparkler | Ham Bone | Staff of Neverending Frost | Space Sandwich | Santa | Big Flower | Christmas Tree Launcher | Ghost Bag | Skeleton Foam Finger | Poison Picnic | Zombie Protest Sign | Witches Brew | Basketball | Misfortune Cookie | April Showers | Foam Finger | Roblox Snowglobe | Pumpkin Gun | Menacing Mage Energy Ball | Haunted Pizza | Ice Cream | Giant Ninja Star | Bonk Bat | Monster Mash | RedBLOX | Caltrops | Annoying Elf | Tom's Beans | Bauble Detector | Tiger Warrior Club | Pizza | Red Foam Finger | Taco | AFK Sign | Pom-Poms | Sparkler | War Rocks | Pirate Juice | Anubis Staff | Slushie | Bloxxy Radar | Watermelon | Christmas Cookie | Teddy Bloxpin | Hot Chocolate | Mega Mallet | Big Stick | Shade Potion | Smore | Frosty the Snowfriend | Bloxiade | Retro Candy | Snowball Cannon | Metal Guitar | Hot Dog | Torch | Starblox Latte | Spook Launcher | Cursed Mummy Friend | Soul Lantern | Ticket Launcher | Red Pirate Juice | The Christmas Creep | Throwing Bolts | Jingle Bells | BANG! | Steampunk Zapper | Spell Book of Ice Cold Revenge",840
sharomokun,3243346,2025/02/11,24,569,n,,,,Disco,"Meteor Staff | Staff of the Woodlands",484
deathlord3,3393456,2024/12/11,6,38,n,Idol,Watchful Aura,,,"Stop Hitting Yourself | War Rocks | Ink Launcher | Starfish | Staff of the Woodlands",840
Buh146,3533556,2024/10/20,24,579,n,Crackerjack,Lightning Storm,Dark Pegasus,Rocket Head,"Annoying Elf | A Very Special Monster | Inflatable Saxophone | Monster Friend | Hedgehog Friend | iLift Three | Whoopee Cushion | Mega Mallet | Anubis Staff | Ra'k Guitar",840
WesIly12,3558767,2024/12/19,10,105,n,,,,,"Red Stratobloxxer | Whoopee Cushion",484
SirJango24,3613894,2024/09/12,15,231,n,,Floating Flower,Song Bird,The Claw,"Cherry Pie | Egg Locater | Ancient Firecracker | 4th of July Fireworks | Pest Hammer | Big Flower",840
flameboy12359777,3650411,2025/02/04,4,16,n,,,Turtle,,"",840
clark105,3703695,2024/09/21,2,2,n,,,,,"",392
logee1234,3755375,2025/02/01,15,222,n,Minigamer,Red flame,Penguin,,"Basketball | Teddy Bloxpin | Chimp Friend | Item of Sentiment | Monster Mash | Cymbals",840
sinfrul,3770047,2025/02/15,12,155,n,>:(,Crimson Array,,Comic Thwack,"Science Project: Potato | Instant Campfire | Mega Mallet | Vine Staff | Super Slash Cat Claws | Staff of Neverending Frost | Bighead Potion | Helen The Hiphipapotamus | Saxophone",840
sushicatemil,3812449,2024/12/29,15,231,n,,,,,"Monster Friend | Bauble Detector | Killer Whale Launcher | Science Project: Volcano | The Christmas Creep | Protest Sign: Noobs | A Very Special Monster | Alpaca Plushie | Staff of the Woodlands | Crab Horde | Hot Chocolate | Pumpkin Gun",840
danodan94,3882405,2024/11/29,21,455,n,Athlete,Wisps,,Ghost,"",840
viceXZXversa,3890717,2024/09/07,18,315,n,,Zzzz,Robot Horse,Spaghettificate,"Slingshot | RedBLOX | Face Off Potion | Didgeridoo",840
begforfame,3904491,2024/06/05,22,481,n,,Musical Notes,,,"Tennis Racket | Cake | Cherry Pie | Starfish | Protest Sign: Eggs are for eating | Protest Sign: Save the Noobs | Bacon Frying Pan | Noob Pop | Pest Hammer | Ticket Launcher | Rainbow Fireworks",124
tristanbuckner4,3972809,2024/12/25,5,28,n,Brave,,Turtle,,"Chocolate Milk",840
magma434,4008700,2024/10/18,6,33,n,,,Penguin,Ragdoll,"",840
supersonic300000,4022356,2024/05/22,20,408,n,Angelic,Electricity,,,"",840
yasuyuki123902,4047357,2024/11/11,16,265,n,,Pirate Flags,,Halrog of Prey,"Spider Flinger | Metal Guitar | Spook Launcher | Pest Hammer | Pumpkin Gun",840
waterpunk,4081533,2024/08/13,2,4,n,,,,,"",840
da156465,4202764,2024/10/01,8,64,n,,,,,"Egg Locater | Egg Hammer",484
werno,4228101,2024/10/27,4,12,n,,,,,"",578
wme,4238143,2025/03/06,20,405,n,Idol,Purple Ringed,Little Penguin,Water Drop,"Starfish | Gravity Gun | Big Flower | Ink Launcher | Magical Umbrella | Princess Mischief's Wand",840
AttackDoge,4251372,2024/07/16,29,834,n,,,Doge,,"Selfie Stick | Ancient Firecracker | Inflatable Saxophone | Protest Sign: Noobs | Sparkler | Giant Ninja Star | Bloxiade | Chocolate Milk | Starblox Latte | Alpaca Plushie",840
antpiierro,4417441,2024/09/27,26,668,y,,,,Lightning,"Stop Hitting Yourself | Anubis Staff | Killer Whale Launcher | Big Stick | Mega Mallet | Game Studio Executive Briefcase | Powerful Paintbrush | Tennis Racket | Flute | Didgeridoo",840
burkezoom,4440448,2024/07/07,21,461,n,Idol,Target,,Zero Gravity Ragdoll,"Ticket Launcher | Red Balloon",840
TidesOfTheCore,4443429,2024/09/09,22,486,n,Alien,,,The Claw,"Magical Umbrella",840
hieroglyphicsymbol,4538829,2025/02/20,23,512,n,,,,,"",764
Rogerbot,4555341,2024/10/17,2,5,n,,Cyan flame,Ferret,,"",643
Birdwolf_Aurofall,4730735,2025/02/02,24,555,n,Seasoned,Lightning Storm,Bird,Burn,"Pest Hammer",840
tyyu22,4887829,2024/11/28,16,241,n,Brave,Blue flame,Oven Monster,,"Bloxiade | Wooden Sword | Starblox Latte | Pirate Juice",036
michaelbooster2,5135925,2024/10/24,14,206,n,Captain,Cogs,Yellow Soul,,"Pool Noodle | Soul Lantern",360
nothing4certain,5175588,2024/10/20,8,61,n,Boxer,,,Separate,"Discus | Protest Sign: Save the Noobs | Flowersplosian | Goblet",840
murdamelodies,5347350,2025/01/20,8,65,n,,,,,"Witches Brew | Snowball | Roblox Snowglobe",840
cloakndaggr,5432490,2024/08/08,11,114,n,Bright,White flame,Scorch the Ever Faithful,Terminate,"Cherry Pie | Green Epicsauce",643
flawlessmassacre,5439381,2024/10/20,4,17,n,,,,,"",840
Needless,5470224,2024/10/30,17,281,n,,Lich Aura,Cat,Separate,"Mega Mallet | Spider Flinger | Soul Lantern | Bacon Frying Pan | Pumpkin Gun | Pest Hammer | Shade Potion | Ceramic Potion",840
BreBstarz,5487384,2024/12/22,20,405,n,,,,Drop Stars,"Bloxilicious Bubble Gum | Hot Chocolate | Christmas Cookie | Skeleton Foam Finger | Roblox Snowglobe | Snowball Cannon | Bauble Detector | Snowball | Jingle Bells | Pest Hammer",840
trim38902072387,5527709,2025/03/06,5,25,n,,,,,"Green Balloon",840
karoth,5539362,2025/01/28,27,754,n,Disestablishmentarianist,,Dr. Ishmael,,"Slush Cannon | Egg Locater | Otherworldly Sceptre | Egg Hammer | Pumpkin Gun",840
withinurmemory,5692410,2024/05/11,10,103,n,,,,,"Teddy Bloxpin | Protest Sign: Noobs",840
troop98,5697059,2025/03/07,10,97,n,Talented,Zzzz,Bat,,"",840
TKC01,5793986,2025/01/11,5,22,n,,,,,"Snowball Cannon | Hot Chocolate | Santa | Roblox Snowglobe",152
Stellar_Terapagos,5930491,2025/01/01,28,790,y,Nametag,Veil,Turtle,Baublify,"Icicle Cannon | Shrunken Head | TypicalToype | Spray Paint | Bauble Detector | Pest Hammer | Snowball Cannon | Roman Candle | Bandit Dog | Magic Dragon | Rainbow Fireworks",840
BoilingEdward,5934715,2024/07/25,10,101,n,Minigamer,,Jellyfish,,"Watermelon | Tom's Beans | Goblet | Chocolate Milk | Spray Paint",840
lsoggymuhaha,6032068,2024/06/22,14,190,n,,Hammers,,,"",840
rachtet,6243125,2024/04/21,13,161,n,Genius,!!!!!!!,,,"",840
demonicroblox,6305585,2024/05/22,6,32,n,,,,,"Foam Finger",840
vlad654106,6365826,2024/05/31,9,81,n,Error,,,,"",608
superbroggy,6544457,2025/01/26,20,411,n,Error,Rainbow Sparkles,Lobster,Disappear,"Epicsauce | Holiday Ham | Item of Sentiment | Blueberry Pie | Moneybag | 2019 Fireworks | Witches Brew",124
samsour,6692493,2025/02/13,11,114,n,,Purple Ringed,Ghost Puppy,Separate,"Shrunken Head | Pom-Poms | Ra'k Guitar",528
jess7oink,6698902,2024/06/20,10,109,n,,,Lobster,,"",840
ske0,6804325,2024/11/14,3,6,n,,,,,"Goblet",410
crazyspike01,6816081,2024/05/07,11,128,n,Competitive,,,,"",840
lesslegoman,6819880,2024/04/10,18,322,n,Master,,Banana Dog,,"Inflatable Saxophone | Egg Hammer | Sea Sorcerer Staff",124
Latedownload,6891908,2024/06/09,11,121,n,Thinker,,Walrus,,"Tom's Beans",840
Aquakitty777,7041444,2024/07/15,25,609,n,.,,Redrune Raider,Ragdoll,"R-80 | BANG!",840
UmGe,7116862,2024/11/11,8,59,y,Volatile,Golden Rays,Penguin,,"iLift Three | R-80 | Protest Sign: Pro Fake Mustache",840
BlxckSnow19,7141998,2025/01/31,15,217,n,,,,Shatter,"Pest Hammer",840
MichaelKlute,7198394,2024/11/16,21,453,n,Sinister,Chocolate Bars,Purple Tired Tortoise,,"Waffle | Dance Potion | Monster Mash | Chimp Friend | Taco | Watermelon | Shark Launcher | Epicsauce | Didgeridoo",840
barrysreturn,7225903,2025/02/09,2,4,n,,,,,"",840
knr,7419691,2024/06/20,9,76,n,Minigamer,Cyan flame,Ninja Frog,,"Teddy Bloxpin",840
DollLetters,7580024,2024/09/13,11,112,n,,White sparkles,8-Bit Tabby Cat,Drop Stars,"Ham Bone | Bighead Potion | Bacon Frying Pan",840
unj,7637483,2025/01/22,3,9,n,,Crystal Streaks,,,"",032
reconspartan123,7727733,2024/10/17,4,16,n,bearface,Discs,,,"Kunai | Frisbee",840
looomer,7758386,2025/01/07,6,35,n,Sensitive,Radiation,New Years Kitty,,"Neon Throwing Stars | Poison Picnic | Bauble Detector",528
immaprollydie,7968160,2025/01/16,13,166,n,Princess,,Kawaii Cat,Pause,"",840
gorebees,8031463,2024/10/23,6,38,n,,,,,"Hot Dog | Teddy Bloxpin",124
RobloxKid2012,8033351,2025/02/27,5,20,n,Tough,Watermelons,,,"",840
smallwaffleboy5,8035785,2024/05/30,5,22,n,Poor,Roblox logos,Piggy bank,,"",840
afterschoolartclub,8476572,2024/11/12,5,23,n,,,Penguin,,"",826
insomniferum,8521556,2024/07/03,14,184,n,Real,Purple flame,Turtle,,"Chocolate Milk | Tom's Beans",840
Qxi,8549164,2025/02/01,11,130,n,Idol,Watchful Aura,Kawaii Cat,Water Drop,"April Showers | Ink Launcher | Starfish | Magical Umbrella | Alpaca Plushie | Staff of the Woodlands | Princess Mischief's Wand",840
zepaduse,8569550,2024/05/06,18,315,y,.,RGB Tower,Percy the Platypus,Drop Coins,"Steampunk Zapper | iLift Three | Game Studio Executive Briefcase | Double Cheezburger | Ra'k Guitar | Noise Maker | Pest Hammer | Bacon Frying Pan",840
naomiitsu,8740282,2024/12/15,8,66,n,Stranger,,,,"Bauble Detector | War Rocks | Rainbow Fireworks",036
bagIife4,8776300,2024/05/09,5,20,n,,,,,"",300
Elyeuss,8894067,2025/01/17,15,232,n,.,Aurora Borealis,Dr. Ishmael,Pause,"Tennis Racket | Basketball | Selfie Stick | Inflatable Saxophone | Pool Noodle | Rainbow Fireworks | Retro Candy | War Rocks | Bacon Frying Pan",840
MLOKJ,8919529,2025/02/08,9,82,n,Minigamer,,,Burn,"",124
cooperativecaca,9068350,2024/05/24,23,527,n,Thinker,Illuminati,Meerkat,,"Space Sandwich",840
Tights,9069024,2024/10/05,7,53,n,Princess,Ghosts,Gremlin,,"Panda Friend",840
gogoplant,9072335,2024/04/06,13,161,n,Worthless,,,,"",124
ii_58273,9160108,2024/11/18,6,34,n,Lionhearted,,,Helium Head,"Powerful Paintbrush | Mega Mallet",840
whitechocoIateprince,9188871,2024/09/14,23,506,n,Partygoer,Conscience,Round Cat,,"Skull Gun | Lightning Wand | Confetti Cannon | Protest Sign: Touch Grass | Ham Bone | Clown Gun | Squid Launcher | Necromancer Staff | Pinata Bat | Big Flower",840
Exorcism,9219356,2025/02/04,3,6,n,,,,,"",840
Ecalvino,9264232,2024/09/03,4,15,n,,,,,"",826
MeghanTheeTrainor,9294839,2025/03/08,10,101,n,Volatile,,Ghost Puppy,Ghost,"Bauble Detector | Caltrops",840
MadStrict,9311953,2024/09/15,3,9,n,,,,,"",840
Flame70067,9317544,2024/11/26,27,727,n,Sinister,Gold Bars,Haunted Cheezburger,,"Epicsauce | Bloxilicious Bubble Gum | Killer Whale Launcher | Haunted Pizza | Noob Pop | Red Stratobloxxer | Spider Flinger | Soul Lantern | Megagavel | Bloxxy Radar | Exploding Heart | Pizza | Foam Finger | Spray Paint | Cursed Mummy Friend | Pumpkin Gun",840
shyroburst,9428793,2024/10/19,2,5,n,,,,,"",036
callielizz,9451862,2025/03/04,28,796,n,Cute,Heartbeat,Alpaca,Brick,"Teddy Bloxpin",840
2lackey2,9539612,2025/01/28,4,14,n,,,,,"",840
yamandereboy,9742421,2025/03/04,5,20,n,Minigamer,,,,"",840
VELNR0,9750159,2024/10/26,8,69,n,Talented,,,,"Teddy Bloxpin | Hot Dog | Starblox Latte",826
mastergta,9800244,2024/07/16,2,2,n,,,,,"",840
whatspuzzles,10016516,2024/11/07,3,8,n,,,,,"",840
goonlord1337,10095004,2024/09/06,20,409,n,Poor,,,Rocket Head,"Science Project: Potato | The Celebrator | Mega Mallet | Monster Mash | Whoopee Cushion | Moneybag",840
LETSPL4YSOMEGAMES,10197549,2024/07/23,16,267,n,,,,Drop Robux,"Spinning Robot Helmet | Powerful Paintbrush | Snowball | Foam Finger | Tennis Racket | Halloween Sparkler | Protest Sign: Noobs | Anubis Staff | BANG! | Squid Launcher",840
DELRITHl0l,10423935,2024/10/08,20,410,n,,,,Separate,"Chimp Friend | BANG! | Whoopee Cushion",554
68454K80586,10812873,2025/02/01,9,89,n,Genius,Planes,Banana Dog,Shatter,"Bouquet of Pain Throwing Stars | Slushie",076
mikitive,10898978,2025/02/16,14,198,n,,Confetti,Bad Bird,Burn,"Teddy Bloxpin | Bloxiade",840
flamer781,10948988,2024/06/22,12,142,n,Talented,Dragons,,,"Magic Dragon | Witches Brew",840
TearsPour,10954955,2025/01/03,24,588,n,Silent,,Herbert T. Shark,Halrog of Prey,"The Christmas Creep | Monster Friend | Bandit Dog | Jack Frost | A Very Special Monster | Helen The Hiphipapotamus | Frosty the Snowfriend | Snowball Cannon | Cursed Mummy Friend",840
4ztrq,11214523,2024/08/02,4,14,n,Minigamer,Cyan flame,Penguin,,"",124
STACKDEADPRESIDENTZ,11681189,2024/06/15,7,54,n,,,,,"Starblox Latte",840
realgucciboyswag,11872427,2024/06/14,8,69,n,,,,,"",616
pwromiises,11965418,2024/10/05,23,550,n,Delicate,Strawberries,Fluffy Unicorn,Helium Head,"Bandit Dog | Nunchucks | April Showers | Chocolate Milk | Pest Hammer | Big Flower",036
h8o81s021az401czmghi,12049110,2024/12/09,10,96,n,Trader,Shadow Feet,Duck,Camouflage,"Witches Brew | Rainbow Fireworks | Starfish Shuriken | Starblox Latte | Bloxiade | Green Balloon | Slushie | Bloxxy Radar",643
WittySteve,12111201,2024/10/01,20,403,n,Worthless,,Hula Dog,Drop Stars,"Red Stratobloxxer | Noise Maker | Didgeridoo",840
fgv7999z4a8p1bbslnl6,12125464,2025/01/17,5,21,n,Writer,Bubblehead,,,"",840
v7uqe8p6ct35tuiov523,12280157,2024/10/11,15,234,n,,,Elk,Separate,"Beach Staff | Baseball Bat | Beach Ball | Inflatable Saxophone | Touchdown Football",840
N3nit000,12294004,2024/09/11,4,17,n,,,,,"",840
horribletragedy,12503081,2024/05/31,3,9,n,,,,,"Chocolate Milk",840
sunurise,12557928,2025/02/03,11,128,n,,,,,"",840
2x85kzdq56m7fik6uby4,12599068,2025/02/10,8,59,n,Geek,,,,"",840
emetologist,12650441,2024/11/04,26,651,n,,Flurry Tree,Little Penguin,Big Bunny,"Christmas Tree Lights | Protest Sign: Save the Noobs | Stardust Mooncaster | Protest Sign: Pro Fake Mustache | Soul Lantern | Beast Claws",250
6ilvtite2kyu63wm7xgc,12835308,2024/12/27,2,3,n,,,,,"",784
