Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
Tranvuu511,3615852136,2024/08/20,60,3629,n,,,,Zero Gravity Ragdoll,"Tom's Beans | Teddy Bloxpin | Ultra-Flat Spray Paint",704
aybriid,52060286,2024/10/16,60,3629,y,.,,,Ragdoll,"Spider Flinger | Bonk Bat | Party Horn | Love Hurts Ray Gun | Giant Ninja Star | Steampunk Zapper | TOMATOES! | Shade Potion | Mega Mallet | Clown Gun",124
Roxy_liz,731815683,2025/01/12,60,3628,y,.,Conscience,Halrek,Zero Gravity Ragdoll,"Megagavel | Bauble Detector",188
ykFexx,1428411320,2024/08/04,60,3628,y,Nametag,,,Terminate,"Science Project: Potato | Fake C4 | Annoying Elf | 4th of July Fireworks | Big Flower | The Fiery Sun | Beach Staff | Pumpkin Gun | Dragonshead Cannon | Paint Grenade",826
h0th4nds,2842272133,2024/04/01,60,3628,n,Epic,,Gremlin,Curse,"Stop Hitting Yourself | Magical Umbrella | Pumpkin Gun",840
4CCSY,88766087,2024/04/26,60,3628,n,Eggsterminator,Heartbeat,Twitter Bird,Lightning,"Laser Finger Pointers | Monster Friend | Egg Locater | Frost Potion | Earth Horn | Clown Bomb | 2018 Fireworks | Santa | Egg Hammer | Sparkler | Epicsauce | Pest Hammer | Soul Lantern | Ticket Launcher | Protest Sign: Noobs | Stop Hitting Yourself | Chick Horde | Frosty the Snowfriend | Rainbow Fireworks",840
prescribtions,142368251,2024/06/04,60,3626,y,,White flame,,,"Stop Hitting Yourself | Love Hurts Ray Gun | Shade Potion | Hedgehog Friend | Chimp Friend | Red Foam Finger | Megagavel | Protest Sign: Noobs | Epiczza",124
bunneepaws,3244019640,2024/11/02,60,3625,y,Missionary,Hearts,Halrog,Abduct,"Pest Hammer | Noise Maker | Otherworldly Sceptre | Soul Lantern",840
solacys,1844052465,2025/02/15,60,3625,n,Eggsterminator,Rainbow Sparkles,Goofy Spider,Skeletonize,"Spell Book of Ice Cold Revenge | Pumpkin Gun | Jack Frost",643
kataroo542,665378435,2024/11/27,60,3625,n,Myth,Sprinkling Snowflakes,Worst Thing I've Ever Seen,Disco,"Winter Snowfall | Protest Sign: Pro Fake Mustache | Metal Guitar | Monster Mash | Christmas Tree Lights | Halloween Sparkler | Slush Cannon | Shrunken Head | Dance Potion | Starfish Shuriken | Staff of the Woodlands",826
XxRafah14,2011318912,2025/03/01,60,3625,y,Disestablishmentarianist,,Pink Possum,Cupid's Arrow,"Berry Sweet Boba",620
prohIadno,5157205934,2024/11/16,60,3625,n,INSOMNIAC,Flame Ring,Fiery Phoenix,The Claw,"Spider Flinger | Seranok's Golden Chalice of Fame | TOMATOES! | Skeleton Foam Finger | Powerful Paintbrush | Science Project: Potato | Staff of the Woodlands | Pumpkin Gun | AFK Sign | Drone | Skele-tar",233
still3lost,1243166276,2024/07/15,60,3624,y,,,,,"The Fiery Sun | Otherworldly Sceptre | Mega Mallet | Stop Hitting Yourself",840
RamuneStrawberrySoda,4732777842,2025/02/10,60,3624,n,,Halo,Pink Possum,Ascend,"Frosted Santa | Stop Hitting Yourself | Berry Sweet Boba | Bandit Dog | Magical Umbrella | Present Basket | Pom-Poms",840
Daisyisthebest20061,141061483,2024/09/02,60,3624,n,Bright,Crimson Cats,Blobby Fish,Drop Stars,"Chicken Gun | Squid Launcher | Rainbow Fireworks",124
lady_cat200,508504345,2025/02/09,60,3624,n,Cute,Aura,,Ascend,"Stop Hitting Yourself | Winter Snowfall | Bauble Detector | Science Project: Volcano | Staff of the Woodlands | Fortune Telling Eight Ball",112
Lilypad273900,1598828613,2025/02/01,60,3623,n,:-),,,Comic Thwack,"",840
x9iqt,18575100,2024/12/11,60,3623,y,Snowflake,Mystic Cloud,,Ascend,"Neon Laser Launcher | 4th of July Fireworks | Haunted Pizza | Disguise Watch | Shark Launcher | Staff of Neverending Frost | Big Flower | Heart Balloon | Monster Mash | Brighteyes's Sparkling Shillelagh | Christmas Cookie | RAIG Table | Killer Whale Launcher | Pink Coconut Drink | Magical Umbrella | Mega Mallet | Bighead Potion",826
Zycrypto,2461432268,2025/01/04,60,3622,n,Enigmatic,,,,"",826
haileyXplayz,906824505,2024/08/31,60,3621,y,,Love Aura,,Lovely Explosion,"Chocolate Milk | Pumpkin Gun | Stop Hitting Yourself",124
34serdna,1731233954,2024/09/23,60,3620,n,Untouchable,Rainbow Sparkles,Fancy Duck,Zero Gravity Ragdoll,"Stop Hitting Yourself | Snowball | Monster Mash | Science Project: Volcano | Megagavel | Metal Guitar | Shark Launcher | Otherworldly Sceptre | Pumpkin Gun",840
rarikune,3542622132,2024/09/25,60,3620,n,,,Rudolph the Reindeer,Big Bunny,"Skeleton Foam Finger | Pumpkin Gun | Skull Gun | Cake | Fortune Telling Eight Ball | Ultra-Flat Spray Paint | Bloxilicious Bubble Gum | Dragonshead Cannon",036
dchuyn,1016617035,2024/10/20,60,3620,y,barcode,Fall,Threatening Goose,Drop Stars,"Neon Laser Launcher | Christmas Tree Lights | Frying Pan | Shark Launcher | Bacon Frying Pan | Eggshot | Egg Locater | Otherworldly Sceptre | Ink Launcher | Liberty Torch | Megagavel | Noise Maker | Saxophone | Stop Hitting Yourself | Pumpkin Bucket | Director's Clapboard | Ham Bone | Tambourine | Protest Sign: Egg Hunt Nao | Crab Horde | Santa | Big Flower | Spray Paint | Cursed Mummy Friend | Didgeridoo | RedBLOX | Police Badge | Chocolate Bunny | EPIC Stamper | Noob Pop | TOMATOES! | Marching Drum | Monster Mash | Egg Hammer | Magical Umbrella | Bonk Bat | Pest Hammer | Slushie | Paint Grenade | Halloween Sparkler | Science Project: Volcano | Cymbals | Flower Feet | Eggstaff | Fortune Telling Eight Ball | Cherry Pie | Vine Staff | Protest Sign: Eggs are for eating | Rolling Pin | Giant Ninja Star | Flute | Earth Horn | Flower Crossbow | Roblox Snowglobe | Speech Bubble | The Fiery Sun | Green Epicsauce | Confetti Cannon | Chick Horde | R-80 | Red Balloon | Sign: This Is Epic | Ticket Launcher | Bighead Potion | Jack Frost | Annoying Elf | Jingle Bells | Chicken Gun | Hedgehog Friend | Rainbow Fireworks",840
RoobYinn,447434407,2024/09/14,60,3620,n,Cute,Easter Aura,,Skeletonize,"Stop Hitting Yourself",484
AAYUKQ,965558598,2024/09/05,60,3620,n,Evil,,,Explode,"Stop Hitting Yourself | Drone | Paint Grenade",356
LetsGoDivaD,447447244,2024/08/05,60,3620,n,.,,,The Claw,"Stop Hitting Yourself | Laser Finger Pointers | Pizza | Taco | Flute | Slingshot | Otherworldly Sceptre | Chimp Friend | Bugle | Didgeridoo",840
Blueberycow_xx,2719242937,2025/03/09,60,3619,n,Volatile,Yellow sparkles,8-Bit Phoenix,,"",840
C33YY,1330001796,2025/03/10,60,3619,n,.,Veil,Little Monkey,Pause,"Crossbow | Laser Finger Pointers | Snowball | Panda Friend | Haunted Pizza | Chicken Gun | Dance Potion | Item of Sentiment | Bacon Frying Pan | Monster Friend | Eggshot | Egg Locater | Otherworldly Sceptre | Ink Launcher | Bighead Potion | Exploding Heart | Epic Popper | Chocolate Milk | Overseer Teddy | Skull Gun | A Very Special Monster | Pumpkin Bucket | Vine Staff | Tambourine | Chick Horde | Big Flower | Ghost Bag | Valentine’s Throwing Stars | Shuriken | Stop Hitting Yourself | Slurpee | Bloxilicious Bubble Gum | Whoopee Cushion | Cursed Mummy Friend | Lightblox Jar | Ghost Potion | RedBLOX | Chocolate Bunny | Misfortune Cookie | April Showers | Foam Finger | The Christmas Creep | Spider Flinger | Watermelon | Noob Pop | Christmas Cookie | TOMATOES! | Pizza | Skeleton Foam Finger | AFK Sign | Banjo | Selfie Stick | Snowball Cannon | Bauble Detector | Frost Potion | Chimp Friend | 8-Bit Ninja Stars | Magic Dragon | Metal Detector | Protest Sign: Touch Grass | Egg Hammer | Protest Sign: Save the Noobs | Pirate Juice | Bandit Dog | Pest Hammer | Slushie | Staff of the Woodlands | Dragonshead Cannon | Sparkler | Cymbals | Teddy Bloxpin | Hot Chocolate | Fortune Telling Eight Ball | Skele-tar | Big Stick | Silly Guitar | Smore | Marshmallow Chirp | Frosty the Snowfriend | Guitarmy | Cherry Pie | Flower Crossbow | Roblox Snowglobe | Skelefriend | Noise Maker | Magical Umbrella | Ultra-Flat Spray Paint | Nunchucks | Green Epicsauce | Monster Mash | Soul Lantern | Flute | Zombie Protest Sign | Santa | 8-Bit Staff | Jingle Bells | Tiger Warrior Club | Halloween Sparkler | Caltrops",528
iljan12,206290054,2024/11/07,60,3619,n,Demigod,Crow Feathers,Cat,Curse,"Otherworldly Sceptre",752
debdebqueen12,4788249185,2024/09/22,60,3618,n,Clever,Sprinkling Snowflakes,Macaron Mobile,Bouncy,"Otherworldly Sceptre",566
BobSnows,463115066,2025/03/09,60,3618,y,Magnificent,ROCKSTAR!,Patrick the Pelican,The Claw,"Banana Peel | Alpaca Plushie | The Midas Glove | Bighead Potion | April Showers | TOMATOES! | Pumpkin Gun | Sonic Boom Tuba | Guitarmy",484
zhujun790202,2726660934,2024/10/01,60,3618,n,shrugface,Heartbeat,Lil Obsy,Lightning,"Neon Laser Launcher | Otherworldly Sceptre | Squid Launcher | Stop Hitting Yourself | Science Project: Potato | Saxophone | Pest Hammer | Staff of the Woodlands",344
lIKilledtearIl,329106366,2025/01/31,60,3617,n,.,,,Abduct,"Otherworldly Sceptre",840
Mme_Laura,981809561,2024/10/23,60,3617,n,,,Percy the Platypus,Drop Stars,"Stop Hitting Yourself | Laser Finger Pointers | Drone | Green Epicsauce | Disguise Watch | Megagavel | Bighead Potion | Dance Potion | Fake C4 | Staff of the Woodlands",250
xenrvx,4614904167,2024/12/22,60,3616,y,,Zzzz,Rudolph the Reindeer,Top of Tree,"Alpaca Plushie | Starfish | Throwing Barrel | Snowball Cannon | Bauble Detector | Epiczza | Mega Mallet | Stop Hitting Yourself",840
Untasuke,1107460126,2024/11/07,60,3616,n,Wealthy,Blue sparkles,Sunshine,Explode,"Throwing Barrel | Dragonshead Cannon | Stop Hitting Yourself | Disguise Watch | April Showers | Whoopee Cushion | Fortune Telling Eight Ball | Bunch of Balloons",643
divinestaar,1989575183,2024/04/18,60,3616,n,Missionary,Fairy Wings,,Abduct,"Stop Hitting Yourself | Frosted Santa | Egg Locater | Staff of the Woodlands | Magical Horseshoe | Eggstaff | April Showers | Disguise Watch",840
teensiucide,136478105,2024/04/15,60,3615,n,barcode,,,Comic Thwack,"Bighead Potion | Necromancer Staff | Pinata Bat",840
289kos,659493948,2025/03/08,60,3615,n,VANQUISHER,Sentience,Giraffe,Lightning,"Otherworldly Sceptre",036
Lvschie,423736940,2025/03/06,60,3615,n,NPC,Halo,Spectral Spider,Comic Thwack,"",840
KungEdhead,865826120,2025/02/13,60,3615,y,Loser,,Evil Duck,Halrog of Prey,"Snowball | Haunted Pizza | Alpaca Plushie | Dance Potion | The Christmas Creep | Monster Friend | Lightning Wand | Otherworldly Sceptre | Megagavel | Ghost Potion | Saxophone | Stop Hitting Yourself | Breath of Ice | A Very Special Monster | Pumpkin Bucket | Starfish | Ham Bone | Instant Snowman | Earth's Might Staff | Slush Cannon | Hand Cannon | Zombie Protest Sign | RedBLOX | Misfortune Cookie | Flashbang | Monster Mash | Bauble Detector | Pizza | Taco | Magical Umbrella | Pirate Juice | Megaphone | Pest Hammer | Magic Dragon | Pirate Hook | Didgeridoo | Pom-Poms | Spinning Robot Helmet | Spider Flinger | Skele-tar | Silly Guitar | Brighteyes's Sparkling Shillelagh | Pool Noodle | Skeleton Foam Finger | Retro Candy | Drone | Metal Guitar | Rolling Pin | R-80 | Wooden Sword | Ultra-Flat Spray Paint | Spook Launcher | Selfie Stick | Soul Lantern | Ticket Launcher | Tambourine | War Rocks | Tiger Warrior Club | Skull Gun | Rainbow Fireworks",752
frootloopings,474908144,2024/10/14,60,3615,y,.,Crystal Streaks,,Abduct,"Stop Hitting Yourself | Monster Mash | The Celebrator | Clown Gun | Pest Hammer | Staff of the Woodlands",840
VioletWolfguardian04,691807778,2025/03/13,60,3615,n,,,,,"April Showers | Green Epicsauce | Chameleon Potion | Monster Mash | Clown Bomb | Saxophone | Staff of the Woodlands",840
qtm4r,520523644,2024/06/19,60,3615,y,,Confetti,Bunny Egg,Balloon,"Plunger Launcher | Liberty Torch | Megagavel | Sakura Parasol | Clown Gun | TOMATOES! | Epic Popper",840
teawithpeppermint,2204314945,2025/02/15,60,3614,n,Idol,Muffins,Pink Possum,Cupid's Arrow,"Otherworldly Sceptre | Stop Hitting Yourself | Seranok's Golden Chalice of Fame | Limb Stretching Spell | Berry Sweet Boba | Present Basket | Flower Feet | Double Cheezburger | Boxing Glove Launcher | Teddy Bloxpin | Ticket Launcher | Super Slash Cat Claws",840
lib4rtyy,1773960726,2024/10/22,60,3614,y,Ghostly,Vampiric Epic faces,,Zero Gravity Ragdoll,"Soul Lantern",840
sunluvgod,1033036253,2025/02/11,60,3614,n,.,Snow Trail,,Vanish,"Fortune Telling Eight Ball | Bauble Detector | Valentine’s Throwing Stars | Snowball Cannon",250
zeeke_lord,2260627514,2025/03/06,60,3613,n,,,,Pause,"Witches Brew | Big Flower | Big Stick | Staff of the Woodlands | Pest Hammer | Otherworldly Sceptre",356
ThatsA_Noob4Ya,1887636812,2024/10/15,60,3613,y,Stranger,Golden Rays,Paper Poltergeist,Skeletonize,"Megagavel",840
you4ndmee,672167583,2025/03/06,60,3613,n,,Pink Smoke,Pink Eye,Shatter,"Chicken Gun | Icicle Cannon | Brighteyes's Sparkling Shillelagh | Protest: More Gear Nao | Exploding Heart | Yellow Snowball | Breath of Fire | Starfish | Atmoblaster 777 | Limb Stretching Spell | Big Flower | Earth's Might Staff | Green Balloon | Hand Cannon | Whoopee Cushion | Protest Sign: Pro Fake Mustache | Noob Pop | 8-Bit Ninja Stars | Squid Launcher | Snowball Cannon | Bauble Detector | Pest Hammer | Slushie | Ticket Launcher | Disguise Watch | Double Cheezburger | Inflatable Saxophone | Big Stick | Cherry Pie | Retro Candy | Magical Umbrella | Bugle | Selfie Stick | Green Epicsauce | Staff of Neverending Frost | Soul Lantern | Flute | Beast Claws | Stop Hitting Yourself | Rainbow Fireworks",840
cheerislife123467,152203072,2024/10/12,60,3613,n,Princess,Rainbow Sparkles,,Disappear,"Stop Hitting Yourself | Flower Feet | Big Flower",840
pertedesang,2828022594,2024/09/29,60,3612,y,,,,,"Ham Bone | Tennis Racket",840
xthuyanxbootxladder,1684886734,2025/01/05,60,3612,n,,,,Bird of Prey,"Laser Finger Pointers | Snowball | Panda Friend | Frosted Santa | Frying Pan | Item of Sentiment | Carnagecopia | The Christmas Creep | Throwing Spork | Egg Locater | Otherworldly Sceptre | Ink Launcher | Noise Maker | Epic Popper | Chocolate Milk | Saxophone | Yellow Snowball | Stop Hitting Yourself | Shrunken Head | Cake | Pumpkin Bucket | Director's Clapboard | Ham Bone | Staff of Neverending Frost | Tambourine | Santa | Big Flower | Christmas Tree Launcher | Rolling Pin | Spell Book of Ice Cold Revenge | Caltrops | Red Stratobloxxer | Green Balloon | Festive Plungers | The Celebrator | Hand Cannon | Slush Cannon | RoVacuum | Snowman Gun | Disguise Watch | Starfish Shuriken | Snowball Launcher | Zombie Protest Sign | Witches Brew | Bloxilicious Bubble Gum | Protest Sign: Pro Fake Mustache | Misfortune Cookie | Police Badge | Foam Finger | Christmas Tree Lights | Tennis Racket | Green Epicsauce | EPIC Stamper | Christmas Cookie | Face Off Potion | Neon Laser Launcher | 8-Bit Ninja Stars | Snowball Cannon | Protest Sign: Save the Noobs | Red Balloon | Red Pirate Juice | Bauble Detector | Magical Umbrella | Chimp Friend | Red Foam Finger | Slushie | Metal Detector | Protest Sign: Touch Grass | Jack Frost | War Rocks | Pirate Juice | Noob Hot Chocolate | Pest Hammer | Magic Dragon | Paint Grenade | Hot Chocolate | Bauble Staff | Cymbals | Pinata Bat | Earth Horn | Fortune Telling Eight Ball | Meteor Staff | Science Project: Volcano | Silly Guitar | Cherry Pie | Pool Noodle | Frosty the Snowfriend | Teddy Bloxpin | Lightning Wand | Pumpkin Gun | Roblox Snowglobe | Speech Bubble | Bloxxy Radar | Basketball | Shuriken | Noob Pop | Ancient Firecracker | Ghost Bag | Soul Lantern | Flute | Bugle | Flower Feet | 8-Bit Staff | Jingle Bells | Tiger Warrior Club | Chicken Gun | Rainbow Fireworks",528
MineBlox24681,118460440,2025/01/02,60,3612,n,,,,Petrify,"Egg Locater | Egg Hammer",840
lLuvx_me,1343318370,2025/01/03,60,3611,n,,Ice Shards,Arctic Wolf,Bouncy,"Snowball Cannon | Bauble Detector",840
Medina_2306,518402356,2024/08/29,60,3611,n,,White Divergent,,Lovely Explosion,"Laser Finger Pointers | Snowball | Disguise Watch | Alpaca Plushie | Item of Sentiment | Bandit Dog | Egg Locater | Ink Launcher | Flower Feet | Exploding Heart | Saxophone | Epicsauce | Dragon Plushie | Halloween Sparkler | Staff of Neverending Frost | Tambourine | Crab Horde | Big Flower | Christmas Tree Launcher | Red Stratobloxxer | Slush Cannon | Witches Brew | Bloxilicious Bubble Gum | Basketball | Fake C4 | April Showers | Throwing Barrel | TOMATOES! | Squid Launcher | Noise Maker | Frosted Santa | Sparkler | Magical Umbrella | Annoying Elf | Pest Hammer | Staff of the Woodlands | Dragonshead Cannon | Bauble Staff | Cymbals | Cherry Pie | Eggstaff | Fortune Telling Eight Ball | Inflatable Saxophone | Big Stick | Piggybank | Stop Hitting Yourself | Compass | Teddy Bloxpin | Rolling Pin | Earth Horn | Ancient Firecracker | Red Balloon | The Fiery Sun | Green Epicsauce | Face Off Potion | RAIG Table | R-80 | Shuriken | Egg Hammer | Double Cheezburger | Paint Grenade | BANG! | Beach Staff | Beach Ball",056
j4syou,1711207158,2024/09/28,60,3610,n,,,Crow,,"Stop Hitting Yourself | RedBLOX | Foam Finger | Inflatable Saxophone | Christmas Tree Lights | Sign: This Is Epic | EPIC Stamper | Dance Potion | Item of Sentiment | Chick Horde | Big Flower | Bandit Dog | Ultra-Flat Spray Paint | Magical Umbrella | Sign: This Is NOT Epic | Exploding Heart | Bacon Frying Pan | Tiger Warrior Club | Pest Hammer | Disguise Watch | Paint Grenade",840
PaulPogba689,341521992,2024/11/20,60,3610,n,,,,Drop Tokens,"Torch",704
hxperdevi1,3067177435,2024/10/12,60,3610,n,Demigod,Funny Bone,,Shark Attack,"Bloxilicious Bubble Gum | Basketball | Snowball | Chocolate Bunny | Ice Cream | War Rocks | Shark Launcher | Rainbow Fireworks | Bacon Frying Pan | AFK Sign | Eggshot | Egg Hammer | Otherworldly Sceptre | Exploding Heart | Sparkler | Metal Detector | Magic Dragon | Flower Feet | Magical Umbrella | Killer Whale Launcher | Big Stick | Pest Hammer | Slushie | Paint Grenade | Stop Hitting Yourself | Tambourine | Cymbals | Chick Horde | Earth Horn | Fortune Telling Eight Ball | R-80 | Clown Bomb | Piggybank | Cherry Pie | Metal Guitar | Giant Ninja Star | Teddy Bloxpin | Green Epicsauce | Santa | Big Flower | Speech Bubble | The Fiery Sun | Ancient Firecracker | Red Balloon | Red Stratobloxxer | Face Off Potion | Flower Crossbow | Roblox Snowglobe | Rolling Pin | Slush Cannon | Starblox Latte | Panda Friend | RedBLOX | Foam Finger | Squid Launcher | Lightblox Jar",104
INFOCHAND,195881671,2025/01/13,60,3610,n,bearface,Purple Lightning Storm,Airborne Bear,The Claw,"Carnagecopia | Otherworldly Sceptre | Megagavel | Roman Candle | Chicken Gun | Snowman Gun | Staff of the Woodlands | Dozens of Dinosaurs | Science Project: Volcano | Killer Whale Launcher | Meteor Staff | Staff of Neverending Frost",170
aerIyn,178249352,2025/03/06,60,3610,n,.,,Red Eye,Drop Coins,"Dragonshead Cannon | Basketball | A Very Special Monster | Inflatable Saxophone | Disguise Watch | Super Slash Cat Claws | Teddy Bloxpin | Item of Sentiment | Santa | Roblox Snowglobe | Wooden Sword | Drone | Moneybag | Bunch of Balloons | Magical Umbrella | Metal Guitar | Monster Mash | Chocolate Milk | Saxophone | Stop Hitting Yourself",840
GalaxyGirl8875,558849507,2025/03/08,60,3610,n,Wealthy,,Rainbow Phoenix,Abduct,"Stop Hitting Yourself | Cymbals | The Midas Glove | Frost Potion | Otherworldly Sceptre | Staff of the Woodlands | Red Stratobloxxer | Torch | Saxophone",528
nixyevaa,3040484488,2025/01/17,60,3610,n,skulls,Red sparkles,Arctic Wolf,Disco,"Roman Candle | Bauble Detector | Caltrops",643
bgrcvk,1811297458,2024/07/09,60,3609,n,Omnipotent,Flare,Wilfred the Whale,Confetti Explosion,"Disco Potion | Stardust Mooncaster | Mega Mallet | Stitch Bunny",792
iseefrost,84111023,2025/01/01,60,3609,n,,Illuminati,,,"Starblox Latte",840
Yander_003,5297640718,2024/10/13,60,3609,n,Dull,Zzzz,Crow,Skeletonize,"Otherworldly Sceptre | Ink Launcher | Magic Dragon | Epicsauce",380
ivtrig,302389089,2024/09/15,60,3608,y,Chef,,,Shatter,"Staff of the Woodlands | Ghost Potion",840
Riza_Moon,716496111,2025/01/04,60,3608,y,Cold,Flurry Tree,Merry Snowflake,Shatter,"Epicsauce | Teddy Bloxpin | Item of Sentiment | Snowball Cannon | Bauble Detector | Otherworldly Sceptre | Torch | Dance Potion | Starblox Latte",616
aoixnir,3081871550,2024/09/14,60,3608,n,9th Seasoneer,Fairy Wings,,Lightning,"Beach Staff | Neon Laser Launcher | Science Project: Potato | Winter Snowfall | Big Flower | The Celebrator | Squid Launcher | Otherworldly Sceptre | Soul Lantern | Ticket Launcher | Snowball Launcher | Epic Popper | Saxophone | Science Project: Volcano",044
