Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
Bunny2017765,252802586,2024/09/28,31,987,y,Seasoned,Orange sparkles,Big Friendly Bee,,"Witches Brew | 4th of July Fireworks | Frying Pan | Magical Umbrella | Shark Launcher | Beach Staff | Bacon Frying Pan | Bighead Potion | Tom's Beans | BANG! | Pizza | Otherworldly Sceptre | Sparkler | Taco | Saxophone | Starblox Latte | Noise Maker | Torch | Pirate Juice | Bonk Bat | Pest Hammer | Rock It Guitar | Paint Grenade | Watermelon | Foam Finger | Ancient Firecracker | Face Off Potion | Goblet | Chocolate Milk | Waffle | Bloxiade | Piggybank | Ham Bone | Marshmallow Chirp | Giant Ninja Star | Teddy Bloxpin | Tennis Racket | Rolling Pin | Big Flower | Speech Bubble | Green Epicsauce | Red Balloon | Smore | Latke | R-80 | Inflatable Saxophone | Spray Paint | Ticket Launcher | Tiger Warrior Club | Bloxxy Radar | Hot Dog | Chimp Friend | Whoopee Cushion | Bandit Dog | Didgeridoo",032
softn_n,2425606546,2024/04/24,31,987,n,Cute,Hearts,Bunny,Freeze,"Cake | Item of Sentiment | Chocolate Bunny",840
progirl029384,1736379312,2024/10/12,31,987,n,Princess,Doodle Hearts,Valentine's Bear,Pop,"Teddy Bloxpin | Marshmallow Chirp | Bloxxy Radar",360
creative_aliaa,1652276638,2024/12/23,31,987,n,Fearless,Corruption,,Spaghettificate,"Snowball Cannon | Chimp Friend | Metal Guitar",840
meez28,161995063,2025/01/10,31,987,n,.,,,,"Protest Sign: Noobs | Ice Cream | Pirate Juice | Shrunken Head | Chocolate Milk | RedBLOX | Face Off Potion",586
envymely,128951016,2024/10/21,31,987,n,Naughty,Rainbow Sparkles,Dazzling Heart,Drop Stars,"Neon Throwing Stars | Skeleton Foam Finger | Bacon Frying Pan | Ancient Firecracker | Soul Lantern | Flower Feet | R-80",840
moscoso03,1519334372,2024/11/24,31,987,n,Skilled,,Overseer Eye,,"Snowball | Foam Finger | Disguise Watch | Christmas Cookie | Compass | Tom's Beans | Egg Locater | Frost Potion | Otherworldly Sceptre | Taco | Flower Feet | Chocolate Milk | Starblox Latte | Bloxxy Radar | Eggstaff | Protest Sign: Eggs are for eating | Marshmallow Chirp | Goblet | Bloxiade | Big Flower | Drone | Face Off Potion | Atmoblaster 777 | Roblox Snowglobe | Watermelon | Slush Cannon | Pest Hammer | Spinning Robot Helmet | Chocolate Bunny | Spray Paint | Protest Sign: Noobs | Lightblox Jar",076
Zhansaqueen,2680346355,2025/01/10,31,987,n,.,Snow Trail,Swamp Monster,Spaghettificate,"Frying Pan | Snowball Cannon | Green Epicsauce",398
youxmind,1758422727,2024/10/25,31,987,y,Tricky,Purple sparkles,Korblox Bird,Comic Thwack,"Powerful Paintbrush | Epicsauce | Mega Mallet",840
Rita4565Lu,2297559649,2024/06/19,31,987,n,Sk8r,Wheels,Twitter Bird,Ghost,"Tennis Racket | Cherry Pie | Saxophone",643
Escabar_Xz,1903708371,2024/11/14,31,987,n,Error,Plasma,All Nighter Potoo,Shatter,"RedBLOX | Pizza | R-80 | Cherry Pie | Marching Drum | Protest Sign: Noobs | BANG! | Monster Mash | Bugle | Nunchucks",784
strawsneeze,563510197,2024/09/06,31,987,y,Bri'ish,,,Drop Coins,"Earth Horn | Frosty the Snowfriend | Christmas Tree Launcher | Science Project: Volcano | Staff of the Woodlands | Bacon Frying Pan | Bonk Bat | Saxophone | Rainbow Fireworks",840
p4incess2020,214434512,2024/08/15,31,986,n,Cute,Hearts,Alpaca,Ragdoll,"",724
ludless,83303613,2025/02/11,31,986,n,Geek,Cyan flame,Pink Possum,Cupid's Arrow,"Berry Sweet Boba | Chimp Friend | Otherworldly Sceptre | Pest Hammer | Didgeridoo",840
ROOOMmSs,963498295,2024/08/18,31,986,n,Nice,Heartbeat,,Zero Gravity,"Selfie Stick | Neon Laser Launcher | Ticket Launcher",643
Anavi448,1470956991,2025/01/11,31,986,n,,,,Water Drop,"",170
tom1works,657892222,2025/02/10,31,986,n,barcode,,Duck,,"Beach Staff | Fake C4 | Disguise Watch | Bugle | Starblox Latte | Spinning Robot Helmet | BANG! | Item of Sentiment | Saxophone | Clown Bomb",826
AZAZTVZA,1895851154,2024/06/05,31,986,n,4th Seasoneer,,,Disperse,"Epicsauce | Pest Hammer | Ultra-Flat Spray Paint | Staff of Sparks | Ancient Firecracker | Snowball | Metal Detector",804
xprincessunicorn22x,496880779,2024/09/21,31,986,n,Unique,Purple sparkles,Jellyfish,,"Bloxilicious Bubble Gum | Cymbals | Starfish | Alpaca Plushie | Sign: This Is NOT Epic | Egg Hammer | Flower Feet",840
JustaMexlcan,1275832844,2024/12/15,31,986,n,,,,,"Misfortune Cookie | Eggstaff | Taco | Didgeridoo | Halloween Sparkler | Noise Maker | Magical Umbrella | Item of Sentiment | Bloxiade | Spray Paint | Starblox Latte | Metal Guitar",840
dabears,94370,2024/08/04,31,986,n,Legend,,,,"Slingshot | Tom's Beans | Flower Feet | Sparkler | Bugle | Green Epicsauce | Red Foam Finger | Staff of the Woodlands",840
rmevelynn,69266281,2024/04/14,31,986,n,,,,,"Torch",840
Hieunguyen1210,641838797,2024/11/21,31,986,n,Legend,,Robot Spider,Ghost,"Pest Hammer | Big Flower",704
FerretGamer7,1165296557,2024/10/21,31,986,n,Evil,Stars,Doge,Zero Gravity,"Stop Hitting Yourself | Protest Sign: Noobs | Wooden Sword | Fortune Telling Eight Ball | Pumpkin Bucket",840
usertucolaOwO,1808134897,2024/07/03,31,986,n,,Stars,,,"",484
o33S7,5245883028,2024/10/05,31,986,n,,The Yellow Strange,,The Claw,"Shuriken | Shark Launcher | Chicken Gun | Frying Pan | Item of Sentiment | Pest Hammer",643
Ellie_Di549,599756776,2024/10/09,31,986,n,shrugface,Conscience,Eye,Drop Stars,"Witches Brew | Bloxilicious Bubble Gum | Basketball | Fortune Telling Eight Ball | Teddy Bloxpin | Tom's Beans | Bloxiade | Face Off Potion | Ancient Firecracker | Epicsauce | Spray Paint | Flower Feet | Magical Umbrella | Spinning Robot Helmet | Sparkler | BANG! | Hot Dog | Bloxxy Radar",643
gargamel1v1,5158582569,2024/10/12,31,986,y,Nametag,,,Zero Gravity,"Stop Hitting Yourself | Selfie Stick",752
totasinh,1617518646,2024/09/02,31,986,n,.,,8-Bit Tabby Cat,Ghost,"Frost Potion | Pest Hammer | Egg Hammer | Bugle | Teddy Bloxpin | Item of Sentiment",620
Margosha260911,554300708,2024/08/30,31,986,n,eyesnlips,Candy,Penguin,,"Protest Sign: Noobs | Spray Paint | Pirate Juice | April Showers | Compass | Goblet | Whoopee Cushion",643
hanchan0531,1510648719,2025/03/08,31,986,n,Wonky,Cats,Hedgehog,Skeletonize,"Marshmallow Chirp | Teddy Bloxpin | Noob Hot Chocolate | Chocolate Milk | Bighead Potion | Noob Pop | Party Horn",392
Tiburon_18,469604854,2025/01/17,31,986,n,.,Green flame,Airborne Bear,Comic Thwack,"Witches Brew | Bloxilicious Bubble Gum | Misfortune Cookie | Foam Finger | Ice Cream | Skeleton Foam Finger | Tom's Beans | Egg Locater | Frost Potion | Pizza | Taco | Torch | Pirate Juice | Pest Hammer | Starblox Latte | Bloxxy Radar | Cake | Waffle | Pumpkin Bucket | Bug Net | Smore | Marshmallow Chirp | Goblet | Teddy Bloxpin | Space Sandwich | Green Epicsauce | Roblox Snowglobe | BANG! | Bloxiade | Spinning Robot Helmet | Latke | Christmas Cookie | Face Off Potion | Ghost Bag | Hot Dog | Watermelon | Compass | Chocolate Bunny | Slurpee | Chocolate Milk | Whoopee Cushion | Protest Sign: Eggs are for eating | Protest Sign: Egg Hunt Nao",170
averagegirlboss,2651915970,2024/08/03,31,986,n,,,,Shark Attack,"Big Flower | Disguise Watch | Dance Potion | Pest Hammer | Chameleon Potion | Science Project: Volcano",840
rjray_2008,457797239,2024/04/24,31,986,n,eyesnlips,Easter Aura,Big Friendly Bee,Ragdoll,"Chocolate Bunny | Protest Sign: Eggs are for eating | Chick Horde | Otherworldly Sceptre | R-80 | Flower Feet | Pest Hammer | Flower Crossbow",840
LegendaryGryffindor9,907329903,2024/07/30,31,986,n,Evil,Swords,Lion,,"Witches Brew | RedBLOX | Cymbals | Magical Umbrella | Green Epicsauce | Spray Paint | Dragonshead Cannon",826
Tammy0w0,737909550,2025/03/10,31,986,n,Glowing,Vitality,Green Soul,Drop Tokens,"Pumpkin Gun | Pest Hammer",348
Ksyuvvq,7861621636,2025/02/22,31,986,n,,,Little Monkey,,"Icicle Cannon | Hypnocannon | Pest Hammer | Stop Hitting Yourself | Seranok's Golden Chalice of Fame | Tennis Racket | Drone | Protest Sign: Save the Noobs | Ticket Launcher | Hand Cannon",643
SergioxD_1YT,2574461006,2024/09/29,31,986,n,Bold,,Penguin,Disperse,"Alpaca Plushie | Big Flower | Egg Locater | Frost Potion | Metal Detector | Pirate Juice | Pest Hammer",152
bellemaster12,862259503,2024/10/13,31,986,n,Lucky,Blue sparkles,Snowman Egg,,"Christmas Tree Launcher",702
happymilkcatt,2248428219,2025/02/09,31,986,n,shrugface,,8-Bit Tabby Cat,,"Witches Brew | Red Stratobloxxer | Chameleon Potion | Disguise Watch | Magical Umbrella | Chocolate Milk | Pest Hammer | Saxophone | Staff of the Woodlands",410
4ftersun,144522485,2024/08/22,31,986,n,shrugface,Ducks,Duck,,"Instant Snowman | Monster Friend",124
crveru,2962058118,2024/05/24,31,986,n,,,,Pop,"Stop Hitting Yourself | Big Flower | Ticket Launcher | Squid Launcher | Pest Hammer",276
Kamilcor,543375473,2025/01/13,31,986,n,Expert,Flame Ring,,,"Snowball Cannon | Bauble Detector | Metal Guitar",616
stina_2011,397265125,2024/07/26,31,986,n,Princess,,,Separate,"Slingshot | Green Epicsauce | Drone | Ultra-Flat Spray Paint",752
19slj,1970162407,2025/01/29,31,986,n,Crazy,Autumn Ritual,Bandleader Guinea Pig,Curse,"Powerful Paintbrush | Dozens of Dinosaurs | Otherworldly Sceptre | Epic Popper | Science Project: Volcano | Super Slash Cat Claws | The Celebrator | Snowball Cannon",360
CodLyris,387853699,2024/12/22,31,986,n,Stranger,Biohazard,,Drop Stars,"Snowball Cannon | Foam Finger | Squid Launcher | Bug Net | Slingshot | Bauble Detector | Spinning Robot Helmet | Ink Launcher | Ra'k Guitar | Didgeridoo",840
890xyz123abc,1088852086,2024/06/02,31,985,n,Error,Black sparkles,,Petrify,"Stop Hitting Yourself | Big Stick | TOMATOES! | RedBLOX | Pest Hammer | Nunchucks | BANG! | Magical Umbrella",124
ivanwong6666,268178944,2024/05/05,31,985,n,,,,,"Disguise Watch | Basketball | Staff of the Woodlands | Ancient Firecracker | Green Epicsauce | Chameleon Potion | Clown Bomb",344
rea123568,1661480226,2024/12/08,31,985,n,Legend,,,Spaghettificate,"Hot Dog | Frost Potion | Snowball | Wooden Sword | Starblox Latte | Space Sandwich",499
mfddidy,3018835767,2025/01/03,31,985,n,Claus,Festive Tree,Bunny Egg,Top of Tree,"Snowball Cannon | Chicken Gun | Pumpkin Gun | Frosted Santa | Bauble Detector | Christmas Tree Lights | Staff of the Woodlands | Pest Hammer | Soul Lantern",410
Stark1412,1026283525,2025/02/18,31,985,n,NPC,,Kawaii Cat,Pedestrian,"Stop Hitting Yourself | Annoying Elf | Otherworldly Sceptre | Pom-Poms",704
iijqsminx,1569335636,2024/11/15,31,985,n,Destined,,Blue Soul,Comic Thwack,"Spider Flinger | TOMATOES! | Shark Launcher | Selfie Stick | Electric Blue | Flower Feet | Exploding Heart | Saxophone",124
PEROOXID,1156365214,2025/01/14,31,985,n,Spy,Black sparkles,Scorpion,Ascend,"Winsome Wizard Wand | RC Tank | Snowball | Banana Peel | Frosted Santa | Frying Pan | Apple Pie | Compass | The Christmas Creep | Brighteyes's Sparkling Shillelagh | Egg Locater | Otherworldly Sceptre | Chocolate Milk | Saxophone | Yellow Snowball | Epicsauce | Cake | Breath of Fire | Bongos | Waffle | Pumpkin Bucket | Snowman Gun | Goblet | Space Sandwich | Santa | Big Flower | Green Balloon | RoVacuum | Starfish Shuriken | Lightblox Jar | Witches Brew | Bloxilicious Bubble Gum | Protest Sign: Pro Fake Mustache | Misfortune Cookie | Foam Finger | Christmas Cookie | 8-Bit Ninja Stars | Snowball Cannon | Bauble Detector | Chimp Friend | Chameleon Potion | Sparkler | War Rocks | Bacon Launcher | Torch | Pest Hammer | Starblox Latte | Bloxxy Radar | Pizza | Taco | Cymbals | Banjo | Hot Chocolate | Tom's Beans | Smore | Bloxiade | Watermelon | Cherry Pie | Marshmallow Chirp | Frosty the Snowfriend | Teddy Bloxpin | Retro Candy | Beast Claws | Roblox Snowglobe | Red Balloon | Present Basket | Wooden Sword | Metal Guitar | Latke | Face Off Potion | Hot Dog | Pirate Juice | Flute | Ice Cream | Bundle of TNT | Chocolate Bunny | Red Pirate Juice | BANG! | Hand Cannon | Caltrops",703
yoinysroblox,1229904016,2025/01/12,31,985,n,Legend,,,Ascend,"Bloxilicious Bubble Gum | Laser Finger Pointers | Snowball | Foam Finger | Compass | The Christmas Creep | Tom's Beans | Egg Locater | Flower Feet | Torch | Starblox Latte | Bloxxy Radar | Cymbals | Hot Chocolate | Bug Net | Marshmallow Chirp | Goblet | Bloxiade | Bauble Detector | Steampunk Zapper | Protest Sign: Save the Noobs | Tiger Warrior Club | Ancient Firecracker | Ultra-Flat Spray Paint | Game Studio Executive Briefcase | Green Epicsauce | Spinning Robot Helmet | Sparkler | Flute | Whoopee Cushion | Teddy Bloxpin | Personal Fighter Jets | Jingle Bells | BANG! | Ra'k Guitar | Lightblox Jar",428
Luchoooo009,324913624,2025/02/07,31,985,n,Legend,Lightning Storm,Gremlin,,"Stop Hitting Yourself",032
Sonbka20121,3847154952,2025/03/01,31,985,n,Cupid,Steam Ring,Hog,Ascend,"Baseball Bat | Frosted Santa | Neon Throwing Stars | Big Flower | Winter Snowfall | Yellow Snowball | Bacon Launcher | Bandit Dog | Pest Hammer",643
theodora_flu77,872173337,2025/03/11,31,985,n,:-),Lightning Storm,Big Friendly Bee,Eggify,"Stop Hitting Yourself | Cymbals | Drone | Eggstaff | Disguise Watch | Otherworldly Sceptre | Pest Hammer",076
lls1Lee,407875171,2024/08/09,31,985,n,,,,The Claw,"Beach Staff | Protest Sign: Noobs | Cherry Pie | Frost Potion | Spray Paint | Foam Finger | Saxophone | RedBLOX",036
lronmanfan2004,1388420842,2024/12/08,31,985,n,bearface,,Airborne Bear,,"Protest Sign: Touch Grass | Dragonshead Cannon | Egg Locater | Green Epicsauce | Chimp Friend | Pest Hammer | Sign: This Is NOT Epic | Big Flower",840
EstherMendesm,268528178,2024/11/06,31,985,n,Seasoned,,Haunted Cheezburger,,"Pizza | Panda Friend | Ghost Bag | Protest Sign: Noobs | Magical Umbrella | Tambourine | BANG! | Starblox Latte | Metal Guitar",076
hoIyghostt,200679112,2024/12/12,31,985,n,Angelic,Black sparkles,Ferret,Shatter,"Sparkler | Ultra-Flat Spray Paint | Chimp Friend | Red Stratobloxxer | Metal Guitar",840
bubb1e_bunny20,2896815253,2024/10/04,31,985,n,Extrovert,Cyan flame,Rainbow Phoenix,Ascend,"RedBLOX | Egg Locater | Green Epicsauce",840
